Die O O O O
beiden O O O O
riesigen O O O O
jungen O O O O
Männer O O O O
folgten O O O O
dem O O O O
Kellner O O O O
auf O O O O
dem O O O O
Fuße O O O O
nach O O O O
. O O O O
Wie direct O O O
geht direct O O O
es direct O O O
Ihnen direct O O O
, direct O O O
Graf direct O O O
? direct O O O
sagte O O O O
der O O O O
eine O O O O
, O O O O
auf O O O O
Adrian O O O O
zutretend O O O O
und O O O O
ihm O O O O
die O O O O
Hand O O O O
schüttelnd O O O O
. O O O O
Ich direct O O O
bin direct O O O
der direct O O O
Marchese direct O O O
del direct O O O
Ponte direct O O O
, direct O O O
und direct O O O
dies direct O O O
ist direct O O O
mein direct O O O
Bruder direct O O O
, direct O O O
Marchese direct O O O
Batto direct O O O
. direct O O O
Willkommen direct O O O
in direct O O O
Sampaolo direct O O O
. direct O O O
Sie direct O O O
wissen direct O O O
ja direct O O O
, direct O O O
wir direct O O O
sind direct O O O
Verwandte direct O O O
von direct O O O
Ihnen direct O O O
. direct O O O
Unsre direct O O O
Vorfahren direct O O O
haben direct O O O
sich direct O O O
oft direct O O O
verschwägert direct O O O
. direct O O O
Adrians O O O O
rosiges O O O O
Antlitz O O O O
verzog O O O O
sich O O O O
zu O O O O
seinem O O O O
liebenswürdigsten O O O O
Lächeln O O O O
. O O O O
Hoffentlich direct O O O
befinden direct O O O
Sie direct O O O
sich direct O O O
wohl direct O O O
! direct O O O
Ich direct O O O
freue direct O O O
mich direct O O O
, direct O O O
Sie direct O O O
kennen direct O O O
zu direct O O O
lernen direct O O O
! direct O O O
Wollen direct O O O
Sie direct O O O
, direct O O O
bitte direct O O O
, direct O O O
Platz direct O O O
nehmen direct O O O
! direct O O O
Aber direct O O O
ich direct O O O
bedaure direct O O O
, direct O O O
ich direct O O O
bin direct O O O
kein direct O O O
Graf direct O O O
. direct O O O
Ach direct O O O
ja direct O O O
, O O O O
sagte O O O O
Batto O O O O
, O O O O
wir direct O O O
wissen direct O O O
wohl direct O O O
, direct O O O
daß direct O O O
Sie direct O O O
Ihren direct O O O
Titel direct O O O
nicht direct O O O
führen direct O O O
. direct O O O
Sie direct O O O
sind direct O O O
ein direct O O O
ganz direct O O O
richtiger direct O O O
Graf direct O O O
, O O O O
erklärte O O O O
Franco O O O O
, O O O O
ob direct O O O
Sie direct O O O
von direct O O O
Ihrem direct O O O
Titel direct O O O
Gebrauch direct O O O
machen direct O O O
oder direct O O O
nicht direct O O O
. direct O O O
Der direct O O O
Adel direct O O O
liegt direct O O O
im direct O O O
Blut direct O O O
. direct O O O
Den direct O O O
können direct O O O
Sie direct O O O
nicht direct O O O
abschütteln direct O O O
. direct O O O
Ihre direct O O O
Urgroßmutter direct O O O
war direct O O O
eine direct O O O
Ponte direct O O O
, O O O O
erklärte O O O O
Batto O O O O
, O O O O
und direct O O O
unsre direct O O O
Großmutter direct O O O
war direct O O O
eine direct O O O
