Jch direct O O O
ertheile direct O O O
Dir direct O O O
den direct O O O
Rath direct O O O
, direct O O O
gieb direct O O O
Dich direct O O O
für direct O O O
krank direct O O O
aus direct O O O
und direct O O O
bleibe direct O O O
einige direct O O O
Tage direct O O O
zu direct O O O
Hause direct O O O
. direct O O O
“ direct O O O
„ direct O O O
Jch direct O O O
kann direct O O O
nicht direct O O O
“ direct O O O
, O O O O
sprach O O O O
der O O O O
Doktor O O O O
mit O O O O
dumpfer O O O O
Stimme O O O O
, O O O O
„ direct O O O
diese direct O O O
schreckliche direct O O O
Lage direct O O O
muß direct O O O
ein direct O O O
Ende direct O O O
nehmen direct O O O
! direct O O O
Schon direct O O O
lange direct O O O
trage direct O O O
ich direct O O O
alle direct O O O
diese direct O O O
Qualen direct O O O
in direct O O O
mir direct O O O
; direct O O O
ich direct O O O
fühlte direct O O O
mich direct O O O
stark direct O O O
genug direct O O O
, direct O O O
sie direct O O O
zu direct O O O
verbergen direct O O O
. direct O O O
Aber direct O O O
nun direct O O O
-- direct O O O
“ direct O O O
„ direct O O O
So direct O O O
erzähle direct O O O
mir direct O O O
wenigstens direct O O O
, direct O O O
welcher direct O O O
Anlaß direct O O O
Dich direct O O O
zu direct O O O
einer direct O O O
solchen direct O O O
Raserei direct O O O
führt direct O O O
“ direct O O O
, O O O O
sprach O O O O
der O O O O
Assessor O O O O
, O O O O
suchte O O O O
sich O O O O
eine O O O O
bequeme O O O O
Stellung O O O O
auf O O O O
dem O O O O
Sopha O O O O
aus O O O O
und O O O O
schlug O O O O
die O O O O
Beine O O O O
über O O O O
einander O O O O
. O O O O
Der O O reported O
Doktor O O reported O
aber O O reported O
erzählte O O reported O
nicht O O reported O
, O O O O
sondern O O reported O
stieß O O reported O
nur O O reported O
einzelne O O reported O
Worte O O reported O
hervor O O reported O
. O O reported O
Nach O O O O
längerem O O O O
Warten O O O O
fing O O reported O
der O O reported O
Assessor O O reported O
wieder O O reported O
in O O reported O
seiner O O reported O
ruhigen O O reported O
Art O O reported O
zu O O reported O
sprechen O O reported O
an O O reported O
. O O reported O
„ direct O O O
Du direct O O O
weißt direct O O O
, direct O O O
ich direct O O O
hatte direct O O O
Dich direct O O O
schon direct O O O
vor direct O O O
längerer direct O O O
Zeit direct O O O
gewarnt direct O O O
; direct O O O
damals direct O O O
aber direct O O O
widersprachst direct O O O
Du direct O O O
mir direct O O O
, direct O O O
Du direct O O O
wolltest direct O O O
keine direct O O O
Gefahr direct O O O
für direct O O O
Dich direct O O O
erkennen direct O O O
. direct O O O
Nun direct O O O
ist direct O O O
die direct O O O
Sache direct O O O
anders direct O O O
geworden direct O O O
. direct O O O
Nachdem direct O O O
Du direct O O O
lange direct O O O
genug direct O O O
mit direct O O O
dem direct O O O
Feuer direct O O O
gespielt direct O O O
hast direct O O O
, direct O O O
hast direct O O O
Du direct O O O
eine direct O O O
Wunde direct O O O
wegbekommen direct O O O
, direct O O O
und direct O O O
nun direct O O O
-- direct O O O
schreist direct O O O
Du direct O O O
und direct O O O
geberdest direct O O O
Dich direct O O O
wie direct O O O
ein direct O O O
kleines direct O O O
Kind direct O O O
, direct O O O
welches direct O O O
sich direct O O O
am direct O O O
Ofen direct O O O
verbrannt direct O O O
hat direct O O O
. direct O O O
Laß direct O O O
mich direct O O O
die direct O O O
Geschichte direct O O O
hören direct O O O
“ direct O O O
, O O O O
setzte O O O O
er O O O O
dann O O O O
hinzu O O O O
. O O O O
„ direct O O O
Jch direct O O O
sehe direct O O O
kein direct O O O
Heil direct O O O
, direct O O O
außer direct O O O
-- direct O O O
Nein direct O O O
, direct O O O
ich direct O O O
will direct O O O
nicht direct O O O
feig direct O O O
sein direct O O O
! direct O O O
Von direct O O O
jeher direct O O O
habe direct O O O
ich direct O O O
es direct O O O
mit direct O O O
den direct O O O
Fatalisten direct O O O
gehalten direct O O O
; direct O O O
was direct O O O
dem direct O O O
Menschen direct O O O
kommen direct O O O
soll direct O O O
, direct O O O
muß direct O O O
er direct O O O
ertragen direct O O O
, direct O O O
es direct O O O
giebt direct O O O
für direct O O O
ihn direct O O O
keinen direct O O O
Ausweg direct O O O
. direct O O O
Jch direct O O O
sah direct O O O
die direct O O O
Gefahr direct O O O
so direct O O O
gut direct O O O
, direct O O O
wie direct O O O
Du direct O O O
, direct O O O
ja direct O O O
, direct O O O
ich direct O O O
hatte direct O O O
oft direct O O O
eine direct O O O
Ahnung direct O O O
, direct O O O
daß direct O O O
sie direct O O O
mich direct O O O
verderben direct O O O
würde direct O O O
. direct O O O
Aber direct O O O
was direct O O O
sollte direct O O O
ich direct O O O
beginnen direct O O O
? direct O O O
Hätte direct O O O
ich direct O O O
mir direct O O O
zumuthen direct O O O
sollen direct O O O
, direct O O O
das direct O O O
Mädchen direct O O O
aus direct O O O
ihrer direct O O O
einzigen direct O O O
Zufluchtsstätte direct O O O
zu direct O O O
vertreiben direct O O O
, direct O O O
wo direct O O O
sie direct O O O
sich direct O O O
glücklich direct O O O
fühlte direct O O O
? direct O O O
Und direct O O O
dazu direct O O O
liebte direct O O O
ich direct O O O
sie direct O O O
; direct O O O
ich direct O O O
konnte direct O O O
ihren direct O O O
Anblick direct O O O
nicht direct O O O
missen direct O O O
. direct O O O
Noch direct O O O
einige direct O O O
Zeit direct O O O
wird direct O O O
es direct O O O
so direct O O O
bleiben direct O O O
können direct O O O
, direct O O O
dachte direct O O O
ich direct O O O
bei direct O O O
mir direct O O O
, direct O O O
und direct O O O
wenn direct O O O
ich direct O O O
mir direct O O O
auch direct O O O
einen direct O O O
Termin direct O O O
setzte direct O O O
, direct O O O
wo direct O O O
ich direct O O O
ein direct O O O
Ende direct O O O
machen direct O O O
wollte direct O O O
, direct O O O
der direct O O O
Termin direct O O O
ging direct O O O
vorüber direct O O O
und direct O O O
ich direct O O O
wagte direct O O O
-- direct O O O
nichts direct O O O
. direct O O O
Währenddessen direct O O O
war direct O O O
mein direct O O O
einziger direct O O O
Trost direct O O O
, direct O O O
daß direct O O O
eine direct O O O
Erklärung direct O O O
, direct O O O
eine direct O O O
Enthüllung direct O O O
meiner direct O O O
Lage direct O O O
nicht direct O O O
stattfinden direct O O O
könne direct O O O
. direct O O O
Jch direct O O O
wähnte direct O O O
, direct O O O
die direct O O O
Sache direct O O O
würde direct O O O
verborgen direct O O O
bleiben direct O O O
und direct O O O
-- direct O O O
Genug direct O O O
, direct O O O
Freund direct O O O
, direct O O O
jetzt direct O O O
ist direct O O O
mir direct O O O
Alles direct O O O
verloren direct O O O
, direct O O O
meine direct O O O
Braut direct O O O
und direct O O O
Helene direct O O O
. direct O O O
“ direct O O O
„ direct O O O
Jch direct O O O
sehe direct O O O
das direct O O O
noch direct O O O
nicht direct O O O
recht direct O O O
ein direct O O O
“ direct O O O
, O O O O
meinte O O O O
der O O O O
Assessor O O O O
. O O O O
„ direct O O O
Die direct O O O
Situation direct O O O
ist direct O O O
zwar direct O O O
schwierig direct O O O
, direct O O O
aber direct O O O
doch direct O O O
wenigstens direct O O O
klar direct O O O
. direct O O O
Du direct O O O
liebst direct O O O
Deine direct O O O
Braut direct O O O
