Im O O O O
quellenarmen O O O O
Wüstenland O O O O
Arabischer O O O O
Nomaden O O O O
Irrt O O O O
, O O O O
ohne O O O O
Ziel O O O O
und O O O O
Vaterland O O O O
, O O O O
Auf O O O O
windverwehten O O O O
Pfaden O O O O
, O O O O
Ein O O O O
Polenheld O O O O
und O O O O
grollet O O O O
still O O O O
, O O O O
Daß O indirect O O
noch O indirect O O
sein O indirect O O
Herz O indirect O O
nicht O indirect O O
brechen O indirect O O
will O indirect O O
. O indirect O O
Die O O O O
Sonn' O O O O
auf O O O O
ihn O O O O
heruntersprüht O O O O
Die O O O O
heißen O O O O
Mittagsbrände O O O O
, O O O O
Von O O O O
ihrem O O O O
Flammenkusse O O O O
glüht O O O O
Das O O O O
Schwert O O O O
an O O O O
seiner O O O O
Lende O O O O
; O O O O
Will O O O O
wecken O O O O
ihm O O O O
den O O O O
tapfern O O O O
Stahl O O O O
Zur O O O O
Rachegluth O O O O
der O O O O
Sonnenstrahl O O O O
? O O O O
Sein O O O O
Leib O O O O
neigt O O O O
sich O O O O
dem O O O O
Boden O O O O
zu O O O O
Mit O O O O
dürstendem O O O O
Ermatten O O O O
; O O O O
Der O O O O
sänke O O O O
gern O O O O
zu O O O O
kühler O O O O
Ruh' O O O O
In O O O O
seinen O O O O
eignen O O O O
Schatten O O O O
, O O O O
Der O O O O
tränke O O O O
gern O O O O
vor O O O O
dürrer O O O O
Gluth O O O O
Schier O O O O
seine O O O O
eigne O O O O
Thränenfluth O O O O
. O O O O
Doch O O O O
solche O O O O
Qual O O O O
sein O O O O
Herz O O O O
nicht O O O O
merkt O O O O
, O O O O
Weil O O O O
's O O O O
trägt O O O O
ein O O O O
tief'res O O O O
Kränken O O O O
. O O O O
Er O O O O
schreitet O O O O
fort O O O O
, O O O O
von O O O O
Schmerz O O O O
gestärkt O O O O
, O O O O
Vom O O reported O
Schlachtenangedenken O O reported O
. O O reported O
Manchmal O O reported O
sein O O reported O
Mund O O reported O
Kosziusko O O reported O
! O O reported O
ruft O O reported O
, O O O O
Und O O O O
träumend O O O O
hau't O O O O
er O O O O
in O O O O
die O O O O
Luft O O O O
. O O O O
Als O O O O
nun O O O O
der O O O O
Abend O O O O
Kühlung O O O O
bringt O O O O
, O O O O
Steht O O O O
er O O O O
an O O O O
grüner O O O O
Stelle O O O O
; O O O O
Ein O O O O
süßes O O O O
Lied O O O O
des O O O O
Mitleids O O O O
singt O O O O
Entgegen O O O O
ihm O O O O
die O O O O
Quelle O O O O
, O O O O
Und O O O O
säuselnd O O O O
weht O O O O
das O O O O
Gras O O O O
ihn O O O O
an O O O O
: O O O O
O direct O O O
schlumm're direct O O O
hier direct O O O
, direct O O O
du direct O O O
armer direct O O O
Mann direct O O O
! direct O O O
Er O O O O
sinkt O O O O
, O O O O
er O O O O
schläft O O O O
. O O O O
Der O O reported O
fremde O O reported O
Baum O O reported O
Einflüstert O O reported O
ihn O O reported O
gelinde O O reported O
In O O reported O
einen O O reported O
schönen O O reported O
Heldentraum O O reported O
; O O O O
Die O O O O
Wellen O O O O
und O O O O
die O O O O
Winde O O O O
Umrauschen O O O O
ihn O O O O
wie O O O O
Schlachtengang O O O O
, O O O O
Umrauschen O O O O
ihn O O O O
wie O O O O
Sieg' O O O O
sgesang O O O O
. O O O O
Dort O O O O
kommt O O O O
im O O O O
Osten O O O O
voll O O O O
und O O O O
klar O O O O
Herauf O O O O
des O O O O
Mondes O O O O
Schimmern O O O O
; O O O O
Von O O O O
einer O O O O
Beduinenschaar O O O O
Die O O O O
blanken O O O O
Säbel O O O O
flimmern O O O O
Weithin O O O O
im O O O O
öden O O O O
Mondrevier O O O O
, O O O O
Der O O O O
Wildniß O O O O
nächtlich O O O O
helle O O O O
Zier O O O O
. O O O O
