Auch O O O O
sonst O O O O
schikanierten O O O O
sie O O O O
ihn O O O O
in O O O O
jeder O O O O
Weise O O O O
. O O O O
Besonders O O O O
durch O O O O
rücksichtsloses O O O O
und O O O O
boshaftes O O O O
Bewerkstelligen O O O O
von O O O O
Zugluft O O O O
, O O O O
gegen O O O O
die O O O O
der O O O O
an O O O O
Rheumatismus O O O O
Leidende O O O O
ungemein O O O O
empfindlich O O O O
war O O O O
. O O O O
Das O O O O
Haupt O O O O
dieses O O O O
Dreibundes O O O O
war O O O O
ein O O O O
alter O O O O
hagerer O O O O
Wiener O O O O
» O O O O
Biz O O O O
« O O O O
mit O O O O
einem O O O O
frechen O O O O
Gesicht O O O O
und O O O O
dünnen O O O O
, O O O O
an O O O O
den O O O O
Schläfen O O O O
nach O O O O
vorn O O O O
gestrichenen O O O O
grauen O O O O
Haaren O O O O
, O O O O
der O O O O
einst O O O O
im O O O O
Orte O O O O
ein O O O O
großes O O O O
, O O O O
sehr O O O O
gut O O O O
besuchtes O O O O
Kaffeehaus O O O O
besessen O O O O
hatte O O O O
. O O O O
Auf O O O O
diese O O O O
Vergangenheit O O O O
war O O O O
Herr O O O O
Weißeneder O O O O
noch O O O O
immer O O O O
sehr O O O O
stolz O O O O
, O O O O
wobei O O O O
er O O O O
jedoch O O O O
vergaß O O O O
, O O O O
daß O indirect O O
er O indirect O O
später O indirect O O
als O indirect O O
Kognak- O indirect O O
und O indirect O O
Zigarrenagent O indirect O O
verschiedener O indirect O O
Unredlichkeiten O indirect O O
halber O indirect O O
einige O indirect O O
Monate O indirect O O
im O indirect O O
» O indirect O O
grauen O indirect O O
Hause O indirect O O
« O indirect O O
gesessen O indirect O O
hatte O indirect O O
. O indirect O O
Trotzdem O O O O
war O O O O
er O O O O
jetzt O O O O
als O O O O
Ältester O O O O
Stubenvater O O O O
, O O O O
eine O O O O
Würde O O O O
, O O O O
die O O O O
er O O O O
mit O O O O
großtuerischem O O O O
Wesen O O O O
ausnützte O O O O
. O O O O
Da O O O O
er O O O O
mit O O O O
einer O O O O
Venenerweiterung O O O O
an O O O O
den O O O O
Beinen O O O O
behaftet O O O O
war O O O O
, O O O O
so O O O O
blieb O O O O
er O O O O
meist O O O O
den O O O O
ganzen O O O O
Vormittag O O O O
im O O O O
Bette O O O O
, O O O O
wobei O O O O
er O O O O
Schirmer O O O O
alle O O O O
möglichen O O O O
Handreichungen O O O O
auferlegte O O O O
. O O O O
Nachmittags O O O O
aber O O O O
suchte O O O O
er O O O O
seine O O O O
Freundin O O O O
in O O O O
der O O O O
Weiberabteilung O O O O
auf O O O O
. O O O O
Diese O O reported O
Freundin O O reported O
, O O reported O
namens O O reported O
Leontine O O reported O
Hanstein O O reported O
, O O reported O
wurde O O reported O
allgemein O O reported O
nur O O reported O
die O O reported O
Professorstochter O O reported O
genannt O O reported O
. O O reported O
Ihr O O O O
Vater O O O O
hatte O O O O
im O O O O
Laufe O O O O
der O O O O
vierziger O O O O
Jahre O O O O
ein O O O O
Knabenpensionat O O O O
unterhalten O O O O
, O O O O
das O O O O
sich O O O O
eines O O O O
sehr O O O O
guten O O O O
Rufes O O O O
erfreute O O O O
. O O O O
Die O O O O
anmutige O O O O
Lage O O O O
des O O O O
Ortes O O O O
, O O O O
das O O O O
Haus O O O O
mit O O O O
großem O O O O
Garten O O O O
, O O O O
in O O O O
dem O O O O
es O O O O
sich O O O O
befand O O O O
, O O O O
bewog O O O O
wohlhabende O O O O
Eltern O O O O
in O O O O
der O O O O
Provinz O O O O
, O O O O
ihre O O O O
Söhne O O O O
auf O O O O
die O O O O
Dauer O O O O
der O O O O
Lernzeit O O O O
dort O O O O
unterzubringen O O O O
. O O O O
Herr O O O O
Hanstein O O O O
verdiente O O O O
also O O O O
ein O O O O
hübsches O O O O
Stück O O O O
Geld O O O O
, O O O O
und O O O O
als O O O O
er O O O O
als O O O O
Witwer O O O O
starb O O O O
, O O O O
fand O O O O
sich O O O O
auch O O O O
ein O O O O
nicht O O O O
ganz O O O O
unbeträchtliches O O O O
Vermögen O O O O
vor O O O O
. O O O O
Die O O O O
Tochter O O O O
aber O O O O
, O O O O
sein O O O O
einziges O O O O
Kind O O O O
, O O O O
brauchte O O O O
es O O O O
in O O O O
ganz O O O O
kurzer O O O O
Zeit O O O O
auf O O O O
. O O O O
Denn O O O O
sie O O O O
war O O O O
vergnügungs- O O O O
und O O O O
gefallsüchtig O O O O
und O O O O
stets O O O O
bemüht O O O O
, O O O O
ihrer O O O O
zweifelhaften O O O O
Schönheit O O O O
durch O O O O
ungemessenen O O O O
Putz O O O O
aufzuhelfen O O O O
. O O O O
Sie O O O O
ließ O O O O
sich O O O O
in O O O O
törichte O O O O
Liebeshändel O O O O
ein O O O O
, O O O O
die O O O O
immer O O O O
im O O O O
Sand O O O O
verliefen O O O O
, O O O O
bis O O O O
sie O O O O
endlich O O O O
ein O O O O
unternehmender O O O O
Heiratsschwindler O O O O
um O O O O
den O O O O
Rest O O O O
ihrer O O O O
Habe O O O O
brachte O O O O
. O O O O
Nun O O O O
war O O O O
guter O O O O
Rat O O O O
teuer O O O O
, O O O O
und O O O O
die O O O O
alternde O O O O
Kokette O O O O
mußte O O O O
mit O O O O
ihren O O O O
nicht O O O O
ungeschickten O O O O
Händen O O O O
zu O O O O
erwerben O O O O
trachten O O O O
. O O O O
Sie O O O O
erhielt O O O O
Arbeit O O O O
in O O O O
einem O O O O
Damenmodegeschäft O O O O
. O O O O
Aber O O O O
sie O O O O
blieb O O O O
nicht O O O O
lang O O O O
bei O O O O
der O O O O
Stange O O O O
und O O O O
geriet O O O O
mehr O O O O
und O O O O
mehr O O O O
auf O O O O
unsaubere O O O O
Abwege O O O O
, O O O O
bis O O O O
sie O O O O
endlich O O O O
, O O O O
körperlich O O O O
gebrochen O O O O
und O O O O
wirklich O O O O
erwerbsunfähig O O O O
, O O O O
hier O O O O
unterkriechen O O O O
konnte O O O O
. O O O O
Aber O O O O
eine O O O O
Liebesnärrin O O O O
, O O O O
wie O O O O
sie O O O O
war O O O O
, O O O O
wollte O O O O
sie O O O O
noch O O O O
immer O O O O
gefallen O O O O
und O O O O
suchte O O O O
sich O O O O
mit O O O O
gefärbten O O O O
Haaren O O O O
und O O O O
falschen O O O O
Zähnen O O O O
den O O O O
Anschein O O O O
von O O O O
Jugendlichkeit O O O O
zu O O O O
geben O O O O
. O O O O
Herr O O O O
Weißeneder O O O O
benützte O O O O
diese O O O O
Schwäche O O O O
und O O O O
spielte O O O O
sich O O O O
als O O O O
Liebhaber O O O O
auf O O O O
, O O O O
um O O O O
sie O O O O
zu O O O O
allerlei O O O O
Unterhaltungen O O O O
führen O O O O
zu O O O O
können O O O O
, O O O O
wobei O O O O
sie O O O O
ihn O O O O
natürlich O O O O
freihalten O O O O
mußte O O O O
. O O O O
Denn O O O O
sie O O O O
setzte O O O O
auch O O O O
in O O O O
der O O O O
Versorgung O O O O
das O O reported O
langbetriebene O O reported O
Geschäft O O reported O
des O O reported O
Schreibens O O reported O
von O O reported O
Bettelbriefen O O reported O
fort O O O O
, O O O O
die O O O O
meist O O O O
an O O O O
ehemalige O O O O
, O O O O
jetzt O O O O
in O O O O
hervorragenden O O O O
Lebensstellungen O O O O
befindliche O O O O
Schüler O O O O
ihres O O O O
Vaters O O O O
gerichtet O O O O
waren O O O O
und O O O O
nicht O O O O
seiten O O O O
ganz O O O O
