Der O O O O
ansprechendste O O O O
Brief O O O O
und O O O O
die O O O O
besten O O O O
Zeugnisse O O O O
waren O O O O
von O O O O
Fräulein O O O O
Mary O O O O
Lammont O O O O
eingereicht O O O O
worden O O O O
. O O O O
Die O O reported O
Hoffnungen O O reported O
und O O reported O
Befürchtungen O O reported O
, O O reported O
unter O O reported O
denen O O reported O
dieser O O reported O
Brief O O reported O
geschrieben O O reported O
worden O O reported O
war O O reported O
, O O reported O
können O O reported O
wohl O O reported O
errathen O O reported O
, O O reported O
nicht O O reported O
geschildert O O reported O
werden O O reported O
; O O O O
es O O O O
hing O O O O
für O O O O
sie O O O O
ja O O O O
zuviel O O O O
ab O O O O
von O O O O
dem O O O O
Erfolg O O O O
dieser O O O O
Bewerbung O O O O
. O O O O
Das O O O O
Geld O O O O
, O O O O
das O O O O
die O O O O
Eltern O O O O
für O O O O
ihre O O O O
Ausbildung O O O O
geben O O O O
konnten O O O O
, O O O O
war O O O O
gänzlich O O O O
verbraucht O O O O
, O O O O
mehr O O O O
konnten O O O O
sie O O O O
nicht O O O O
schicken O O O O
. O O O O
Fand O O O O
Mary O O O O
nicht O O O O
sogleich O O O O
eine O O O O
Stellung O O O O
, O O O O
so O O O O
musste O O O O
sie O O O O
auf O O O O
ihr O O O O
einsames O O O O
Dorf O O O O
zurückkehren O O O O
und O O O O
von O O O O
dort O O O O
aus O O O O
würde O O O O
es O O O O
so O O O O
schwer O O O O
sein O O O O
, O O O O
einen O O O O
Posten O O O O
zu O O O O
finden O O O O
. O O O O
Gewiss O O O O
, O O O O
daheim O O O O
würde O O O O
sie O O O O
willkommen O O O O
geheißen O O O O
, O O O O
aber O O O O
doch O O O O
blieb O O O O
ihr O O O O
dann O O O O
das O O O O
Gefühl O O O O
, O O O O
dass O O O O
sie O O O O
eine O O O O
Last O O O O
sei O O O O
, O O O O
wo O O O O
sie O O O O
gehofft O O O O
hatte O O O O
, O O O O
eine O indirect O O
Hilfe O indirect O O
zu O indirect O O
werden O indirect O O
. O indirect O O
Sie O O O O
stellte O O O O
sich O O O O
pünktlich O O O O
auf O O O O
die O O O O
Minute O O O O
in O O O O
dem O O O O
Geschäftslocale O O O O
ein O O O O
. O O O O
Herr O O O O
Braun O O O O
war O O O O
nicht O O O O
ganz O O O O
so O O O O
pünktlich O O O O
. O O O O
Sie O O O O
wartete O O O O
im O O O O
Vorzimmer O O O O
, O O O O
bis O O O O
ein O O O O
freundliches O O O O
: O O O O
„ direct O O O
Da direct O O O
kommt direct O O O
der direct O O O
Chef direct O O O
, direct O O O
um direct O O O
Sie direct O O O
zu direct O O O
sprechen direct O O O
“ direct O O O
, O O O O
von O O O O
dem O O O O
Laufjungen O O O O
sie O O O O
veranlasste O O O O
, O O O O
ihre O O O O
Blicke O O O O
der O O O O
Thür O O O O
zuzuwenden O O O O
. O O O O
In O O O O
ihrer O O O O
zitternden O O O O
Hand O O O O
hielt O O O O
sie O O O O
ein O O O O
Empfehlungsschreiben O O O O
von O O O O
dem O O O O
Director O O O O
der O O O O
Handelsschule O O O O
, O O O O
wie O O reported O
hart O O reported O
sie O O reported O
auch O O reported O
mit O O reported O
sich O O reported O
selbst O O reported O
sprach O O reported O
, O O O O
Thränen O O O O
traten O O O O
ihr O O O O
in O O O O
die O O O O
Augen O O O O
, O O O O
denn O O O O
es O O O O
hing O O O O
ja O O O O
zuviel O O O O
von O O O O
dem O O O O
Erfolge O O O O
dieser O O O O
Vorstellung O O O O
ab O O O O
. O O O O
Da O O O O
sah O O O O
sie O O O O
, O O O O
dass O O O O
er O O O O
kein O O O O
Fremder O O O O
war O O O O
und O O O O
plötzliche O O O O
Hoffnung O O O O
, O O O O
ja O O O O
Vertrauen O O O O
zog O O O O
in O O O O
ihr O O O O
Herz O O O O
ein O O O O
. O O O O
Er O O O O
erkannte O O O O
sie O O O O
ebenso O O O O
schnell O O O O
und O O O O
eine O O O O
dunkle O O O O
Wolke O O O O
des O O O O
Unmuthes O O O O
legte O O O O
sich O O O O
auf O O O O
seine O O O O
Stirn O O O O
beim O O O O
Anblick O O O O
des O O O O
lieblichen O O O O
Gesichtes O O O O
, O O O O
das O O O O
so O O O O
ängstlich O O O O
aus O O O O
der O O O O
Umrahmung O O O O
einer O O O O
billigen O O O O
schwarzen O O O O
Pelzboa O O O O
hervorsah O O O O
. O O O O
Ohne O O O O
seine O O O O
Cigarre O O O O
aus O O O O
dem O O O O
