Am O O O O
Morgen O O O O
des O O O O
9. O O O O
Thermidor O O O O
( O O O O
27. O O O O
Juli O O O O
1794 O O O O
) O O O O
drang O O O O
Kanonendonner O O O O
an O O O O
das O O O O
Ohr O O O O
der O O O O
Gefangenen O O O O
, O O O O
durch O O O O
den O O O O
in O O O O
ihnen O O O O
die O O O O
Annahme O O O O
erweckt O O O O
wurde O O O O
, O O O O
daß O indirect O O
bedeutungsvolle O indirect O O
Ereignisse O indirect O O
sich O indirect O O
in O indirect O O
der O indirect O O
Stadt O indirect O O
abspielten O indirect O O
. O indirect O O
Die O O O O
bestürzten O O O O
Gesichter O O O O
ihrer O O O O
Wärter O O O O
waren O O O O
wohl O O O O
geeignet O O O O
, O O O O
diese O O reported O
Vermuthung O O reported O
zu O O O O
befestigen O O O O
, O O O O
und O O O O
so O O O O
schwankten O O O O
sie O O O O
den O O O O
ganzen O O O O
Tag O O O O
über O O O O
zwischen O O O O
der O O O O
Furcht O O O O
vor O O O O
einem O O O O
nahen O O O O
schrecklichen O O O O
Ende O O O O
und O O O O
der O O O O
Hoffnung O O O O
, O O O O
daß O indirect O O
die O indirect O O
Dinge O indirect O O
eine O indirect O O
Wendung O indirect O O
zum O indirect O O
Besseren O indirect O O
nehmen O indirect O O
könnten O indirect O O
. O indirect O O
Die O O O O
Schale O O O O
senkte O O O O
sich O O O O
endlich O O O O
zu O O O O
Gunsten O O O O
der O O O O
Hoffnung O O O O
, O O O O
als O O reported O
sich O O reported O
am O O reported O
Abend O O reported O
unter O O reported O
ihnen O O reported O
das O O reported O
Gerücht O O reported O
von O O reported O
dem O O reported O
Tode O O reported O
Robespierre’s O O reported O
verbreitete O O reported O
. O O reported O
In O O O O
der O O O O
That O O O O
brach O O O O
jetzt O O O O
auch O O O O
eine O O O O
bessere O O O O
Zeit O O O O
für O O O O
sie O O O O
an O O O O
: O O O O
ihre O O O O
Behandlung O O O O
wurde O O O O
eine O O O O
menschenwürdigere O O O O
, O O O O
und O O O O
die O O O O
Freilassungen O O O O
mehrten O O O O
sich O O O O
von O O O O
Tag O O O O
zu O O O O
Tag O O O O
. O O O O
Diejenigen O O O O
mit O O O O
adeligem O O O O
Namen O O O O
mußten O O O O
freilich O O O O
länger O O O O
als O O O O
die O O O O
Bürgerlichen O O O O
auf O O O O
die O O O O
günstigen O O O O
Folgen O O O O
der O O O O
Ereignisse O O O O
des O O O O
9. O O O O
Thermidor O O O O
warten O O O O
, O O O O
und O O O O
seit O O O O
diesem O O O O
denkwürdigen O O O O
Tage O O O O
verstrichen O O O O
noch O O O O
mehr O O O O
als O O O O
zwei O O O O
Monate O O O O
, O O O O
bevor O O reported O
die O O reported O
Herzogin O O reported O
von O O reported O
Duras O O reported O
sich O O reported O
vor O O reported O
ihren O O reported O
Richtern O O reported O
verantworten O O reported O
konnte O O reported O
. O O reported O
Zusammen O O reported O
mit O O reported O
Frau O O reported O
von O O reported O
La O O reported O
Fayette O O reported O
hatte O O reported O
sie O O reported O
das O O reported O
hochnothpeinliche O O reported O
Verhör O O reported O
zu O O reported O
bestehen O O reported O
. O O reported O
Als O O reported O
Bourdon O O reported O
, O O reported O
einer O O reported O
der O O reported O
Richter O O reported O
, O O reported O
sie O O reported O
nach O O reported O
ihrem O O reported O
Namen O O reported O
fragte O O reported O
und O O O O
sie O O reported O
denjenigen O O reported O
ihres O O reported O
Vaters O O reported O
und O O reported O
ihres O O reported O
verstorbenen O O reported O
Gemals O O reported O
nannte O O reported O
, O O O O
sprang O O O O
Jener O O O O
von O O O O
seinem O O O O
Stuhl O O O O
auf O O O O
und O O O O
rief O O O O
aus O O O O
: O O O O
„ direct O O O
Das direct O O O
sind direct O O O
abscheuliche direct O O O
Namen direct O O O
! direct O O O
Wir direct O O O
dürfen direct O O O
diese direct O O O
Frau direct O O O
nicht direct O O O
in direct O O O
Freiheit direct O O O
setzen direct O O O
, direct O O O
ihre direct O O O
Sache direct O O O
muß direct O O O
im direct O O O
Comité direct O O O
der direct O O O
allgemeinen direct O O O
Sicherheit direct O O O
verhandelt direct O O O
werden direct O O O
. direct O O O
“ direct O O O
Auf O O O O
die O O O O
weitere O O O O
Frage O O O O
, O O O O
was O indirect O O
sie O indirect O O
für O indirect O O
die O indirect O O
Revolution O indirect O O
gethan O indirect O O
habe O indirect O O
, O O O O
erwiderte O O O O
die O O O O
Herzogin O O O O
: O O O O
Zu direct O O O
allen direct O O O
Zeiten direct O O O
meines direct O O O
Lebens direct O O O
habe direct O O O
ich direct O O O
so direct O O O
viel direct O O O
Gutes direct O O O
gethan direct O O O
, direct O O O
wie direct O O O
ich direct O O O
konnte direct O O O
, direct O O O
und direct O O O
an direct O O O
arme direct O O O
Freiwillige direct O O O
von direct O O O
den direct O O O
Besitzungen direct O O O
meines direct O O O
Vaters direct O O O
Geld direct O O O
vertheilt direct O O O
, direct O O O
als direct O O O
sie direct O O O
sich direct O O O
zum direct O O O
Heere direct O O O
begaben direct O O O
. direct O O O
“ direct O O O
Frau O O O O
von O O O O
La O O O O
Fayette O O O O
entgegnete O O O O
auf O O O O
die O O O O
Bemerkung O O O O
eines O O O O
andern O O O O
Richters O O O O
, O O O O
daß O indirect O O
er O indirect O O
ihren O indirect O O
Gatten O indirect O O
und O indirect O O
ihren O indirect O O
Namen O indirect O O
verabscheue O indirect O O
, O O O O
mit O O O O
ruhigem O O O O
Muth O O O O
, O O O O
daß O indirect O O
sie O indirect O O
stets O indirect O O
ihren O indirect O O
Gatten O indirect O O
vertheidigen O indirect O O
werde O indirect O O
und O indirect O O
daß O indirect O O
ein O indirect O O
Name O indirect O O
in O indirect O O
ihren O indirect O O
Augen O indirect O O
kein O indirect O O
Unrecht O indirect O O
sei O indirect O O
. O indirect O O
Am O O O O
19. O O O O
October O O O O
des O O O O
Jahres O O O O
1794 O O O O
erhielt O O O O
die O O O O
Herzogin O O O O
endlich O O O O
ihre O O O O
Freiheit O O O O
, O O O O
nachdem O O O O
sie O O O O
vierzehn O O O O
Monate O O O O
in O O O O
strenger O O O O
Kerkerhaft O O O O
geschmachtet O O O O
und O O O O
die O O O O
Qual O O O O
fortwährender O O O O
Todesangst O O O O
ertragen O O O O
hatte O O O O
. O O O O
Aber O O O O
dennoch O O O O
drang O O O O
kein O O O O
Freudenton O O O O
aufjauchzender O O O O
Erleichterung O O O O
aus O O O O
ihrer O O O O
Brust O O O O
, O O O O
als O O O O
sich O O O O
die O O O O
Pforten O O O O
ihres O O O O
Gefängnisses O O O O
für O O O O
sie O O O O
öffneten O O O O
. O O O O
Wohin O O O O
sie O O O O
auch O O O O
ihre O O O O
Blicke O O O O
wenden O O O O
mochte O O O O
: O O O O
nur O O reported O
schmerzvolle O O reported O
Erinnerung O O reported O
nnd O O O O
Verlassensein O O O O
und O O O O
Entbehrungen O O O O
aller O O O O
Art O O O O
sah O O O O
sie O O O O
vor O O O O
sich O O O O
. O O O O
Hatte O O O freeIndirect
man O O O freeIndirect
nicht O O O freeIndirect
ihre O O O freeIndirect
Eltern O O O freeIndirect
auf’s O O O freeIndirect
Blutgerüst O O O freeIndirect
geschleppt O O O freeIndirect
? O O O freeIndirect
War O O O freeIndirect
nicht O O O freeIndirect
fast O O O freeIndirect
das O O O freeIndirect
ganze O O O freeIndirect
Vermögen O O O freeIndirect
ihrer O O O freeIndirect
Familie O O O freeIndirect
von O O O freeIndirect
der O O O freeIndirect
Revolution O O O freeIndirect
verschlungen O O O freeIndirect
worden O O O freeIndirect
? O O O freeIndirect
In O O O O
der O O O O
That O O O O
, O O O O
so O O O O
geringe O O O O
Existenzmittel O O O O
standen O O O O
ihr O O O O
jetzt O O O O
zur O O O O
Verfügung O O O O
, O O O O
daß O O O O
sie O O O O
sich O O O O
bei O O O O
der O O O O
außerordentlichen O O O O
Theuerung O O O O
, O O O O
die O O O O
damals O O O O
in O O O O
Paris O O O O
herrschte O O O O
, O O O O
kaum O O O O
vor O O O O
Hunger O O O O
schützen O O O O
konnte O O O O
, O O O O
und O O O O
erst O O O O
die O O O O
Wandlung O O O O
in O O O O
den O O O O
socialen O O O O
Verhältnissen O O O O
ihres O O O O
Landes O O O O
führte O O O O
eine O O O O
Besserung O O O O
ihrer O O O O
äußeren O O O O
Lage O O O O
herbei O O O O
. O O O O
( O O O O
„Tägl. O O O O
R. O O O O
“ O O O O
) O O O O
