St. O O O O
Gallisches O O O O
. O O O O
— O O O O
Rheindurchstich O O O O
. O O O O
Zur O O O O
Zeit O O O O
sind O O O O
beidseitig O O O O
die O O O O
Kostenvoranschläge O O O O
in O O O O
Bezug O O O O
auf O O O O
zulässige O O O O
Preisreduktionen O O O O
einer O O O O
nochmaligen O O O O
Prüfung O O O O
unterstellt O O O O
. O O O O
Es O O O O
kommt O O O O
dabei O O O O
namentlich O O O O
auch O O O O
die O O O O
Anwendung O O O O
der O O O O
Lübecker O O O O
Excavateurs O O O O
bei O O O O
den O O O O
Aushebungs- O O O O
und O O O O
Baggerarbeiten O O O O
in O O O O
Betracht O O O O
. O O O O
Nächste O O O O
Woche O O O O
wird O O O O
, O O O O
der O O O O
internationalen O O O O
Schlußkonferenz O O O O
vorgängig O O O O
, O O O O
eine O O O O
bezügliche O O O O
Vorkonferenz O O O O
stattfinden O O O O
. O O O O
— O O O O
* O O O O
Wittenbach O O O O
. O O O O
Sonntag O O O O
den O O O O
29. O O O O
Juni O O O O
hat O O O O
die O O O O
außerordentliche O O O O
Kirchgenossenversammlung O O O O
folgende O O O O
Beschlüsse O O O O
gefaßt O O O O
: O O O O
1. O O O O
Renovation O O O O
des O O O O
Meßmerhauses O O O O
. O O O O
2. O O O O
Fondanlegung O O O O
für O O O O
eine O O O O
innere O O O O
und O O O O
äußere O O O O
Renovation O O O O
der O O O O
Pfarrkirche O O O O
. O O O O
3. O O O O
Aufbesserung O O O O
des O O O O
Pfarrgehaltes O O O O
um O O O O
Fr. O O O O
200 O O O O
. O O O O
4. O O O O
Die O O reported O
Gemeindeversammlung O O reported O
beauftragt O O reported O
durch O O reported O
ihren O O reported O
einstimmigen O O reported O
Beschluß O O reported O
den O O reported O
Kirchenverwaltungsrath O O reported O
, O O reported O
auf O O reported O
die O O reported O
nächste O O reported O
Kirchgenossenversammlung O O reported O
ein O O reported O
Gutachten O O reported O
vorzubringen O O reported O
über O O reported O
die O O reported O
Aufbesserung O O reported O
des O O reported O
Kaplangehaltes O O reported O
. O O reported O
— O O O O
Freitags O O O O
fand O O O O
in O O O O
Lichtensteig O O O O
die O O O O
Generalversammlung O O O O
der O O O O
Aktionäre O O O O
der O O O O
Toggenburger O O O O
Bahn O O O O
statt O O O O
. O O O O
Berichterstatter O O O O
der O O O O
Rechnungskommission O O O O
war O O O O
Hr. O O O O
Vezirksammann O O O O
Gerig O O O O
; O O O O
die O O O O
Rechnungen O O O O
wurden O O O O
sämmtlich O O O O
genehmiget O O O O
. O O O O
— O O O O
Die O O O O
am O O O O
1. O O O O
Juli O O O O
d. O O O O
J. O O O O
in’s O O O O
Leben O O O O
tretende O O O O
Naturalverpflegung O O O O
für O O O O
arme O O O O
Durchreisende O O O O
ist O O O O
für O O O O
den O O O O
Kreis O O O O
Rapperswil O O O O
folgendermaßen O O O O
organisirt O O O O
: O O O O
Station O O O O
Rapperswil O O O O
: O O O O
Verwaltungskommission O O O O
Vorsitzender O O O O
Herr O O O O
Bezirksammann O O O O
Rüegg O O O O
. O O O O
Schmerikon O O O O
: O O O O
HH O O O O
. O O O O
Gemeindammann O O O O
Müller O O O O
, O O O O
Gemeinderath O O O O
Kuster O O O O
, O O O O
Sparkassen-Verwalter O O O O
. O O O O
Jona O O O O
: O O O O
HH O O O O
. O O O O
Gemeindammann O O O O
Winiger O O O O
, O O O O
Vermittler O O O O
und O O O O
Gemeinderath O O O O
Alb. O O O O
Helbling O O O O
. O O O O
Rapperswil O O O O
: O O O O
HH O O O O
. O O O O
Gemeindammann O O O O
Suter O O O O
, O O O O
Gemeinderath O O O O
Breny O O O O
. O O O O
Betriebskommission O O O O
: O O O O
HH O O O O
. O O O O
Gemeinderath O O O O
Wieland O O O O
, O O O O
KanzleiAdjunkt O O O O
Städeli O O O O
, O O O O
Jakob O O O O
Egli O O O O
, O O O O
Agent O O O O
. O O O O
Stationskontroleur O O O O
: O O O O
Herr O O O O
Wachtmeister O O O O
Löhrer O O O O
. O O O O
Herberge O O O O
im O O O O
„ O O O O
Hirschen O O O O
“ O O O O
. O O O O
Anmeldungs- O O O O
und O O O O
Arbeitsnachweisbureau O O O O
ebenfalls O O O O
im O O O O
„ O O O O
Hirschen O O O O
“ O O O O
, O O O O
ebener O O O O
Erde O O O O
. O O O O
