Er O O O O
auch O O O O
ist O O O O
ein O O O O
Proletar O O O O
, O O O O
Jhm O O O O
auch O O O O
heißt O O O O
es O O O O
: O O O O
darbe O O O O
, O O O O
borge O O O O
; O O O O
Jhm O O O O
auch O O O O
bleicht O O O O
das O O O O
dunkle O O O O
Haar O O O O
Jhn O O O O
auch O O O O
hetzt O O O O
in's O O O O
Grab O O O O
die O O O O
Sorge O O O O
; O O O O
Mit O O O O
dem O O O O
Mangel O O O O
, O O O O
mit O O O O
der O O O O
Noth O O O O
, O O O O
Wie O O O O
die O O O O
andern O O O O
muß O O O O
er O O O O
ringen O O O O
, O O O O
Und O O reported O
der O O reported O
Kinder O O reported O
Schrei O O reported O
nach O O reported O
Brot O O reported O
, O O O O
Lähmt O O O O
auch O O O O
ihm O O O O
die O O O O
freien O O O O
Schwingen O O O O
. O O O O
Manchen O O O O
hab' O O O O
ich O O O O
so O O O O
gekannt O O O O
; O O O O
Nach O O O O
den O O O O
Wolken O O O O
ging O O O O
sein O O O O
Streben O O O O
; O O O O
Tief O O O O
im O O O O
Staube O O O O
, O O O O
von O O O O
der O O O O
Hand O O O O
Jn O O O O
den O O O O
Mund O O O O
doch O O O O
mußt O O O O
er O O O O
leben O O O O
; O O O O
Eingepfercht O O O O
, O O O O
und O O O O
eingedornt O O O O
, O O O O
Aechzt O O O O
er O O O O
, O O O O
zwischen O O O O
Thür O O O O
und O O O O
Angel O O O O
; O O O O
Der O O O O
Bedarf O O O O
hat O O O O
ihn O O O O
gespornt O O O O
, O O O O
Und O O O O
gepeitscht O O O O
hat O O O O
ihn O O O O
der O O O O
Mangel O O O O
! O O O O
Also O O reported O
schrieb O O reported O
er O O reported O
Blatt O O reported O
auf O O reported O
Blatt O O reported O
, O O O O
Bleich O O O O
, O O O O
und O O O O
mit O O O O
verhärmten O O O O
Wangen O O O O
, O O O O
Während O O O O
draußen O O O O
Blum O O O O
' O O O O
und O O O O
Blatt O O O O
Sich O O O O
im O O O O
Morgenwinde O O O O
schwangen O O O O
; O O O O
Nachtigall O O O O
und O O O O
Drossel O O O O
schlug O O O O
, O O O O
Lerche O O O O
sang O O O O
und O O O O
Habicht O O O O
kreiste O O O O
, O O O O
- O O O O
Er O O O O
hing O O O O
über O O O O
seinem O O O O
Buch O O O O
, O O O O
Tagelöhner O O O O
, O O O O
mit O O O O
dem O O O O
Geiste O O O O
! O O O O
Dennoch O O O O
, O O O O
ob O O reported O
sein O O reported O
Herz O O reported O
auch O O reported O
schrie O O reported O
, O O O O
Blieb O O O O
er O O O O
tapfer O O O O
, O O O O
blieb O O O O
ergeben O O O O
; O O O O
Dieses O O O O
auch O O O O
ist O O O O
Poesie O O O O
, O O O O
Denn O O O O
es O O O O
ist O O O O
das O O O O
Menschenleben O O O O
, O O O O
Und O O O O
wenn O O O O
gar O O O O
der O O O O
Muth O O O O
ihm O O O O
sank O O O O
, O O O O
Hielt O O O O
er O O O O
fest O O O O
sich O O O O
an O O O O
dem O O O O
Einen O O O O
. O O O O
Meine O O O O
Ehre O O O O
wahrt O O O O
ich O O O O
blank O O O O
Was O O O O
ich O O O O
thu' O O O O
ist O O O O
für O O O O
die O O O O
Meinen O O O O
. O O O O
Endlich O O O O
ließ O O O O
ihn O O O O
doch O O O O
die O O O O
Kraft O O O O
; O O O O
Aus O O O O
sein O O O O
Ringen O O O O
, O O O O
aus O O O O
sein O O O O
Schaffen O O O O
; O O O O
Nur O O O O
zuweilen O O O O
, O O O O
fieberhaft O O O O
Konnt O O O O
' O O O O
er O O O O
noch O O O O
empor O O O O
sich O O O O
raffen O O O O
, O O O O
Nachts O O O O
oft O O O O
, O O O O
von O O O O
der O O O O
Muse O O O O
Kuß O O O O
, O O O O
Fühlt O O O O
er O O O O
seine O O O O
Schläfen O O O O
pochen O O O O
, O O O O
Frei O O O O
dann O O O O
flog O O O O
der O O O O
Genius O O O O
Den O O O O
des O O O O
Tages O O O O
Drang O O O O
gebrochen O O O O
. O O O O
Lang' O O O O
jetzt O O O O
ruht O O O O
er O O O O
unter'm O O O O
Rain O O O O
, O O O O
D'rauf O O O O
im O O O O
Gras O O O O
die O O O O
Winde O O O O
wühlen O O O O
, O O O O
Ohne O O O O
Kreuz O O O O
und O O O O
ohne O O O O
Stein O O O O
, O O O O
Schläft O O O O
er O O O O
aus O O O O
auf O O O O
seinen O O O O
Pfühlen O O O O
; O O O O
Roth' O O O O
geweinten O O O O
Angesichts O O O O
Jrrt O O O O
sein O O O O
Weib O O O O
und O O O O
irrt O O O O
sein O O O O
Samen O O O O
! O O O O
Bettlerkinder O O O O
erben O O O O
Nichts O O O O
Als O O O O
des O O O O
Vaters O O O O
reinen O O O O
Namen O O O O
! O O O O
Ruhm O O O O
und O O O O
Ehre O O O O
, O O O O
jedem O O O O
Preis O O O O
: O O O O
Ehre O O O O
jeder O O O O
Hand O O O O
voll O O O O
Schwielen O O O O
; O O O O
Ehre O O O O
jeden O O O O
Tropfen O O O O
Schweiß O O O O
Der O O O O
in O O O O
Hütten O O O O
fällt O O O O
und O O O O
Mühlen O O O O
; O O O O
Ehre O O O O
jeder O O O O
nassen O O O O
Stirn O O O O
Hinter'm O O O O
Pfluge O O O O
, O O O O
doch O O O O
auch O O O O
Dessen O O O O
, O O O O
Der O O O O
mit O O O O
Schädel O O O O
und O O O O
mit O O O O
Hirn O O O O
Hungernd O O O O
pflügt O O O O
, O O O O
sei O O O O
nicht O O O O
vergessen O O O O
. O O O O
Ferdinand O O O O
Freiligrath O O O O
. O O O O
Jnhalt O O O O
der O O O O
8. O O O O
