Wenn O O O O
die O O O O
Unternehmer O O O O
nicht O O O O
Anspruch O O O O
darauf O O O O
machen O O O O
, O O O O
die O indirect O O
Eingewanderten O indirect O O
unter O indirect O O
ihrer O indirect O O
unmittelbaren O indirect O O
Leitung O indirect O O
zu O indirect O O
erhalten O indirect O O
oder O indirect O O
unter O indirect O O
der O indirect O O
Obhut O indirect O O
eines O indirect O O
Andern O indirect O O
ihres O indirect O O
Vertrauens O indirect O O
, O indirect O O
und O indirect O O
in O indirect O O
den O indirect O O
Fällen O indirect O O
, O indirect O O
daß O indirect O O
die O indirect O O
Eingewanderten O indirect O O
auf O indirect O O
einem O indirect O O
Flecke O indirect O O
vereinigt O indirect O O
leben O indirect O O
, O indirect O O
ohne O indirect O O
einen O indirect O O
Vorstand O indirect O O
, O indirect O O
welcher O indirect O O
sie O indirect O O
regiert O indirect O O
, O O O O
werden O O O O
sie O O O O
jedes O O O O
Jahr O O O O
durch O O O O
sich O O O O
selbst O O O O
einen O O O O
wählen O O O O
durch O O O O
unumschränkte O O O O
Mehrheit O O O O
der O O O O
Stimmen O O O O
unter O O O O
Vorsitz O O O O
des O O O O
Polizei O O O O
= O O O O
Chefs O O O O
des O O O O
Kantons O O O O
, O O O O
oder O O O O
des O O O O
Amtmannes O O O O
oder O O O O
Friedensrichters O O O O
, O O O O
den O O reported O
Ersterer O O reported O
dazu O O reported O
beauftragt O O reported O
; O O O O
und O O O O
der O O O O
Erwählte O O O O
wird O O O O
die O O O O
Verwaltungen O O O O
des O O O O
Commissairs O O O O
oder O O O O
Friedensrichters O O O O
ausüben O O O O
in O O O O
Gemäßheit O O O O
der O O O O
Vorschriften O O O O
des O O O O
vorhergehenden O O O O
Artikels O O O O
. O O O O
-- O O O O
Art. O O O O
20 O O O O
. O O O O
Das O O O O
Gesetz O O O O
vom O O O O
12. O O O O
Mai O O O O
, O O O O
Einwanderungen O O O O
betreffend O O O O
, O O O O
ist O O O O
aufgehoben O O O O
. O O O O
Gegeben O O O O
in O O O O
Caracas O O O O
, O O O O
den O O O O
24. O O O O
Mai O O O O
1845 O O O O
, O O O O
im O O O O
Jahre O O O O
16 O O O O
des O O O O
Gesetzes O O O O
und O O O O
35 O O O O
der O O O O
Unabhängigkeit O O O O
. O O O O
-- O O O O
Der O O O O
Präsident O O O O
des O O O O
Senates O O O O
, O O O O
Eduardo O O O O
A. O O O O
Hutardo O O O O
. O O O O
-- O O O O
Der O O O O
Präsident O O O O
der O O O O
Kammer O O O O
der O O O O
Repräsentanten O O O O
. O O O O
Miguel O O O O
G. O O O O
Maya O O O O
. O O O O
-- O O O O
Der O O O O
Secretair O O O O
des O O O O
Senates O O O O
, O O O O
José O O O O
Angel O O O O
Freire O O O O
. O O O O
-- O O O O
Der O O O O
Secretair O O O O
der O O O O
Kammer O O O O
der O O O O
Repräsentanten O O O O
, O O O O
Juan O O O O
A. O O O O
Perez O O O O
. O O O O
Caracas O O O O
, O O O O
den O O O O
24. O O O O
Mai O O O O
1845 O O O O
, O O O O
im O O O O
Jahre O O O O
16 O O O O
des O O O O
Gesetzes O O O O
und O O O O
35 O O O O
der O O O O
Unabhängigkeit O O O O
. O O O O
-- O O O O
Gegeben O O O O
zur O O O O
Vollziehung O O O O
, O O O O
Carlos O O O O
Soublette O O O O
. O O O O
-- O O O O
Für O O O O
S. O O O O
E. O O O O
der O O O O
Präsident O O O O
der O O O O
Republik O O O O
, O O O O
der O O O O
Secretair O O O O
des O O O O
Staates O O O O
in O O O O
den O O O O
Angelegenheiten O O O O
des O O O O
Jnnern O O O O
und O O O O
der O O O O
Justiz O O O O
, O O O O
Francisco O O O O
Cobos O O O O
Fuertes O O O O
. O O O O
