So O O O O
arbeitet O O O O
das O O O O
deutsche O O O O
Petersburg O O O O
, O O O O
während O O O O
das O O O O
russische O O O O
sich O O O O
das O O O O
Geschäft O O O O
des O O O O
dolce O O O O
far O O O O
niente O O O O
sowohl O O O O
auf O O O O
dem O O O O
geglätteten O O O O
Parquet O O O O
des O O O O
Salons O O O O
und O O O O
in O O O O
den O O O O
Seidenpolstern O O O O
der O O O O
Carossen O O O O
, O O O O
als O O O O
auch O O O O
im O O O O
alten O O O O
moskowitischen O O O O
Schmutze O O O O
, O O O O
in O O O O
Küchen O O O O
und O O O O
Bedientenzimmern O O O O
vorzubehalten O O O O
verstand O O O O
. O O O O
In O O O O
jeder O O O O
bürgerlichen O O O O
, O O O O
in O O O O
jeder O O O O
geistigen O O O O
und O O O O
schlicht O O O O
socialen O O O O
Beziehung O O O O
ist O O O O
die O O O O
deutsche O O O O
Bestrebung O O O O
von O O O O
umfassender O O O O
Bedeutung O O O O
geworden O O O O
und O O O O
ist O O O O
von O O O O
ihr O O O O
der O O O O
Ausschlag O O O O
zu O O O O
erwarten O O O O
; O O O O
wo O O O O
aber O O O O
die O O O O
russische O O O O
Diplomatik O O O O
ihre O O O O
Rollen O O O O
antritt O O O O
, O O O O
dort O O O O
zeigt O O O O
Rußland O O O O
sich O O O O
in O O O O
seiner O O O O
ganzen O O O O
Ausschließlichkeit O O O O
eben O O O O
so O O O O
stark O O O O
wie O O O O
in O O O O
den O O O O
Bedientenzimmern O O O O
. O O O O
Deutsch O O O O
sind O O O O
die O O O O
Herzkammern O O O O
Petersburgs O O O O
, O O O O
russisch O O O O
der O O O O
Fuß O O O O
im O O O O
stinkenden O O O O
Juchtenleder O O O O
und O O O O
auch O O O O
der O O O O
Kopf O O O O
mit O O O O
dem O O O O
noblen O O O O
Air O O O O
und O O O O
dem O O O O
diplomatischen O O O O
Schnurrbart O O O O
; O O O O
deutsch O O O O
ist O O O O
der O O O O
Amboß O O O O
, O O O O
russisch O O O O
der O O O O
Hammer O O O O
, O O O O
aber O O O O
der O O O O
Hammer O O O O
nützt O O O O
Nichts O O O O
ohne O O O O
die O O O O
Unterlage O O O O
. O O O O
Und O O O O
auch O O O O
das O O O O
polirte O O O O
, O O O O
geschminkte O O O O
, O O O O
aristokratische O O O O
, O O O O
diplomatische O O O O
Rußland O O O O
, O O O O
dessen O O O O
Fäden O O O O
von O O O O
Teheran O O O O
bis O O O O
Paris O O O O
, O O O O
von O O O O
Stockholm O O O O
bis O O O O
Konstantinopel O O O O
sich O O O O
dort O O O O
an O O O O
der O O O O
Newa O O O O
, O O O O
wo O O O O
die O O O O
Flagge O O O O
auf O O O O
dem O O O O
Kaiserpalaste O O O O
von O O O O
der O O O O
Anwesenheit O O O O
des O O O O
Herrn O O O O
Kunde O O O O
gibt O O O O
, O O O O
zum O O O O
feinsten O O O O
Mittelpunkte O O O O
vereinen O O O O
, O O O O
auch O O O O
dieses O O O O
ist O O O O
Deutschlands O O O O
noch O O O O
bedürftig O O O O
. O O O O
Während O O O O
der O O reported O
