Die O O O O
Schminke O O O O
. O O O O
D O O O O
ie O O O O
Schminke O O O O
ist O O O O
in O O O O
den O O O O
frühesten O O O O
Zeiten O O O O
erfunden O O O O
worden O O O O
, O O O O
und O O O O
wenn O O O O
wir O O O O
auch O O O O
nicht O O O O
mit O O O O
Gewißheit O O O O
angeben O O O O
können O O O O
, O O O O
ob O indirect O O
Eva O indirect O O
, O indirect O O
die O indirect O O
so O indirect O O
untadelig O indirect O O
schön O indirect O O
aus O indirect O O
der O indirect O O
Hand O indirect O O
des O indirect O O
Schöpfers O indirect O O
hervorging O indirect O O
, O indirect O O
sich O indirect O O
geschminkt O indirect O O
hat O indirect O O
, O O O O
so O O O O
behaupten O O O O
wir O O O O
doch O O O O
, O O O O
daß O indirect O O
das O indirect O O
erste O indirect O O
Weib O indirect O O
nach O indirect O O
Eva O indirect O O
sich O indirect O O
dieses O indirect O O
Mittels O indirect O O
bediente O indirect O O
. O indirect O O
Sich O O O O
schöner O O O O
und O O O O
jünger O O O O
zu O O O O
machen O O O O
, O O O O
als O O O O
es O O O O
ist O O O O
, O O O O
das O O O O
ist O O O O
ein O O O O
freilich O O O O
nicht O O O O
abzuleugnendes O O O O
Streben O O O O
des O O O O
weiblichen O O O O
Geschlechts O O O O
, O O O O
darum O O O O
erfand O O O O
es O O O O
die O O O O
Schminke O O O O
. O O O O
Die O O O O
erste O O O O
wurde O O O O
aus O O O O
Spießglanz O O O O
bereitet O O O O
, O O O O
und O O O O
wir O O O O
wissen O O O O
, O O O O
daß O indirect O O
die O indirect O O
Töchter O indirect O O
Hiob's O indirect O O
sich O indirect O O
derselben O indirect O O
bedienten O indirect O O
. O indirect O O
Die O O O O
koketten O O O O
Jüdinnen O O O O
färbten O O O O
sich O O O O
damit O O O O
die O O O O
Augen O O O O
, O O O O
um O O O O
sie O O O O
größer O O O O
und O O O O
lebendiger O O O O
zu O O O O
machen O O O O
; O O O O
z. O O O O
B. O O O O
die O O O O
böse O O O O
Jesabel O O O O
. O O O O
Kreide O O O O
, O O O O
Bohnenmehl O O O O
, O O O O
Honig O O O O
, O O O O
Safran O O O O
, O O O O
um O O O O
die O O O O
Weiße O O O O
und O O O O
Röthe O O O O
der O O O O
Haut O O O O
zu O O O O
erhöhen O O O O
, O O O O
kam O O O O
nach O O O O
und O O O O
nach O O O O
in O O O O
Gebrauch O O O O
. O O O O
Die O O O O
Excremente O O O O
des O O O O
Krokodils O O O O
waren O O O O
die O O O O
Schminke O O O O
der O O O O
ägyptischen O O O O
Frauen O O O O
. O O O O
Ein O O reported O
Recept O O reported O
zu O O reported O
einer O O reported O
tüchtigen O O reported O
Schminke O O reported O
hat O O reported O
der O O reported O
Dichter O O reported O
Ovidius O O reported O
in O O reported O
seiner O O reported O
„ O O reported O
Kunst O O reported O
zu O O reported O
lieben O O reported O
“ O O reported O
verschrieben O O reported O
. O O reported O
Es O O O O
besteht O O O O
aus O O O O
lybischer O O O O
Gerste O O O O
und O O O O
Waldervenkraut O O O O
in O O O O
Eiweiß O O O O
aufgelöst O O O O
und O O O O
dann O O O O
mit O O O O
pulverisirtem O O O O
Hirschhorn O O O O
, O O O O
gestoßenen O O O O
Narcissenzwiebeln O O O O
, O O O O
Gummi O O O O
, O O O O
etrurischem O O O O
Mehl O O O O
und O O O O
Honig O O O O
vermischt O O O O
. O O O O
Auch O O O O
die O O O O
Eselinnen O O O O
mußten O O O O
ihre O O O O
Milch O O O O
hergeben O O O O
. O O O O
Die O O O O
Frauen O O O O
Britanniens O O O O
schminkten O O O O
sich O O O O
zur O O O O
Zeit O O O O
Julius O O O O
Cäsar's O O O O
mit O O O O
himmelblauen O O O O
Farben O O O O
. O O O O
Quecksilberwasser O O O O
diente O O O O
im O O O O
13. O O O O
Jahrhundert O O O O
. O O O O
Katharina O O O O
von O O O O
Medicis O O O O
, O O O O
die O O O O
Gemahlin O O O O
Heinrich's O O O O
II O O O O
. O O O O
, O O O O
führte O O O O
in O O O O
der O O O O
ersten O O O O
Hälfte O O O O
des O O O O
16. O O O O
Jahrhunderts O O O O
die O O O O
Mode O O O O
, O O O O
sich O O O O
zu O O O O
schminken O O O O
, O O O O
in O O O O
Frankreich O O O O
ein O O O O
, O O O O
von O O O O
wo O O O O
aus O O O O
sich O O O O
der O O O O
Gebrauch O O O O
desselben O O O O
weiter O O O O
verbreitete O O O O
. O O O O
Noch O O O O
vor O O O O
60 O O O O
Jahren O O O O
verbrauchten O O O O
die O O O O
höhern O O O O
Classen O O O O
der O O O O
französischen O O O O
Gesellschaft O O O O
jährlich O O O O
über O O O O
zwei O O O O
Millionen O O O O
Büchsen O O O O
Schminke O O O O
. O O O O
Die O O O O
Revolution O O O O
von O O O O
1789 O O O O
hat O O O O
unter O O O O
vielen O O O O
Übeln O O O O
auch O O O O
die O O O O
Schminke O O O O
verdrängt O O O O
. O O O O
Jn O O O O
Frankreich O O O O
wie O O O O
in O O O O
jedem O O O O
andern O O O O
gebildeten O O O O
Lande O O O O
schminken O O O O
sich O O O O
nur O O O O
noch O O O O
zwei O O O O
Classen O O O O
von O O O O
Frauen O O O O
: O O O O
Schauspielerinnen O O O O
und O O O O
Grisetten O O O O
. O O O O
