Noch O O O O
giebt O O O O
es O O O O
Scharen O O O O
von O O O O
Arbeitern O O O O
, O O O O
die O O O O
selten O O O O
, O O O O
noch O O O O
giebt O O O O
es O O O O
tausende O O O O
, O O O O
die O O O O
nie O O O O
einen O O O O
Sonntag O O O O
haben O O O O
; O O O O
zu O O O O
ihnen O O O O
gehören O O O O
die O O O O
meisten O O O O
Bäcker O O O O
und O O O O
die O O O O
Kellner O O O O
. O O O O
Wir O O O O
kennen O O O O
persönlich O O O O
Knaben O O O O
von O O O O
vierzehn O O O O
bis O O O O
siebzehn O O O O
Jahren O O O O
, O O O O
die O O O O
im O O O O
Jahre O O O O
365 O O O O
sechzehn- O O O O
bis O O O O
achtzehnstündige O O O O
Arbeitstage O O O O
haben O O O O
. O O O O
In O O O O
einer O O O O
neuern O O O O
Petition O O O O
von O O O O
Bäckermeistern O O O O
wird O O O O
gebeten O O O O
, O O O O
die O indirect O O
Bäckereiverordnung O indirect O O
entweder O indirect O O
aufzuheben O indirect O O
, O indirect O O
oder O indirect O O
wenigstens O indirect O O
statt O indirect O O
des O indirect O O
Maximalarbeitstages O indirect O O
nur O indirect O O
eine O indirect O O
Minimalarbeitsruhe O indirect O O
von O indirect O O
acht O indirect O O
bis O indirect O O
neun O indirect O O
Stunden O indirect O O
anzuordnen O indirect O O
. O indirect O O
Diese O O O O
Bäckermeister O O O O
würden O O O O
also O O O O
einen O O O O
Lehrling O O O O
oder O O O O
Gesellen O O O O
schon O O O O
für O O O O
geschützt O O O O
ansehen O O O O
, O O O O
wenn O O O O
er O O O O
in O O O O
der O O O O
Woche O O O O
bloß O O O O
sieben O O O O
fünfzehn- O O O O
bis O O O O
sechzehnstündige O O O O
Arbeitstage O O O O
hätte O O O O
. O O O O
Da O O O O
bleibt O O O O
also O O O O
noch O O O O
viel O O O O
zu O O O O
thun O O O O
übrig O O O O
. O O O O
Es O O O O
will O O O O
uns O O O O
nun O O O O
scheinen O O O O
, O O O O
daß O indirect O O
sich O indirect O O
die O indirect O O
ausführenden O indirect O O
Organe O indirect O O
, O indirect O O
anstatt O indirect O O
an O indirect O O
das O indirect O O
Notwendige O indirect O O
zu O indirect O O
denken O indirect O O
, O indirect O O
was O indirect O O
noch O indirect O O
zu O indirect O O
thun O indirect O O
übrig O indirect O O
bleibt O indirect O O
, O indirect O O
viel O indirect O O
überflüssige O indirect O O
Arbeit O indirect O O
und O indirect O O
Sorge O indirect O O
machen O indirect O O
. O indirect O O
Ihre O O O O
Thätigkeit O O O O
erhält O O O O
schon O O O O
dadurch O O O O
eine O O O O
