Telegr O O O O
. O O O O
Börse- O O O O
und O O O O
Kursnachrichten O O O O
. O O O O
Wiener O O O O
Börse O O O O
. O O O O
Wien O O O O
, O O O O
22. O O O O
Jänner O O O O
. O O O O
date O O O O
( O O O O
Priv.-Tel. O O O O
der O O O O
„ O O O O
Cz. O O O O
Allg. O O O O
Ztg. O O O O
“ O O O O
) O O O O
An O O O O
der O O O O
heutigen O O O O
Börse O O O O
war O O O O
eine O O O O
feste O O O O
Tendenz O O O O
vorherrschend O O O O
. O O O O
Skodaaktien O O O O
waren O O O O
um O O O O
sechs O O O O
Kronen O O O O
höher O O O O
. O O O O
In O O O O
Schranken O O O O
behaupteten O O O O
sich O O O O
gleichfalls O O O O
alle O O O O
Kurse O O O O
. O O O O
Wiener O O O O
Bank-Verein O O O O
, O O O O
Filiale O O O O
Czernowitz O O O O
. O O O O
Telegraphischer O O O O
Kursbericht O O O O
. O O O O
Vorbörse O O O O
: O O O O
Schluß O O O O
: O O O O
Kredit O O O O
... O O O O
..... O O O O
653 O O O O
·— O O O O
654.— O O O O
Ung O O O O
. O O O O
Kredit O O O O
... O O O O
... O O O O
cell O O O O
—·— O O O O
—·— O O O O
Bankverein O O O O
... O O O O
.... O O O O
—·— O O O O
545·50 O O O O
Länderbank O O O O
... O O O O
.... O O O O
—·— O O O O
551·— O O O O
Boden O O O O
... O O O O
..... O O O O
—·— O O O O
1319.50 O O O O
Unionbank O O O O
... O O O O
.... O O O O
—·— O O O O
"628 50" O O O O
Staatsbahn O O O O
. O O O O
... O O O O
... O O O O
728 O O O O
·— O O O O
"724 50" O O O O
Südbahn O O O O
... O O O O
.... O O O O
—·— O O O O
·— O O O O
Alpine O O O O
... O O O O
..... O O O O
887·50 O O O O
884·— O O O O
Rimamuranyer O O O O
... O O O O
... O O O O
691 O O O O
·— O O O O
642·50 O O O O
Siemens O O O O
... O O O O
.... O O O O
—·— O O O O
331.— O O O O
Skoda O O O O
... O O O O
..... O O O O
—·— O O O O
726.— O O O O
Poldi O O O O
... O O O O
..... O O O O
—·— O O O O
"630 50" O O O O
Orient O O O O
... O O O O
..... O O O O
723·50 O O O O
718·50 O O O O
Türk O O O O
. O O O O
Tabak O O O O
... O O O O
... O O O O
cell O O O O
—·— O O O O
—·— O O O O
Türkenlose O O O O
... O O O O
.... O O O O
247·50 O O O O
247·50 O O O O
Salgo O O O O
... O O O O
..... O O O O
—·— O O O O
691 O O O O
— O O O O
Hutter O O O O
... O O O O
..... O O O O
—·— O O O O
—·— O O O O
Simmeringer O O O O
... O O O O
... O O O O
—·— O O O O
"360 50" O O O O
Wienerbau O O O O
... O O O O
.... O O O O
—·— O O O O
232·— O O O O
Ver. O O O O
Elektr. O O O O
... O O O O
... O O O O
cell O O O O
—·— O O O O
—·— O O O O
Oest O O O O
. O O O O
Verkehr O O O O
... O O O O
... O O O O
cell O O O O
—·— O O O O
465·— O O O O
Ung O O O O
. O O O O
Verkehr O O O O
... O O O O
... O O O O
cell O O O O
—·— O O O O
472 O O O O
— O O O O
Galizia O O O O
... O O O O
.... O O O O
376 O O O O
·— O O O O
376·— O O O O
Klotilde O O O O
... O O O O
..... O O O O
—·— O O O O
306·— O O O O
Rothan O O O O
Neudeck O O O O
..... O O O O
—·— O O O O
—·— O O O O
Jungbunzlan O O O O
Spir O O O O
. O O O O
.... O O O O
—·— O O O O
359·50 O O O O
Westb O O O O
. O O O O
Kohle O O O O
... O O O O
... O O O O
cell O O O O
669·— O O O O
663·— O O O O
A. O O O O
E. O O O O
G. O O O O
Union O O O O
..... O O O O
614 O O O O
75 O O O O
615·— O O O O
Kroatischer O O O O
Zucker O O O O
... O O O O
... O O O O
—·— O O O O
—·— O O O O
Schodnica O O O O
... O O O O
.... O O O O
—·— O O O O
—·— O O O O
Telegr O O O O
. O O O O
Handelsbericht O O O O
vom O O O O
18. O O O O
Jänner O O O O
1912 O O O O
. O O O O
Die O O O O
Budapester O O O O
Produktenbörse O O O O
notiert O O O O
: O O O O
Weizen O O O O
... O O O O
... O O O O
... O O O O
K O O O O
11 O O O O
78—11·79 O O O O
per O O O O
50 O O O O
kg O O O O
. O O O O
Mais O O O O
... O O O O
... O O O O
... O O O O
. O O O O
„ O O O O
8·67— O O O O
8 O O O O
68 O O O O
„ O O O O
„ O O O O
„ O O O O
Oelsaaten O O O O
... O O O O
.... O O O O
. O O O O
„ O O O O
00 O O O O
00—00 O O O O
00 O O O O
„ O O O O
„ O O O O
„ O O O O
Effekten- O O O O
und O O O O
Wechselkurse O O O O
der O O O O
Wiener O O O O
Börse O O O O
Wien O O O O
, O O O O
22. O O O O
Jänner O O O O
1912 O O O O
. O O O O
date O O O O
Einheitliche O O O O
4 O O O O
% O O O O
ige O O O O
konv. O O O O
Rente O O O O
, O O O O
Mai-November O O O O
"90 75" O O O O
, O O O O
Jönner-Juli O O O O
"90 70" O O O O
, O O O O
Einhettliche O O O O
Rente O O O O
4 O O O O
·2 O O O O
% O O O O
in O O O O
Roten O O O O
. O O O O
Febr O O O O
uar O O O O
August O O O O
93·90 O O O O
in O O O O
Silber O O O O
, O O O O
April-Oktober O O O O
94·—. O O O O
Oesterr. O O O O
Gold O O O O
rente O O O O
"113 93" O O O O
, O O O O
Oesterr. O O O O
, O O O O
Kronenrente O O O O
4 O O O O
% O O O O
90 O O O O
70 O O O O
Oesterr. O O O O
Investitionsreute O O O O
3 O O O O
½ O O O O
% O O O O
"79 65" O O O O
Ungar O O O O
Goldrente O O O O
4 O O O O
% O O O O
110 O O O O
35 O O O O
Ungar O O O O
Kroneurente O O O O
4 O O O O
% O O O O
90 O O O O
30 O O O O
Ungar O O O O
Investitionsrente O O O O
3½ O O O O
% O O O O
, O O O O
"78 70" O O O O
Oesterr.-ung O O O O
Bank-Aktien O O O O
"19 90" O O O O
Kreditaktien O O O O
"653 50" O O O O
, O O O O
London O O O O
vista O O O O
"240 90" O O O O
Deutsche O O O O
Reichs O O O O
banknoten O O O O
für O O O O
100 O O O O
Mark O O O O
, O O O O
der O O O O
R. O O O O
- O O O O
W. O O O O
117·50— O O O O
20 O O O O
Mark-Stücke O O O O
23·53 O O O O
0 O O O O
Frank- O O O O
Stücke O O O O
"19 12" O O O O
Italientsche O O O O
Banknoten O O O O
94·90. O O O O
Rudel O O O O
254·— O O O O
. O O O O
Amtlicher O O O O
Kurs- O O O O
und O O O O
Marktbericht O O O O
. O O O O
der O O O O
Czernowitzer O O O O
Frucht- O O O O
und O O O O
Produktenbörse O O O O
. O O O O
Czernowitz O O O O
22. O O O O
Jänner O O O O
1912 O O O O
. O O O O
date O O O O
Preise O O O O
per O O O O
50 O O O O
kg O O O O
, O O O O
in O O O O
Kronen O O O O
ab O O O O
( O O O O
Parität O O O O
) O O O O
Czernowitz O O O O
. O O O O
Weizen O O O O
11·75—12 O O O O
00 O O O O
Roggen O O O O
9·50—9 O O O O
70 O O O O
Gerste O O O O
( O O O O
Bra O O O O
uer O O O O
ware O O O O
) O O O O
9 O O O O
00—9 O O O O
25 O O O O
, O O O O
Haser O O O O
( O O O O
Herrschaftsware O O O O
) O O O O
8 O O O O
25—8 O O O O
50 O O O O
Mais O O O O
8·75—9 O O O O
00 O O O O
Klete O O O O
( O O O O
Werzen O O O O
) O O O O
6·50 O O O O
6 O O O O
60 O O O O
, O O O O
Roggen O O O O
6·70 O O O O
6 O O O O
0 O O O O
Sp O O O O
iritu O O O O
s O O O O
, O O O O
per O O O O
10.000 O O O O
Literperzent O O O O
, O O O O
roher O O O O
, O O O O
prompexi O O O O
, O O O O
kl. O O O O
Steuer O O O O
per O O O O
Czernowitz O O O O
00·00—00 O O O O
00 O O O O
