Vierunddreißigstes O
Kapitel O
Beinahe O
vierzehn O
Tage O
gebrauchte O
der O
Junker PER
Hennig PER
von PER
Lauen PER
, O
um O
sich O
notdürftig O
zu O
fassen O
, O
und O
nie O
während O
seines O
Aufenthalts O
in O
der O
Fremde O
hatte O
er O
mit O
solcher O
Sehnsucht O
auf O
eine O
Lebensäußerung O
aus O
Krodebeck O
und O
vom O
Lauenhofe O
gewartet O
als O
dieses O
Mal O
. O
Er O
wartete O
vergeblich O
, O
und O
wir O
wissen O
weshalb O
. O
Da O
er O
die O
Sache O
den O
Leuten APP
zu O
Krodebeck O
so O
eilig O
als O
möglich O
gemacht O
zu O
haben O
glaubte O
, O
so O
begriff O
er O
nicht O
im O
mindesten O
ihr O
Stillschweigen O
, O
und O
das O
machte O
ihn O
womöglich O
noch O
ratloser O
und O
zorniger O
. O
Er O
war O
ratlos O
im O
höchsten O
Grade O
. O
Hatte O
er O
das O
Recht O
, O
dem O
Herrn PER
Dietrich PER
Häußler PER
einen O
Besuch O
auf O
seine O
freundliche O
Mitteilung O
zu O
machen O
und O
ihm O
mit O
den O
Fäusten O
auf O
den O
Leib O
zu O
rücken O
? O
Was O
wußte O
er O
von O
dem O
Grafen PER
Basilides PER
Conexionsky PER
? O
In O
welcher O
Weise O
sollte O
er O
ihm O
gegenüber O
auftreten O
? O
Der O
Name O
dieses O
Herrn APP
war O
ziemlich O
häufig O
in O
der O
Unterhaltung O
seiner O
Wiener APP
Freunde APP
und O
Freundinnen APP
aufgetaucht O
, O
und O
jedermann O
schien O
eine O
Ehre O
darein O
zu O
setzen O
, O
ihn O
zu O
kennen O
, O
und O
es O
für O
ein O
großes O
Vergnügen O
zu O
halten O
, O
mit O
ihm O
verkehren O
zu O
dürfen O
. O
Tonie PER
hatte O
freilich O
nie O
von O
ihm O
gesprochen O
, O
und O
nun O
zeigte O
es O
sich O
plötzlich O
, O
daß O
sie O
ihn O
jedenfalls O
genau O
gekannt O
haben O
mußte O
, O
daß O
sie O
längst O
im O
allergenauesten O
Verkehr O
mit O
ihm O
gestanden O
haben O
mußte O
! O
Und O
was O
hatte O
die O
schöne O
Emanuele PER
Werdenberg PER
neulich O
, O
als O
er O
mit O
ihr O
nachts O
von O
der O
Villa O
Wanesch O
heimfuhr O
, O
gesagt O
? O
Alle O
Augenblicke O
sah O
er O
erschreckt O
über O
die O
Schulter O
, O
als O
ob O
da O
eben O
jemand O
hinter O
ihm O
höhnisch O
und O
hell O
gelacht O
habe O
; O
und O
dann O
lachte O
er O
selbst O
und O
nannte O
sich O
einen O
Dummkopf APP
und O
hielt O
sich O
vor O
, O
wie O
vielen O
Ärger O
, O
wie O
viele O
Sorgen O
und O
Unannehmlichkeiten O
er O
sich O
erspart O
haben O
würde O
, O
wenn O
er O
nach O
dem O
ersten O
Besuch O
in O
der O
Laimgruben O
ruhig O
nach O
Italien O
weitergereist O
wäre O
und O
sich O
bei O
Pisa O
dem O
Studium O
der O
Kamelzucht O
, O
seiner O
Absicht O
gemäß O
, O
gewidmet O
hätte O
. O
» O
Heut O
könnt O
ich O
mich O
selber O
dort O
auf O
die O
Weide O
geben O
! O
« O
rief O
er O
grimmig O
. O
» O
Dann O
wäre O
doch O
Hoffnung O
, O
daß O
ich O
einmal O
wieder O
in O
Krodebeck O
anlangen O
würde O
– O
mit O
einem O
Affen O
auf O
dem O
Buckel O
und O
einem O
Tanzbären O
, O
einer O
Querpfeife O
und O
Trommel O
zur O
Seite O
. O
O O
du O
lieber O
Himmel O
, O
da O
fehlte O
dann O
wirklich O
nichts O
weiter O
, O
als O
daß O
meine O
Mutter APP
noch O
lebte O
und O
ihr O
Vergnügen O
an O
diesem O
Triumphzug O
haben O
könnte O
! O
« O
Im O
nächsten O
Moment O
durchrieselte O
es O
ihn O
wieder O
heiß O
und O
kalt O
: O
» O
Es O
ist O
nicht O
wahr O
! O
Es O
ist O
nicht O
möglich O
! O
Sie O
spielt O
nicht O
mit O
in O
der O
heillosen O
Posse O
! O
Sie O
ist O
nur O
elend O
und O
wird O
von O
den O
andern O
mit O
herumgezerrt O
und O
kann O
sich O
nicht O
wehren O
. O
Beim O
Satan O
, O
weshalb O
glaube O
ich O
ihr O
denn O
nicht O
? O
Sie O
hat O
nie O
ein O
unwahres O
Wort O
gesprochen O
. O
Ich O
höre O
ihre O
Stimme O
auf O
dem O
