IV O
Sehr O
bald O
indessen O
riß O
ihn O
die O
Ankunft O
des O
glücklichen O
Gemahls APP
aus O
dem O
ungewissen O
Grübeln O
, O
wer O
es O
wohl O
seyn O
könne O
, O
denn O
nachdem O
man O
den O
raschen O
Galop O
eines O
Pferdes O
vernommen O
, O
trat O
– O
Herr PER
von PER
Linovsky PER
ins O
Haus O
. O
Aengstlich O
und O
athemlos O
, O
das O
bemerkte O
Alexander PER
durch O
die O
offenstehende O
Thür O
des O
Nebenzimmers O
, O
eilte O
er O
auf O
Erna PER
zu O
. O
Um O
Gotteswillen O
, O
was O
ist O
geschehen O
? O
rief O
er O
ihr O
entgegen O
. O
Ich O
erfuhr O
unterwegs O
, O
daß O
du O
eilig O
nach O
einem O
Wundarzt APP
geschickt O
habest O
– O
ich O
will O
doch O
nicht O
hoffen O
, O
daß O
dir O
oder O
den O
Kindern APP
etwas O
zugestoßen O
ist O
? O
Ruhig O
sagte O
Erna PER
: O
Weder O
die O
Kinder APP
noch O
ich O
bedürfen O
seines O
Beistandes O
, O
aber O
einen O
Freund APP
von O
uns O
hat O
nicht O
weit O
von O
unserm O
Hause O
ein O
Unfall O
betroffen O
, O
der O
zwar O
, O
dem O
Himmel O
sei O
Dank O
, O
nicht O
bedeutend O
ist O
, O
aber O
dessen O
Behandlung O
denn O
doch O
meine O
wenigen O
medicinischen O
Kenntnisse O
übersteigt O
. O
Herr PER
von PER
Norbeck PER
– O
sie O
zeigte O
, O
als O
sie O
seinen O
Namen O
nannte O
, O
durch O
die O
offene O
Thür O
nach O
dem O
Ruhebett O
im O
angränzenden O
Zimmer O
, O
auf O
welchem O
er O
lag O
– O
Herr PER
von PER
Norbeck PER
wurde O
durch O
den O
Umsturz O
seines O
Wagens O
am O
Kopfe O
verletzt O
, O
und O
um O
seinen O
schmerzlichen O
Zustand O
sobald O
wie O
möglich O
gründlich O
zu O
lindern O
, O
hab O
ich O
, O
so O
schnell O
ich O
nur O
vermochte O
, O
nach O
ärztlicher O
Hülfe O
gesendet O
. O
Alexander PER
sah O
Linovsky PER
bei O
Erwähnung O
seines O
Namens O
erblassen O
, O
und O
es O
war O
, O
als O
träte O
eine O
unangenehme O
Erinnerung O
finster O
vor O
sein O
Gedächtnis O
. O
Auch O
dauerte O
es O
einige O
Minuten O
, O
während O
er O
sich O
mit O
Erna PER
in O
leisem O
Gespräch O
in O
eine O
Fenstervertiefung O
zurückgezogen O
hatte O
, O
wohin O
sein O
Blick O
ihm O
nicht O
folgen O
konnte O
, O
bis O
er O
zu O
