Grete PER
bei O
Gigas PER
Es O
war O
den O
andern O
Vormittag O
, O
und O
von O
Sankt O
Stephan O
schlug O
es O
eben O
zehn O
, O
als O
Trud PER
und O
Grete PER
die O
Lange O
Straße O
hinaufgingen O
. O
Trotz O
früher O
Stunde O
brannte O
die O
Sonne O
schon O
, O
und O
beide O
standen O
unwillkürlich O
still O
und O
atmeten O
auf O
, O
als O
sie O
den O
schattigen O
Lindengang O
erreicht O
hatten O
, O
der O
, O
an O
der O
niedrigen O
Kirchhofsmauer O
entlang O
, O
auf O
das O
Predigerhaus O
zulief O
. O
Auch O
dieses O
Haus O
selber O
lag O
noch O
unter O
alten O
Linden O
versteckt O
, O
in O
denen O
jetzt O
viele O
Hunderte O
von O
Sperlingen O
zwitscherten O
. O
Eine O
alte O
Magd APP
, O
als O
die O
Glocke O
das O
Zeichen O
gegeben O
, O
kam O
ihnen O
von O
Hof O
oder O
Küche O
her O
entgegen O
und O
wies O
, O
ohne O
gegrüßt O
oder O
gefragt O
zu O
haben O
, O
nach O
links O
hin O
auf O
die O
Studierstube O
. O
Wußte O
sie O
doch O
, O
daß O
Frau PER
Trud PER
immer O
willkommen O
war O
. O
Es O
war O
ein O
sehr O
geräumiges O
Zimmer O
, O
mit O
drei O
großen O
und O
hohen O
Fenstern O
, O
ohne O
Vorhänge O
, O
wahrscheinlich O
um O
das O
wenige O
Licht O
, O
das O
die O
Bäume O
zuließen O
, O
nicht O
noch O
mehr O
zu O
verkümmern O
. O
An O
den O
Wänden O
hin O
liefen O
hohe O
Regale O
mit O
hundert O
Bänden O
in O
braun O
und O
weißem O
Leder O
, O
während O
an O
einem O
vorspringenden O
Pfeiler O
, O
gerade O
der O
Tür O
gegenüber O
, O
ein O
halblebensgroßes O
Kruzifix O
hing O
, O
das O
auf O
einen O
langen O
, O
eichenen O
Arbeitstisch O
herniedersah O
. O
Auf O
diesem O
Tische O
, O
zwischen O
aufgeschlagenen O
Büchern O
und O
zahlreichen O
Aktenstößen O
, O
aber O
bis O
an O
die O
Kruzifix O
Wand O
zurückgeschoben O
, O
erhob O
sich O
ein O
zierliches O
, O
fünfstufiges O
Ebenholztreppchen O
, O
das O
, O
in O
beabsichtigtem O
oder O
zufälligem O
Gegensatz O
, O
oben O
einen O
Totenkopf O
und O
unten O
um O
seinen O
Sockel O
her O
einen O
Kranz O
von O
roten O
und O
weißen O
Rosen O
trug O
. O
Eigene O
Zucht O
. O
Zehn O
oder O
zwölf O
, O
die O
das O
Zimmer O
mit O
ihrem O
Dufte O
füllten O
. O
Gigas PER
, O
als O
er O
die O
Tür O
gehen O
hörte O
, O
wandte O
sich O
auf O
seinem O
Drehschemel O
und O
erhob O
sich O
, O
sobald O
er O
Trud PER
erkannte O
. O
» O
Ich O
bitt O
Euch O
, O
Platz O
zu O
nehmen O
, O
Frau PER
Minde PER
. O
« O
Dabei O
schob O
er O
ihr O
einen O
Stuhl O
zu O
und O
fuhr O
in O
seiner O
Rede O
fort O
: O
» O
Das O
ist O
also O
Grete PER
, O
von O
der O
Ihr O
mir O
erzählt O
habt O
, O
Eure O
Schwieger APP
und O
Euer O
Kind APP
. O
Denn O
Ihr O
tragt O
es O
auf O
dem O
Herzen O
, O
und O
sein O
Wohl O
und O
Weh O
ist O
auch O
das O
Eure O
. O
Und O
das O
schätz O
ich O
an O
Euch O
, O
Frau PER
Minde PER
. O
Denn O
der O
Teufel APP
mit O
seinen O
Listen O
geht O
immer O
um O
, O
am O
meisten O
aber O
bei O
der O
Jugend O
, O
und O
von O
ihr O
gilt O
es O
doppelt O
: O
› O
Wachet O
und O
betet O
, O
daß O
ihr O
nicht O
in O
Anfechtung O
fallet O
. O
‹ O
Betest O
du O
, O
Grete PER
? O
« O
» O
Ja O
, O
Herr APP
. O
« O
» O
Oft O
? O
« O
» O
Jeden O
Abend O
. O
« O
Er O
sah O
, O
daß O
Grete PER
zitterte O
und O
immer O
auf O
Trud PER
blickte O
, O
aber O
nicht O
um O
Rat O
und O
Trostes O
willen O
, O
sondern O
aus O
Scham O
und O
Scheu O
. O
Und O
Gigas PER
, O
der O
nicht O
nur O
das O
menschliche O
Herz O
kannte O
, O
sondern O
sich O
aus O
erbitterten O
Glaubenskämpfen O
her O
auch O
einen O
Schatz O
echter O
Liebe O
gerettet O
hatte O
, O
wandte O
sich O
jetzt O
an O
Trud PER
und O
sagte O
: O
» O
Ich O
spräche O
gern O
allein O
mit O
dem O
Kind APP
. O
So's O
Euch O
gefällt O
, O
