An O
Goethe PER
13 O
22. O
März O
1832 O
Hier O
aus O
den O
Bergesschluchten O
hervor O
wag O
ich's O
und O
komme O
ungerufen O
, O
unerwartet O
, O
wie O
manchmal O
sonst O
auf O
Deinen O
Wegen O
. O
Im O
Böhmer O
Gebirg O
, O
wo O
ich O
wie O
ein O
Stoßvogel O
auf O
dem O
vorragenden O
Gefels O
über O
Dir O
hing O
, O
weißt O
Du O
noch O
? O
– O
Und O
wie O
ich O
dann O
niederkletterte O
ganz O
erhitzt O
, O
daß O
mir O
alle O
Adern O
im O
Kopf O
klopften O
, O
und O
wie O
Deine O
Hand O
meine O
Augenwimper O
vom O
Staub O
reinigte O
, O
und O
Du O
die O
kleinen O
Reiser O
und O
Moose O
aus O
meinen O
Flechten O
sammeltest O
und O
legtest O
es O
sanft O
neben O
Dich O
auf O
den O
Sitz O
? O
Du O
weißt's O
nicht O
mehr O
. O
Scharen APP
sind O
an O
Dir O
vorübergezogen O
, O
die O
Dich O
begrüßten O
mit O
lautem O
Ehrenruf O
, O
Kränze O
haben O
sie O
vor O
Dir O
hergetragen O
, O
die O
Fahnen O
haben O
sie O
vor O
Dir O
geschwenkt O
, O
die O
Könige APP
kamen O
und O
berührten O
den O
Saum O
Deines O
Mantels O
und O
brachten O
Dir O
goldne O
Gefäße O
und O
legten O
Ehrenketten O
um O
Deine O
freie O
Brust O
. O
Du O
weißt's O
nicht O
mehr O
, O
daß O
ich O
Dir O
die O
gesammelten O
Blumen O
, O
die O
wilden O
Kräuter O
alle O
in O
den O
Busen O
pflanzte O
und O
die O
Hand O
darauf O
legte O
, O
um O
sie O
fester O
zu O
drücken O
. O
Du O
weißt's O
nicht O
mehr O
, O
daß O
meine O
Hand O
gefangen O
lag O
inmitten O
Deiner O
Brust O
, O
und O
daß O
Du O
mich O
den O
wilden O
Hopfen O
nanntest O
, O
der O
Wurzel O
fasse O
da O
und O
dann O
hinauf O
sich O
ranke O
und O
Dich O
überschlinge O
und O
umwachse O
, O
daß O
nichts O
mehr O
an O
Dir O
zu O
kennen O
sei O
als O
bloß O
der O
wilde O
Hopfen O
. O
Sieh O
, O
in O
dieser O
Doppelwand O
von O
Fels- O
und O
Bergesschluchten O
, O
da O
haust O
des O
Widerhalles O
froher O
Ruf O
; O
sieh O
, O
meine O
Brust O
ist O
eine O
so O
kunstreich O
gebildete O
Doppelwand O
, O
daß O
ewig O
und O
ewig O
tausendfältig O
der O
freudige O
Schall O
so O
süßer O
Märe O
sich O
durchkreuzt O
. O
Wo O
sollte O
es O
ein O
Ende O
nehmen O
, O
dies O
Leben O
jugendlicher O
Lust O
? O
– O
Es O
liegt O
ja O
bewahrt O
und O
umgeben O
vom O
reinsten O
Enthusiasmus O
– O
die O
Nahrung O
meiner O
Wiegezeit O
. O
Dein O
Hauch O
, O
dem O
der O
Gott APP
Unsterblichkeit O
einblies O
, O
hat O
ja O
mir O
den O
Atem O
der O
Begeistrung O
eingeblasen O
. O
Lasse O
es O
Dir O
gefallen O
, O
daß O
ich O
Dir O
noch O
einmal O
die O
Melodien O
meiner O
schönsten O
Lebenswege O
vorsinge O
und O
zwar O
im O
begeisterten O
Rhythmus O
des O
augenblicklichen O
Genusses O
, O
wo O
die O
Lebensquellen O
von O
Geist O
und O
Sinne O
ineinanderströmen O
und O
so O
einander O
erhöhen O
, O
daß O
alles O
Bedeutung O
gewinne O
, O
daß O
nicht O
allein O
das O
Erfahrne O
sichtbar O
fühlbar O
werde O
, O
sondern O
auch O
das O
Unsichtbare O
, O
Ungehörte O
erkannt O
und O
erhört O
werde O
. O
Sind's O
Pauken O
und O
Posaunen O
, O
die O
feierlichen O
Jubelschlag O
an O
die O
Wolken O
dröhnen O
? O
– O
Sind's O
Harfen O
und O
Zimbeln O
? O
– O
Ist's O
das O
Gewirr O
von O
tausend O
Instrumenten O
, O
das O
aufs O
Kommandowort O
sich O
ordnend O
löst O
, O
in O
reiner O
Linie O
Takt O
sich O
bildend O
wendet O
, O
die O
Sprache O
himmlischer O
Influenzen O
redet O
, O
