Zendorio PER
findet O
einen O
am O
Baum O
hängen O
IV. O
Capitul O
. O
Zendorio APP
findet O
einen O
am O
Baum O
hängen O
, O
siehet O
den O
Betrug O
durch O
einen O
Zaun O
, O
geht O
auf O
der O
Caspia PER
Schloß O
. O
Wo O
man O
mit O
Worten O
nichts O
tun O
kann O
, O
Das O
greift O
die O
Welt O
mit O
Listen O
an O
. O
Meine O
Herumschweifung O
in O
dem O
Lande O
währete O
wohl O
acht O
Tage O
, O
als O
ich O
bei O
angehender O
Nacht O
zu O
einem O
großen O
Eichbaum O
geriet O
, O
an O
welchem O
sich O
einer O
erhenkt O
hatte O
. O
All O
mein O
Lebtag O
ist O
mir O
kein O
so O
wunderlicher O
Anblick O
unter O
Augen O
gekommen O
. O
Derohalben O
blieb O
ich O
von O
fern O
stehen O
und O
betrachtete O
den O
Menschen APP
von O
unten O
zu O
oben O
oder O
, O
wie O
man O
im O
gemeinen O
Sprichwort O
zu O
sagen O
pfleget O
, O
von O
der O
Fußsohle O
bis O
auf O
die O
Scheitel O
. O
Ich O
sah O
ganz O
eigentlich O
, O
daß O
er O
noch O
ein O
Bein O
zückte O
, O
und O
weil O
sich O
meine O
Straße O
ohnedem O
vor O
den O
Baum O
erstreckte O
, O
eilete O
ich O
hinzu O
, O
dem O
armseligen O
Menschen APP
zu O
Hülfe O
zu O
kommen O
, O
indem O
ich O
aus O
seinem O
Beinzucken O
nichts O
anders O
schließen O
können O
, O
als O
müßte O
er O
noch O
nicht O
gestorben O
, O
sondern O
noch O
ein O
wenig O
bei O
Leben O
sein O
. O
Demnach O
machte O
ich O
mich O
etwas O
näher O
, O
und O
als O
ich O
an O
den O
Baum O
geriet O
, O
solchen O
zu O
ersteigen O
, O
guckte O
ein O
Kerl APP
in O
einer O
roten O
Liverey O
hervor O
und O
sagte O
: O
» O
Du O
Kerl APP
, O
bleibe O
hinweg O
, O
oder O
ich O
brenne O
dich O
mit O
der O
Büchse O
auf O
die O
Haut O
! O
