Der O
Khabir O
Die O
Sonne O
hatte O
ihren O
Tageslauf O
fast O
ganz O
vollendet O
; O
darum O
lag O
ich O
nach O
der O
heutigen O
glühenden O
Hitze O
etwas O
entfernt O
von O
dem O
Brunnen O
vollständig O
im O
Schatten O
meines O
Reitkameles O
, O
während O
sich O
die O
andern O
Mitglieder APP
der O
Karawane O
rund O
um O
das O
brackige O
, O
schlecht O
schmeckende O
Wasser O
niedergelassen O
hatten O
und O
den O
überschwenglichen O
Reden O
meines O
Chaddam PER
1 PER
Kamil PER
lauschten O
. O
Ich O
konnte O
jedes O
Wort O
verstehen O
, O
welches O
gesprochen O
wurde O
, O
und O
hörte O
mit O
heimlichem O
Vergnügen O
zu O
, O
welche O
Mühe O
er O
sich O
gab O
, O
alle O
meine O
unzähligen O
guten O
Eigenschaften O
in O
das O
richtige O
Licht O
zu O
stellen O
. O
» O
Nicht O
wahr O
, O
du O
heißest O
Abram PER
Ben PER
Sakir PER
und O
bist O
ein O
reicher O
Mann APP
? O
« O
fragte O
er O
den O
neben O
ihm O
sitzenden O
Handelsherrn APP
aus O
Mursuk O
. O
» O
Wieviel O
bezahlst O
du O
jedem O
deiner O
Begleiter APP
auf O
dieser O
Reise O
für O
den O
Tag O
? O
« O
» O
Zweihundert O
Kauris O
, O
« O
antwortete O
der O
Gefragte APP
bereitwilligst O
. O
» O
Ist O
das O
nicht O
genug O
? O
« O
» O
Für O
deinen O
Besitz O
, O
ja O
; O
aber O
mein O
Sihdi APP
2 O
ist O
viel O
, O
viel O
reicher O
, O
als O
du O
bist O
. O
Er O
heißt O
Hadschi PER
Kara PER
Ben PER
Nemsi PER
, O
und O
in O
den O
Oasen O
seines O
Vaterlandes O
weiden O
1000 O
Pferde O
, O
5000 O
Kamele O
, O
10000 O
Ziegen O
und O
20000 O
Schafe O
mit O
fetten O
Schwänzen O
, O
die O
ihm O
gehören O
. O
Er O
giebt O
mir O
täglich O
einen O
Abu O
Noqtah O
3 O
, O
so O
daß O
ich O
reicher O
als O
du O
sein O
werde O
, O
wenn O
ich O
von O
ihm O
in O
mein O
Duar O
4 O
zurückgekehrt O
bin O
. O
Sag O
, O
was O
bist O
du O
gegen O
ihn O
? O
« O
Der O
Aufschneider APP
log O
gewaltig O
, O
denn O
ich O
zahlte O
ihm O
nicht O
täglich O
, O
sondern O
wöchentlich O
einen O
Mariatheresienthaler O
; O
er O
bekam O
also O
nach O
deutschem O
Gelde O
täglich O
ungefähr O
50 O
Pfennige O
. O
Der O
sehr O
reiche O
Handelsherr APP
antwortete O
: O
» O
Allah APP
giebt O
, O
und O
Allah APP
nimmt O
; O
die O
Menschen O
können O
nicht O
alle O
gleich O
wohlhabend O
sein O
. O
« O
» O
Du O
hast O
recht O
, O
« O
nickte O
Kamil PER
, O
» O
und O
weil O
mein O
Sihdi APP
der O
Liebling APP
Allahs APP
ist O
, O
hat O
er O
viel O
von O
ihm O
bekommen O
. O
Ahnest O
du O
vielleicht O
, O
wie O
berühmt O
der O
Name O
Hadschi PER
Kara PER
Ben PER
Nemsi PER
in O
allen O
Ländern O
und O
bei O
allen O
Völkern O
der O
Erde O
ist O
? O
– O
Er O
spricht O
alle O
viertausendundfünfzig O
Sprachen O
der O
menschlichen O
Zunge O
, O
kennt O
die O
Namen O
aller O
achtzigtausend O
Tiere O
und O
Pflanzen O
, O
heilt O
alle O
zehntausend O
Krankheiten O
und O
schießt O
den O
Löwen O
mit O
einer O
einzigen O
Kugel O
tot O
. O
Seine O
Mutter APP
war O
die O
schönste O
Frau APP
der O
Welt O
; O
die O
Mutter APP
seines O
Vaters APP
wurde O
der O
Inbegriff O
der O
Tugenden O
genannt O
, O
und O
die O
sechsunddreißig O
Frauen APP
, O
welche O
er O
besitzt O
, O
sind O
folgsam O
, O
lieblich O
und O
nach O
Ambra O
duftend O
wie O
die O
Blumen O
des O
Paradieses O
. O
Er O
hat O
die O
Heere O
aller O
Helden APP
besiegt O
; O
vor O
seiner O
Stimme O
zittert O
sogar O
der O
schwarze O
Panther O
, O
und O
wenn O
, O
um O
uns O
zu O
überfallen O
, O
die O
räuberischen O
Tuareg APP
kämen O
, O
in O
deren O
Gebiete O
wir O
uns O
leider O
jetzt O
befinden O
, O
so O
genügte O
allein O
seine O
kleine O
Flinte O
, O
sie O
in O
die O
Flucht O
zu O
treiben O
. O
Blicke O
hin O
zu O
ihm O
! O
Siehst O
du O
, O
daß O
er O
zwei O
Gewehre O
hat O
, O
ein O
großes O
und O
ein O
kleines O
? O
Mit O
dem O
großen O
schießt O
er O
eine O
ganze O
Khala O
5 O
über O
den O
Haufen O
, O
und O
mit O
dem O
kleinen O
kann O
er O
hunderttausendmal O
schießen O
, O
ohne O
zu O
laden O
; O
darum O
wird O
es O
eine O
Bundukije O
et O
tikrar O
6 O
genannt O
. O
Fast O
wünsche O
ich O
, O
daß O
diese O
Halunken APP
kämen O
; O
dann O
solltet O
Ihr O
sehen O
– O
– O
– O
« O
» O
Sei O
still O
, O
um O
Allahs APP
willen O
! O
« O
unterbrach O
