Drei O
Monate O
später O
, O
an O
einem O
Dezemberabend O
, O
spazierte O
Graf PER
Muffat PER
in O
der O
Passage O
der O
Panoramen O
. O
Der O
Abend O
war O
sehr O
milde O
; O
ein O
Regenguß O
hatte O
eine O
Menge O
Leute APP
in O
die O
Passage O
getrieben O
. O
Zwischen O
den O
Kaufläden O
drängte O
und O
schob O
sich O
die O
Menge APP
; O
man O
kam O
nur O
langsam O
von O
der O
Stelle O
. O
Die O
verschiedenen O
Beleuchtungsmittel O
, O
weiße O
Kugeln O
, O
rote O
Lampen O
, O
ganze O
Reihen O
von O
Gasflammen O
schütteten O
Tageshelle O
über O
die O
lange O
Doppelreihe O
von O
Auslagen O
, O
in O
denen O
die O
Waren O
der O
Juweliere APP
, O
der O
Zuckerbäcker APP
, O
Modistinnen APP
usw. O
ausgebreitet O
lagen O
. O
Weiter O
ragte O
ein O
riesengroßer O
roter O
Handschuh O
in O
die O
Luft O
, O
der O
aussah O
wie O
eine O
abgehackte O
, O
blutige O
Hand O
, O
durch O
eine O
gelbe O
Manschette O
festgehalten O
. O
Graf PER
Muffat PER
war O
langsam O
bis O
zum O
Boulevard O
hinaufgegangen O
. O
Er O
warf O
einen O
Blick O
auf O
die O
Straße O
und O
ging O
dann O
langsam O
wieder O
zurück O
. O
Die O
warme O
, O
feuchte O
Luft O
hatte O
in O
dem O
engen O
Durchgang O
allmählich O
einen O
durchsichtigen O
Dunst O
entwickelt O
. O
Trotz O
der O
zahlreichen O
Menge APP
herrschte O
eine O
Stille O
, O
in O
der O
man O
auf O
den O
von O
Regenschirmen O
benetzten O
Steinplatten O
die O
Schritte O
der O
Spaziergänger APP
hören O
konnte O
. O
Um O
den O
neugierigen O
Blicken O
der O
Menge APP
sich O
zu O
entziehen O
, O
pflanzte O
der O
Graf APP
sich O
vor O
einem O
Papierladen O
auf O
und O
betrachtete O
mit O
großer O
Aufmerksamkeit O
die O
dort O
ausgestellten O
Waren O
. O
Tatsächlich O
sah O
er O
nichts O
, O
er O
dachte O
an O
Nana PER
. O
Warum O
