2 O
Antonio PER
hatte O
den O
Tag O
in O
der O
Brancacci-Kapelle O
zugebracht O
mit O
Filippo PER
Lippi PER
. O
Dieser O
Sklave APP
seiner O
Launen O
war O
plötzlich O
von O
der O
Lust O
angewandelt O
worden O
, O
die O
» O
Vertreibung O
aus O
dem O
Paradiese O
« O
zu O
kopieren O
. O
Antonio PER
malte O
am O
Sockel O
unter O
dem O
Taufbilde O
. O
Sie O
kehrten O
einander O
die O
Rücken O
zu O
und O
wechselten O
kein O
Wort O
. O
Ohne O
Gruß O
verließ O
Lippi PER
zuerst O
die O
Kirche O
, O
und O
bald O
darauf O
wurde O
auch O
sein O
Widersacher APP
durch O
die O
Dunkelheit O
, O
die O
einzubrechen O
begann O
, O
gezwungen O
, O
von O
seiner O
Arbeit O
abzulassen O
. O
Filippos PER
Staffelei O
stand O
vor O
dem O
Eingangsbogen O
der O
Kapelle O
. O
Ein O
letzter O
Tagesschein O
beleuchtete O
die O
Kopie O
schwach O
, O
aber O
deutlich O
. O
Antonio PER
verweilte O
vor O
ihr O
, O
und O
neidische O
Bewunderung O
ergriff O
ihn O
. O
Wie O
das O
mühelos O
hingestrichen O
war O
, O
wie O
das O
von O
Talent O
strotzte O
! O
Wie O
dieser O
Filippo PER
Lippi PER
straflos O
alles O
durfte O
, O
wie O
er O
sogar O
zum O
Frevel O
berechtigt O
schien O
und O
sich O
vermaß O
, O
die O
Worte O
Fra PER
Giovanni PER
Angelicos PER
mit O
der O
Anwendung O
auf O
sich O
zu O
wiederholen O
: O
» O
Ich O
ändere O
nichts O
, O
denn O
so O
wie O
ich's O
zuerst O
gemacht O
habe O
, O
so O
hat O
es O
Gott APP
gewollt O
. O
« O
Er O
genoß O
das O
Leben O
, O
seine O
Heiterkeit O
gewann O
ihm O
alle O
Herzen O
, O
er O
wurde O
gesucht O
und O
geliebt O
und O
ließ O
sich O
finden O
und O
lieben O
. O
Schenkte O
er O
hie O
und O
da O
auch O
der O
Arbeit O
einen O
Tag O
, O
lohnte O
sie O
ihm O
dieses O
karge O
Ge O
schenk O
überreich O
– O
um O
wie O
vieles O
reicher O
als O
dem O
unermüdlich O
strebenden O
Antonio PER
! O
Der O
kannte O
keine O
andere O
als O
die O
herbe O
Wonne O
des O
Fleißes O
; O
in O
sie O
vergrub O
er O
, O
was O
jung O
und O
freudedurstig O
in O
ihm O
war O
, O
wie O
in O
ein O
Grab O
und O
hatte O
nur O
eine O
Sehnsucht O
und O
rang O
nur O
nach O
einem O
Ziel O
– O
nach O
der O
Macht O
eines O
großen O
Könnens O
. O
Er O
war O
nicht O
verblendet O
über O
sich O
, O
er O
sah O
: O
Was O
ich O
so O
heiß O
begehre O
, O
wonach O
ich O
rastlos O
jage O
– O
der O
das O
gemalt O
hat O
, O
der O
hätte O
es O
, O
sobald O
er O
die O
Hand O
danach O
ausstreckte O
... O
Eine O
fressende O
Pein O
ergriff O
ihn O
. O
Ist O
denn O
die O
Kunst O
eine O
Dirne O
, O
die O
sich O
dem O
treuen O
Bewerber O
versagt O
, O
um O
ihre O
Gunst O
dem O
Gleichgültigen O
zu O
schenken O
, O
der O
ihrer O
in O
flüchtiger O
Laune O
begehrt O
? O
» O
Ich O
Narr APP
! O
ich O
Narr APP
!... O
« O
Sein O
Schrei O
schlug O
an O
die O
Wände O
der O
leeren O
Kirche O
, O
die O
ihn O
dumpf O
widerhallten O
. O
Der O
unheimliche O
Schall O
sagte O
ihm O
zu O
; O
die O
rieselnden O
Schauer O
, O
die O
ihn O
durchliefen O
, O
milderten O
seine O
ätzende O
