Am O
folgenden O
Tage O
, O
9. O
November O
, O
erwachte O
ich O
spät O
, O
erst O
nach O
zwölfstündigem O
Schlaf O
. O
Conseil PER
kam O
, O
wie O
gewöhnlich O
, O
und O
erkundigte O
sich O
, O
wie O
» O
sein O
Herr APP
« O
geschlafen O
, O
und O
um O
seine O
Dienste O
anzubieten O
. O
Der O
Canadier APP
schlief O
noch O
immer O
fort O
, O
als O
wie O
ein O
Mensch APP
, O
der O
sein O
Lebtag O
nichts O
anders O
thut O
. O
Ich O
ließ O
den O
wackern O
Jungen APP
nach O
Belieben O
schwatzen O
, O
ohne O
ihm O
viel O
zu O
antworten O
. O
Die O
Abwesenheit O
des O
Kapitän PER
Nemo PER
während O
unserer O
gestrigen O
Unterhaltung O
machte O
mir O
Gedanken O
, O
und O
ich O
hoffte O
ihn O
heute O
wieder O
zu O
sehen O
. O
Ich O
zog O
alsbald O
meine O
Byssuskleider O
an O
. O
Ueber O
die O
Beschaffenheit O
dieses O
Stoffs O
machte O
Conseil PER
öfters O
seine O
Bemerkungen O
. O
Ich O
belehrte O
ihn O
nun O
, O
daß O
er O
aus O
den O
glänzenden O
, O
seidenartigen O
Fasern O
gemacht O
sei O
, O
womit O
eine O
Art O
an O
den O
Ufern O
des O
Mittelländischen O
Meeres O
sehr O
häufiger O
Muscheln O
an O
die O
Felsen O
geheftet O
ist O
. O
Früher O
bereitete O
man O
daraus O
schöne O
Zeuge O
, O
Strümpfe O
, O
Handschuhe O
, O
denn O
sie O
waren O
zugleich O
kernhaft O
und O
sehr O
warm O
. O
Die O
Mannschaft APP
des O
Nautilus O
ließ O
sich O
darin O
billig O
kleiden O
, O
und O
man O
konnte O
die O
Baumwolle O
, O
Schaafe O
und O
Seidenwürmer O
der O
Oberwelt O
entbehren O
. O
Als O
ich O
angekleidet O
war O
, O
begab O
ich O
mich O
in O
den O
großen O
Saal O
. O
Er O
war O
leer O
. O
Ich O
vertiefte O
mich O
in O
die O
Betrachtung O
der O
Conchylienschätze O
, O
welche O
unter O
Glasscheiben O
geordnet O
waren O
, O
musterte O
auch O
die O
umfassenden O
Herbarien O
voll O
der O
seltensten O
Meerespflanzen O
, O
die O
, O
obwohl O
getrocknet O
, O
doch O
ihre O
wunderschönen O
Farben O
bewahrt O
hatten O
. O
Diesen O
ganzen O
Tag O
über O
wurde O
ich O
nicht O
mit O
einem O
Besuch O
des O
Kapitäns PER
Nemo PER
beehrt O
. O
Die O
Fensterläden O
blieben O
geschlossen O
. O
Man O
wollte O
wohl O
uns O
nicht O
mit O
dem O
Anblick O
so O
schöner O
Dinge O
übersättigen O
. O
Die O
Richtung O
des O
Nautilus O
blieb O
unverändert O
Ost-Nord-Ost O
, O
seine O
Geschwindigkeit O
zwölf O
Meilen O
, O
seine O
Tiefe O
fünfzig O
bis O
sechzig O
Meter O
. O
Am O
10. O
November O
gleiche O
Verlassenheit O
, O
gleiche O
Einsamkeit O
. O
Kein O
Mensch O
von O
der O
Bemannung APP
kam O
mir O
zu O
Gesicht O
. O
Den O
größten O
Theil O
des O
Tages O
verbrachte O
ich O
in O
Gesellschaft O
von O
Ned PER
und O
Conseil PER
. O
Sie O
waren O
erstaunt O
über O
die O
unerklärliche O
Abwesenheit O
des O
Kapitäns APP
. O
War O
der O
seltsame O
Mann APP
krank O
? O
Wollte O
er O
in O
Beziehung O
auf O
uns O
seine O
Absicht O
ändern O
? O
Trotzdem O
genossen O
wir O
, O
wie O
Conseil PER
meinte O
, O
vollständige O
Freiheit O
, O
köstliche O
und O
reichliche O
Nahrung O
. O
Unser O
Wirth APP
hielt O
sich O
innerhalb O
unseres O
Vertrags O
. O
Wir O
hatten O
nicht O
zu O
klagen O
, O
und O
zudem O
gewährten O
uns O
noch O
die O
besonderen O
Umstände O
, O
womit O
unser O
Schicksal O
verknüpft O
war O
, O
so O
schöne O
Entschädigung O
, O
daß O
wir O
ihm O
keinen O
Vorwurf O
zu O
machen O
hatten O
. O
An O
diesem O
Tage O
begann O
ich O
mein O
Tagebuch O
, O
so O
daß O
ich O
darnach O
alles O
mit O
größter O
Genauigkeit O
berichten O
kann O
; O
und O
ich O
schrieb O
es O
auf O
Papier O
, O
das O
aus O
Seegras O
gefertigt O
war O
. O
Am O
11. O
November O
, O
früh O
Morgens O
, O
gab O
mir O
die O
im O
Innern O
des O
Nautilus O
verbreitete O
frische O
Luft O
zu O
erkennen O
, O
daß O
wir O
uns O
auf O
die O
Oberfläche O
des O
Meeres O
begeben O
hatten O
, O
um O
unsern O
Vorrath O
von O
Sauerstoff O
zu O
ergänzen O
. O
Ich O
stieg O
auf O
der O
im O
Mittelpunkt O
befindlichen O
Leiter O
zur O
Plateform O
hinaus O
. O
Es O
war O
sechs O
Uhr O
. O
Der O
Himmel O
zeigte O
sich O
bedeckt O
, O
das O
Meer O
grau O
, O
doch O
ruhig O
; O
kaum O
eine O
Bewegung O
der O
Wellen O
. O
Sollte O
wohl O
der O
Kapitän PER
Nemo PER
, O
wie O
ich O
hoffte O
, O
sich O
einfinden O
? O
Ich O
bemerkte O
nur O
den O
Steuerer APP
in O
seinem O
Glas-Gehäuse O
. O
Ich O
setzte O
mich O
auf O
einen O
Vorsprung O
, O
welchen O
der O
Rumpf O
des O
Bootes O
gewährte O
, O
und O
athmete O
mit O
Behagen O
die O
köstliche O
Seeluft O
ein O
. O
Allmälig O
ward O
der O
Nebel O
durch O
die O
Strahlen O
der O
Sonne O
zerstreut O
, O
die O
im O
Osten O
am O
Horizont O
emporstieg O
. O
Das O
Meer O
gerieth O
wie O
durch O
ein O
Laufpulver O
in O
Flammen O
. O
Das O
in O
der O
Höhe O
zerstreute O
Gewölk O
färbte O
sich O
in O
wunderbarer O
Schattirung O
der O
Töne O
. O
Ich O
bewunderte O
diesen O
freundlichen O
Sonnenaufgang O
, O
der O
so O
belebend O
wirkte O
, O
als O
ich O
Jemand APP
die O
Treppe O
herauf O
kommen O
hörte O
. O
Ich O
war O
schon O
im O
Begriff O
den O
Kapitän APP
zu O
begrüßen O
, O
aber O
es O
war O
der O
Schiffslieutenant APP
, O
welchen O
ich O
bereits O
beim O
ersten O
Besuch O
des O
Kapitäns APP
kennen O
gelernt O
hatte O
. O
Er O
trat O
vor O
auf O
die O
Plateform O
und O
schien O
meine O
Anwesenheit O
nicht O
zu O
bemerken O
. O
Mit O
seinem O
starken O
Fernrohr O
forschte O
er O
am O
Horizont O
mit O
äußerster O
Achtsamkeit O
nach O
allen O
Richtungen O
. O
Darauf O
trat O
er O
zu O
der O
Lucke O
und O
sprach O
eine O
Phrase O
, O
die O
ich O
mir O
buchstäblich O
gemerkt O
habe O
, O
wie O
sie O
jeden O
Morgen O
in O
gleicher O
Lage O
gesprochen O
wurde O
. O
Sie O
lautete O
: O
» O
Nautron O
respoc O
lorni O
virch O
. O
« O
Was O
sie O
bedeutet O
, O
kann O
ich O
nicht O
sagen O
. O
Nachdem O
der O
Schiffslieutenant APP
diese O
Worte O
gesprochen O
, O
stieg O
er O
wieder O
hinab O
. O
Ich O
meinte O
, O
der O
Nautilus O
werde O
seine O
unterseeische O
Fahrt O
fortsetzen O
, O
begab O
mich O
daher O
wieder O
zu O
der O
Lucke O
, O
stieg O
hinab O
und O
ging O
in O
mein O
Zimmer O
. O
So O
verflossen O
fünf O
Tage O
, O
ohne O
daß O
die O
Lage O
sich O
änderte O
. O
Jeden O
Morgen O
stieg O
ich O
zur O
Plateform O
hinaus O
. O
Die O
nämliche O
Person APP
sprach O
die O
nämliche O
Phrase O
. O
Der O
Kapitän PER
Nemo PER
erschien O
nicht O
. O
Ich O
hatte O
mich O
schon O
darein O
ergeben O
, O
ihn O
gar O
nicht O
mehr O
zu O
sehen O
, O
als O
ich O
am O
16. O
November O
, O
beim O
Eintritt O
in O
mein O
Zimmer O
, O
auf O
dem O
Tisch O
ein O
an O
mich O
adressirtes O
Billet O
fand O
. O
Ich O
öffnete O
es O
ungeduldig O
. O
Die O
Schriftzüge O
waren O
frei O
und O
klar O
, O
aber O
etwas O
gothisch O
, O
was O
an O
deutsche O
Schrift O
erinnerte O
. O
Sein O
Inhalt O
war O
: O
» O
Herrn PER
Professor PER
Arronax PER
, O
an O
Bord O
des O
Nautilus O
. O
16. O
November O
1867 O
. O
Der O
Kapitän PER
Nemo PER
ladet O
den O
Herrn PER
Professor PER
Arronax PER
zu O
einer O
Jagdpartie O
ein O
, O
welche O
morgen O
früh O
in O
den O
Wäldern O
der O
Insel O
Crespo O
stattfinden O
soll O
. O
Er O
hofft O
, O
daß O
der O
Herr APP
Professor APP
nicht O
verhindert O
sein O
wird O
, O
daran O
Theil O
zu O
nehmen O
, O
und O
er O
wird O
mit O
Vergnügen O
sehen O
, O
daß O
seine O
Gefährten APP
sich O
ihm O
anschließen O
. O
Der O
Commandant APP
des O
Nautilus O
, O
Kapitän PER
Nemo. PER
« O
» O
Eine O
Jagd O
! O
rief O
Ned PER
aus O
, O
der O
nebst O
Conseil PER
mit O
mir O
eingetreten O
war O
. O
– O
Und O
in O
den O
Wäldern O
der O
Insel O
Crespo O
! O
fügte O
Conseil PER
bei O
. O
– O
Da O
wird O
ja O
der O
Sonderling APP
doch O
an's O
Land O
gehen O
? O
fuhr O
Ned-Land PER
fort O
. O
– O
Das O
scheint O
mir O
klar O
angedeutet O
, O
sagte O
ich O
bei O
wiederholtem O
Lesen O
des O
Briefes O
. O
– O
Jedenfalls O
muß O
man O
das O
annehmen O
, O
versetzte O
der O
Canadier APP
. O
Sind O
wir O
einmal O
auf O
dem O
Festland O
, O
so O
werden O
wir O
schon O
wissen O
, O
was O
wir O
zu O
thun O
haben O
. O
Uebrigens O
würde O
mir's O
schon O
ganz O
recht O
sein O
, O
einige O
Stücke O
frisch O
Wildpret O
zu O
genießen O
. O
« O
Ich O
bemühte O
mich O
nicht O
, O
den O
Widerspruch O
zwischen O
dem O
offenbaren O
Groll O
des O
Kapitäns APP
gegen O
das O
Festland O
und O
die O
Inseln O
, O
und O
seiner O
Einladung O
zu O
einer O
Jagdpartie O
im O
Wald O
– O
zu O
vereinigen O
, O
und O
antwortete O
nur O
: O
» O
Sehen O
wir O
erst O
, O
was O
es O
mit O
der O
Insel O
Crespo O
für O
eine O
Bewandtniß O
hat O
. O
« O
Ich O
sah O
mich O
zuerst O
auf O
der O
Landkarte O
um O
, O
und O
fand O
unter'm O
32°40' O
nördlicher O
Breite O
und O
167°50' O
westlicher O
Länge O
ein O
im O
Jahre O
1801 O
vom O
Kapitän PER
Crespo PER
entdecktes O
Inselchen O
, O
welches O
auf O
den O
alten O
spanischen O
Karten O
Rocca O
de O
la O
Plata O
, O
d.h O
. O
» O
Silberfelsen O
« O
benannt O
war O
. O
Wir O
befanden O
uns O
also O
ungefähr O
achtzehnhundert O
Meilen O
von O
unserm O
Abfahrtspunkt O
entfernt O
, O
und O
die O
etwas O
geänderte O
Richtung O
des O
Nautilus O
führte O
ihn O
südöstlich O
. O
Ich O
zeigte O
meinen O
Gefährten APP
den O
kleinen O
, O
mitten O
im O
nördlichen O
Stillen O
Meer O
verlorenen O
Felsen O
. O
» O
Wenn O
der O
Kapitän PER
Nemo PER
irgendwo O
sich O
an's O
Land O
begiebt O
, O
sagte O
ich O
zu O
ihnen O
, O
so O
wählt O
er O
wenigstens O
gänzlich O
verlassene O
Inseln O
. O
« O
Ned-Land PER
zuckte O
mit O
den O
Achseln O
, O
ohne O
zu O
antworten O
, O
dann O
ging O
er O
nebst O
Conseil PER
weg O
. O
Nach O
einem O
Abendessen O
, O
das O
mir O
der O
Steward APP
stumm O
und O
mit O
gleichgiltiger O
Miene O
auftrug O
, O
schlief O
ich O
ein O
, O
nicht O
ohne O
einige O
Befangenheit O
. O
Am O
folgenden O
Tag O
, O
17. O
November O
, O
merkte O
ich O
beim O
