In O O O O
Gegenwart O O O O
der O O O O
Herren O O O O
Stadtverordneten O O O O
: O O O O
Aust O O O O
, O O O O
Dr. O O O O
Bayer O O O O
, O O O O
Borrée O O O O
, O O O O
Brandhuber O O O O
, O O O O
Brudniok O O O O
, O O O O
Buchberger O O O O
, O O O O
Domes O O O O
, O O O O
Hamburger O O O O
, O O O O
Hollaus O O O O
, O O O O
Hübl O O O O
, O O O O
Konečny O O O O
, O O O O
Lang O O O O
, O O O O
Läufer O O O O
, O O O O
Mader O O O O
, O O O O
Michel O O O O
, O O O O
Dr. O O O O
Mick O O O O
, O O O O
Mžik O O O O
, O O O O
V.-B. O O O O
Nather O O O O
, O O O O
Nietsche O O O O
, O O O O
Opila O O O O
, O O O O
Patloch O O O O
, O O O O
Primavesi O O O O
, O O O O
Sachs O O O O
, O O O O
Dr. O O O O
Schrötter O O O O
, O O O O
Dir O O O O
. O O O O
Thannabaur O O O O
, O O O O
Trenkler O O O O
und O O O O
Wlaka O O O O
. O O O O
Entschuldigt O O O O
waren O O O O
die O O O O
Herren O O O O
: O O O O
Englisch O O O O
, O O O O
und O O O O
Lachnik O O O O
. O O O O
Gesammtzahl O O O O
: O O O O
28 O O O O
. O O O O
Das O O reported O
Protokoll O O reported O
über O O reported O
die O O reported O
Sitzung O O reported O
vom O O reported O
26. O O reported O
November O O reported O
1888 O O reported O
wurde O O reported O
vorgelesen O O reported O
und O O reported O
bestätigt O O reported O
. O O reported O
Zu O O O O
Beginn O O O O
der O O O O
Sitzung O O O O
macht O O O O
Herr O O O O
Bürgermeister O O O O
Josef O O O O
von O O O O
Engel O O O O
die O O O O
Mittheilung O O O O
, O O O O
daß O indirect O O
die O indirect O O
hohe O indirect O O
Bestätigung O indirect O O
seiner O indirect O O
Wiederwahl O indirect O O
bereits O indirect O O
herabgelangt O indirect O O
sei O indirect O O
und O indirect O O
daß O indirect O O
er O indirect O O
demnach O indirect O O
die O indirect O O
Leitung O indirect O O
der O indirect O O
Geschäfte O indirect O O
wieder O indirect O O
übernehme O indirect O O
, O indirect O O
mit O indirect O O
dem O indirect O O
festen O indirect O O
Vorsatze O indirect O O
, O indirect O O
dem O indirect O O
ihm O indirect O O
neuerlich O indirect O O
übertragenen O indirect O O
Ehrenamte O indirect O O
nach O indirect O O
besten O indirect O O
Kräften O indirect O O
zu O indirect O O
entsprechen O indirect O O
. O indirect O O
Das O O O O
löbl O O O O
. O O O O
Stadtverordneten-Collegium O O O O
begrüßt O O O O
diese O O reported O
Mittheilung O O reported O
mit O O O O
dem O O O O
lebhaftesten O O O O
Beifalle O O O O
. O O O O
Bevor O O O O
hierauf O O O O
zur O O O O
Erledigung O O O O
der O O O O
Tagesordnung O O O O
überg O O O O
e O O O O
gangen O O O O
wird O O O O
, O O O O
stellt O O O O
Herr O O O O
St.-V O O O O
. O O O O
Sachs O O O O
die O O O O
Anfrage O O O O
, O O O O
ob O indirect O O
dem O indirect O O
Herrn O indirect O O
Bürgermeister O indirect O O
bekannt O indirect O O
sei O indirect O O
, O indirect O O
daß O indirect O O
die O indirect O O
neue O indirect O O
Fahrtaxe O indirect O O
für O indirect O O
Fiaker O indirect O O
und O indirect O O
Stellwagen O indirect O O
, O indirect O O
welche O indirect O O
anläßlich O indirect O O
der O indirect O O
Eröffnung O indirect O O
der O indirect O O
neuen O indirect O O
Bahnhofstraße O indirect O O
ins O indirect O O
Leben O indirect O O
treten O indirect O O
sollte O indirect O O
, O indirect O O
trotz O indirect O O
der O indirect O O
bereits O indirect O O
erfolgten O indirect O O
Eröffnung O indirect O O
der O indirect O O
eben O indirect O O
erwähnten O indirect O O
Straße O indirect O O
, O indirect O O
nicht O indirect O O
gehandhabt O indirect O O
wird O indirect O O
und O indirect O O
was O indirect O O
diesbezüglich O indirect O O
veranlaßt O indirect O O
werden O indirect O O
wird O indirect O O
? O indirect O O
Der O O O O
Herr O O O O
Bürgermeister O O O O
beantwortet O O O O
diese O O reported O
Anfrage O O reported O
dahin O O O O
, O O O O
daß O indirect O O
sämmtliche O indirect O O
gesetzlichen O indirect O O
Mittel O indirect O O
zur O indirect O O
Geltendmachung O indirect O O
der O indirect O O
neuen O indirect O O
Fahrtaxe O indirect O O
eingeleitet O indirect O O
wurden O indirect O O
, O indirect O O
daß O indirect O O
diese O indirect O O
Taxe O indirect O O
jedoch O indirect O O
noch O indirect O O
nicht O indirect O O
in O indirect O O
Rechtskraft O indirect O O
erwachsen O indirect O O
sei O indirect O O
. O indirect O O
Referent O O O O
Herr O O O O
GR O O O O
. O O O O
Dir. O O O O
Thannabaur O O O O
. O O O O
Nr. O O O O
226 O O O O
p. O O O O
— O O O O
Erlaß O O O O
des O O O O
hohen O O O O
k. O O O O
k. O O O O
mähr. O O O O
Statthalterei-Präsidiums O O O O
mit O O O O
dem O O O O
allerhöchsten O O O O
Danke O O O O
Sr. O O O O
Majestät O O O O
des O O O O
Kaisers O O O O
für O O O O
die O O reported O
Kundgebung O O reported O
anläßlich O O reported O
des O O reported O
Ablebens O O reported O
Sr. O O reported O
kgl. O O reported O
Hoheit O O reported O
des O O reported O
Herzogs O O reported O
Maximilian O O reported O
in O O reported O
Baiern O O reported O
. O O reported O
( O O O O
Wird O O O O
unter O O O O
Erheben O O O O
von O O O O
den O O O O
Sitzen O O O O
zur O O O O
Kenntniß O O O O
genommen O O O O
. O O O O
) O O O O
Nr. O O O O
2168 O O O O
W. O O O O
— O O O O
Erlaß O O O O
des O O O O
hohen O O O O
k. O O O O
k. O O O O
mähr. O O O O
Statthalterei-Präsidiums O O O O
mit O O O O
der O O O O
Allerhöchsten O O O O
Bestätigung O O O O
der O O O O
hiesigen O O O O
Bürgermeisterwahl O O O O
. O O O O
( O O O O
Wird O O O O
zur O O O O
Kenntniß O O O O
genommen O O O O
. O O O O
) O O O O
Nr. O O O O
13.919 O O O O
p. O O O O
— O O O O
Note O O reported O
der O O reported O
Direction O O reported O
des O O reported O
hiesigen O O reported O
Armen-Institutes O O reported O
über O O reported O
einen O O reported O
erledigten O O reported O
Dr O O reported O
. O O reported O
Schrötter’schen O O reported O
Platz O O reported O
der O O reported O
Siechenhausstiftung O O reported O
. O O reported O
( O O O O
An O O O O
die O O O O
löbl. O O O O
2. O O O O
Section O O O O
. O O O O
) O O O O
Nr. O O O O
13987 O O O O
p. O O O O
— O O O O
Wahl O O O O
der O O O O
Vertrauensmänner O O O O
für O O O O
die O O O O
Zuerkennung O O O O
der O O O O
Ignatz O O O O
Siegelschen O O O O
Ausstattungsstiftung O O O O
. O O O O
( O O O O
Werden O O O O
über O O O O
Antrag O O O O
des O O O O
Herrn O O O O
GR O O O O
. O O O O
Brandhuber O O O O
nachstehende O O O O
Herren O O O O
, O O O O
uzw O O O O
. O O O O
: O O O O
Herr O O O O
Bürgermeister O O O O
v. O O O O
Engel O O O O
, O O O O
Herr O O O O
V-B. O O O O
Nather O O O O
, O O O O
Herr O O O O
GR O O O O
. O O O O
Lang O O O O
, O O O O
Herr O O O O
GR O O O O
. O O O O
Nietsche O O O O
und O O O O
Herr O O O O
St.-V O O O O
. O O O O
Domes O O O O
zu O O O O
Vertrauensmännern O O O O
per O O O O
acclamationem O O O O
gewählt O O O O
. O O O O
) O O O O
Referent O O O O
Herr O O O O
GR. O O O O
Brandhubrr O O O O
. O O O O
Nr. O O O O
2172 O O O O
W. O O O O
— O O O O
Gesuch O O reported O
des O O reported O
Stadtgärtners O O reported O
Herrn O O reported O
C. O O reported O
Pohl O O reported O
um O O reported O
erhöhte O O reported O
Bemessung O O reported O
des O O reported O
Holzes O O reported O
für O O reported O
die O O reported O
Gewächshäuser O O reported O
. O O reported O
( O O O O
1. O O O O
Section O O O O
. O O O O
) O O O O
Referent O O O O
Herr O O O O
GR O O O O
. O O O O
Hübl O O O O
. O O O O
ad O O O O
Nr. O O O O
2015 O O O O
W. O O O O
— O O O O
Bericht O O reported O
der O O reported O
3. O O reported O
Section O O reported O
über O O reported O
den O O reported O
Gemeindevoranschlag O O reported O
für O O reported O
1889 O O reported O
. O O reported O
( O O O O
1. O O O O
Lesung O O O O
. O O O O
) O O O O
Referent O O O O
Herr O O O O
LGR. O O O O
Buchberger O O O O
. O O O O
ad O O O O
Nr. O O O O
2047 O O O O
, O O O O
2065 O O O O
, O O O O
2066 O O O O
W. O O O O
— O O O O
Bericht O O reported O
der O O reported O
3. O O reported O
Section O O reported O
über O O reported O
die O O reported O
Bewerbungsgesuche O O reported O
um O O reported O
die O O reported O
ausgeschriebene O O reported O
Stadtrathstelle O O reported O
. O O reported O
( O O O O
Nach O O O O
Annahme O O O O
des O O O O
vom O O O O
Herrn O O O O
GR O O O O
. O O O O
Lang O O O O
gestellten O O O O
Dringlichkeitsantrages O O O O
werden O O O O
die O O O O
nachstehenden O O O O
Sectionsanträge O O O O
zum O O O O
Beschluße O O O O
erhoben O O O O
: O O O O
1. O O O O
Von O O O O
der O O O O
dermaligen O O O O
Besetzung O O O O
der O O O O
Stadtrathstelle O O O O
ist O O O O
Umgang O O O O
zu O O O O
nehmen O O O O
. O O O O
2. O O O O
Bis O O O O
zur O O O O
seinerzeitigen O O O O
Besetzung O O O O
beider O O O O
Stadtrathstellen O O O O
ist O O O O
eine O O O O
zweite O O O O
Stadtsecretärsstelle O O O O
mit O O O O
1200 O O O O
fl O O O O
. O O O O
Jahresgehalt O O O O
nebst O O O O
zwei O O O O
10 O O O O
percentigen O O O O
Quinquennalzulagen O O O O
zu O O O O
entrichten O O O O
. O O O O
3. O O O O
Der O O reported O
Concurs O O reported O
für O O reported O
diese O O reported O
Stadtsecretärsstelle O O reported O
ist O O reported O
mit O O reported O
dem O O reported O
Termine O O reported O
bis O O reported O
15. O O reported O
Jänner O O reported O
1889 O O reported O
in O O reported O
dem O O reported O
„ O O reported O
Mähr O O reported O
. O O reported O
Tagblatte O O reported O
“ O O reported O
, O O reported O
der O O reported O
„ O O reported O
Brünner O O reported O
Zeitung O O reported O
“ O O reported O
und O O reported O
der O O reported O
„ O O reported O
Neuen O O reported O
freien O O reported O
Presse O O reported O
“ O O reported O
auszuschreiben O O reported O
und O O O O
in O O O O
den O O O O
Concurs O O O O
nachfolgende O O O O
Bedingnisse O O O O
aufzunehmen O O O O
, O O O O
usw. O O O O
die O O O O
Absolvirung O O O O
der O O O O
rechts O O O O
und O O O O
staatswissenschaftlichen O O O O
Studien O O O O
an O O O O
einer O O O O
k. O O O O
k. O O O O
Universität O O O O
wie O O O O
auch O O O O
der O O O O
Nachweis O O O O
der O O O O
abgelegten O O O O
drei O O O O
theoretischen O O O O
Staatsprüfungen O O O O
oder O O O O
die O O O O
Erlangung O O O O
des O O O O
juridischen O O O O
Doctorgrades O O O O
, O O O O
ferner O O O O
der O O O O
Nachweis O O O O
