Der O O O O
Bock O O O O
ist O O O O
verschwunden O O O O
. O O O O
Er O O O O
weiß O O O O
, O O O O
wenn O indirect O O
die O indirect O O
Krähe O indirect O O
warnt O indirect O O
, O indirect O O
ist O indirect O O
die O indirect O O
Luft O indirect O O
nicht O indirect O O
rein O indirect O O
. O indirect O O
Ich O O O O
klettere O O O O
von O O O O
meiner O O O O
Warte O O O O
, O O O O
schlüpfe O O O O
durch O O O O
das O O O O
Buschwerk O O O O
und O O O O
gehe O O O O
den O O O O
Damm O O O O
entlang O O O O
, O O O O
und O O O O
ich O O O O
weiß O O O O
nicht O O O O
, O O O O
soll O indirect O O
ich O indirect O O
mich O indirect O O
ärgern O indirect O O
, O indirect O O
oder O indirect O O
soll O indirect O O
ich O indirect O O
mich O indirect O O
freuen O indirect O O
. O indirect O O
Auf O O O O
dieser O O O O
alten O O O O
Wurt O O O O
hier O O O O
unter O O O O
den O O O O
hohen O O O O
Hängebirken O O O O
, O O O O
wo O O O O
vor O O O O
vielen O O O O
Jahren O O O O
einst O O O O
das O O O O
Hirtenhaus O O O O
stand O O O O
, O O O O
in O O O O
dem O O O O
Eidig O O O O
, O O O O
der O O O O
Freischütz O O O O
, O O O O
manchesmal O O O O
Unterschlupf O O O O
fand O O O O
, O O O O
wenn O O O O
drüben O O O O
in O O O O
der O O O O
königlich O O O O
hannöverschen O O O O
Forst O O O O
die O O O O
Luft O O O O
unsauber O O O O
wurde O O O O
, O O O O
will O O O O
ich O O O O
mich O O O O
strecken O O O O
; O O O O
das O O O O
Kauern O O O O
auf O O O O
dem O O O O
Hochsitze O O O O
machte O O O O
mich O O O O
müde O O O O
. O O O O
Ich O O O O
recke O O O O
und O O O O
strecke O O O O
mich O O O O
und O O O O
starre O O O O
in O O O O
die O O O O
buntfarbige O O O O
Weite O O O O
. O O O O
Und O O O O
da O O O O
reißt O O O O
es O O O O
mich O O O O
hoch O O O O
; O O O O
dort O O O O
unten O O O O
, O O O O
wo O O O O
der O O O O
Kanal O O O O
hinter O O O O
der O O O O
Böschung O O O O
fließt O O O O
, O O O O
humpelt O O O O
ein O O O O
Reh O O O O
entlang O O O O
. O O O O
Es O O O O
ist O O O O
eine O O O O
Ricke O O O O
, O O O O
die O O O O
schwer O O O O
an O O O O
beiden O O O O
Hinterläufen O O O O
klagt O O O O
; O O O O
bei O O O O
der O O O O
Drückjagd O O O O
in O O O O
der O O O O
Nachbarschaft O O O O
wurde O O O O
sie O O O O
krank O O O O
geschossen O O O O
. O O O O
Seit O O O O
einer O O O O
Woche O O O O
weidwerke O O O O
ich O O O O
sie O O O O
schon O O O O
, O O O O
aber O O O O
ihr O O O O
Leiden O O O O
hat O O O O
sie O O O O
heimlich O O O O
gemacht O O O O
. O O O O
Rucksack O O O O
, O O O O
Hut O O O O
und O O O O
Joppe O O O O
werfe O O O O
ich O O O O
ab O O O O
, O O O O
schlage O O O O
das O O O O
Fernrohr O O O O
auf O O O O
den O O O O
Drillingslauf O O O O
, O O O O
streife O O O O
die O O O O
Schuhe O O O O
ab O O O O
und O O O O
schleiche O O O O
barfuß O O O O
dem O O O O
schmalen O O O O
Pfade O O O O
zu O O O O
, O O O O
der O O O O
, O O O O
eingerahmt O O O O
von O O O O
hüftenhoher O O O O
Heide O O O O
, O O O O
den O O O O
Kanal O O O O
begleitet O O O O
. O O O O
Die O O O O
Ricke O O O O
zieht O O O O
der O O O O
großen O O O O
Porstdickung O O O O
zu O O O O
; O O O O
es O O O O
gilt O O O O
zu O O O O
laufen O O O O
. O O O O
Tiefgebückt O O O O
, O O O O
ab O O O O
und O O O O
zu O O O O
den O O O O
Kopf O O O O
über O O O O
das O O O O
Heidkraut O O O O
reckend O O O O
, O O O O
renne O O O O
ich O O O O
den O O O O
Pfad O O O O
entlang O O O O
. O O O O
Die O O O O
Brombeeren O O O O
wollen O O O O
mich O O O O
halten O O O O
, O O O O
Himbeeren O O O O
stellen O O O O
sich O O O O
mir O O O O
in O O O O
den O O O O
Weg O O O O
, O O O O
aber O O O O
ich O O O O
komme O O O O
mit O O O O
eiligem O O O O
Herzen O O O O
und O O O O
schnellem O O O O
Atem O O O O
früher O O O O
als O O O O
die O O O O
Ricke O O O O
vor O O O O
der O O O O
Dickung O O O O
an O O O O
und O O O O
kniee O O O O
hinter O O O O
der O O O O
krummen O O O O
Birke O O O O
nieder O O O O
. O O O O
Über O O O O
die O O O O
blanke O O O O
Wiese O O O O
muß O O O O
sie O O O O
jetzt O O O O
; O O O O
jämmerlich O O O O
sieht O O O O
es O O O O
aus O O O O
, O O O O
wie O O O O
sie O O O O
den O O O O
Graben O O O O
zu O O O O
überfliehen O O O O
versucht O O O O
. O O O O
Jetzt O O O O
steht O O O O
sie O O O O
und O O O O
windet O O O O
hin O O O O
und O O O O
her O O O O
. O O O O
Es O O O O
ist O O O O
weit O O O O
, O O O O
sehr O O O O
weit O O O O
, O O O O
aber O O O O
das O O O O
Fernrohr O O O O
hilft O O O O
mir O O O O
. O O O O
Da O O O O
, O O O O
wo O O O O
der O O O O
Hals O O O O
ansetzt O O O O
, O O O O
bringe O O O O
ich O O O O
die O O O O
Spitze O O O O
des O O O O
Fadenkreuzes O O O O
hin O O O O
und O O O O
mache O O O O
den O O O O
Finger O O O O
krumm O O O O
. O O O O
Wenn O O O O
sie O O O O
nicht O O O O
im O O O O
Dampfe O O O O
liegt O O O O
, O O O O
geht O O O O
sie O O O O
mir O O O O
verloren O O O O
, O O O O
denn O O O O
ich O O O O
bin O O O O
allein O O O O
. O O O O
Sie O O O O
schlägt O O O O
im O O O O
Feuer O O O O
rundum O O O O
, O O O O
und O O O O
das O O O O
Wasser O O O O
spritzt O O O O
auf O O O O
. O O O O
Ich O O O O
recke O O O O
mich O O O O
hoch O O O O
, O O O O
lade O O O O
und O O O O
spanne O O O O
und O O O O
nehme O O O O
das O O O O
Fernrohr O O O O
ab O O O O
und O O O O
schleiche O O O O
näher O O O O
, O O O O
immer O O O O
näher O O O O
, O O O O
bis O O O O
ich O O O O
vor O O O O
dem O O O O
Anschusse O O O O
stehe O O O O
. O O O O
Regungslos O O O O
liegt O O O O
sie O O O O
da O O O O
, O O O O
den O O O O
Kopf O O O O
im O O O O
Wasser O O O O
. O O O O
Die O O O O
Kugel O O O O
sitzt O O O O
, O O O O
wo O O O O
sie O O O O
sitzen O O O O
sollte O O O O
. O O O O
Aber O O O O
mich O O O O
freut O O O O
der O O O O
Schuß O O O O
kaum O O O O
. O O O O
Nicht O O O O
deshalb O O O O
, O O O O
weil O O O O
es O O O O
eine O O O O
Ricke O O O O
war O O O O
; O O O O
lieber O O O O
ist O O O O
mir O O O O
, O O O O
daß O O O O
ich O O O O
ihr O O O O
Leiden O O O O
endete O O O O
, O O O O
als O O O O
hätte O O O O
ich O O O O
den O O O O
alten O O O O
Bock O O O O
vom O O O O
Ellernbache O O O O
auf O O O O
die O O O O
Decke O O O O
gebracht O O O O
. O O O O
Auch O O O O
daß O O O O
die O O O O
Luft O O O O
dick O O O O
wurde O O O O
, O O O O
und O O O O
vom O O O O
großen O O O O
Moore O O O O
her O O O O
schwarze O O O O
Wolken O O O O
heranwehen O O O O
, O O O O
stört O O O O
mir O O O O
die O O O O
Stimmung O O O O
nicht O O O O
. O O O O
Es O O O O
ist O O O O
, O O O O
weil O O O O
ich O O O O
allein O O O O
bin O O O O
, O O O O
weil O O O O
mein O O O O
