Geld- O O O O
und O O O O
Wechselcourse O O O O
. O O O O
Frankfurter O O O O
Börse O O O O
. O O O O
Papier O O O O
. O O O O
Geld O O O O
. O O O O
am O O O O
26. O O O O
Juni O O O O
1848 O O O O
. O O O O
Papier O O O O
Geld O O O O
. O O O O
Oestr. O O O O
Met. O O O O
Oblg O O O O
. O O O O
5 O O O O
% O O O O
58 O O O O
57 O O O O
Amsterdam O O O O
fl. O O O O
100 O O O O
k. O O O O
S. O O O O
-- O O O O
100 O O O O
7 O O O O
/ O O O O
8 O O O O
„ O O O O
„ O O O O
„ O O O O
4 O O O O
% O O O O
47 O O O O
1 O O O O
/ O O O O
2 O O O O
46 O O O O
ditto O O O O
„ O O O O
2 O O O O
M. O O O O
-- O O O O
100 O O O O
1 O O O O
/ O O O O
4 O O O O
„ O O O O
„ O O O O
„2 O O O O
1 O O O O
/ O O O O
2 O O O O
% O O O O
30 O O O O
3 O O O O
/ O O O O
4 O O O O
30 O O O O
1 O O O O
/ O O O O
4 O O O O
Augsburg O O O O
fl. O O O O
100 O O O O
k. O O O O
S. O O O O
119 O O O O
7 O O O O
/ O O O O
8 O O O O
- O O O O
„ O O O O
Bankactien O O O O
1040 O O O O
1030 O O O O
ditto O O O O
„ O O O O
2 O O O O
M. O O O O
-- O O O O
- O O O O
„ O O O O
250 O O O O
fl. O O O O
L. O O O O
b. O O O O
Roths. O O O O
59 O O O O
58 O O O O
Berlin O O O O
Thlr. O O O O
60 O O O O
k. O O O O
S. O O O O
-- O O O O
104 O O O O
7 O O O O
/ O O O O
8 O O O O
„ O O O O
500 O O O O
fl O O O O
. O O O O
„ O O O O
„ O O O O
93 O O O O
1 O O O O
/ O O O O
2 O O O O
92 O O O O
1 O O O O
/ O O O O
2 O O O O
ditto O O O O
„ O O O O
2 O O O O
M. O O O O
-- O O O O
- O O O O
„4 O O O O
1 O O O O
/ O O O O
2 O O O O
% O O O O
Obl. O O O O
b. O O O O
Beth. O O O O
54 O O O O
53 O O O O
Bremen O O O O
50 O O O O
Th. O O O O
Ls. O O O O
k. O O O O
S. O O O O
99 O O O O
- O O O O
„ O O O O
