Er O O O O
zählte O O O O
kaum O O O O
dreiunddreißig O O O O
Jahre O O O O
, O O O O
machte O O O O
ein O O O O
hübsches O O O O
Haus O O O O
, O O O O
war O O O O
ein O O O O
guter O O O O
Gesellschafter O O O O
und O O O O
hatte O O O O
beharrlich O O O O
sich O O O O
geweigert O O O O
zu O O O O
beirathen O O O O
, O O O O
denn O O O O
er O O O O
liebte O O O O
die O O O O
Veränderung O O O O
, O O O O
was O O O O
jedoch O O O O
die O O O O
Damen O O O O
nicht O O O O
abhielt O O O O
, O O O O
sein O O O O
Haus O O O O
in O O O O
Gesellschaft O O O O
ihrer O O O O
Männer O O O O
zu O O O O
besuchen O O O O
; O O O O
denn O O O O
Herr O O O O
Lenoir O O O O
hielt O O O O
streng O O O O
auf O O O O
äußern O O O O
Anstand O O O O
. O O O O
Am O O O O
besagten O O O O
Abend O O O O
hatte O O O O
der O O O O
Rath O O O O
eine O O O O
sehr O O O O
heitere O O O O
Gesellschaft O O O O
bei O O O O
sich O O O O
versammelt O O O O
. O O O O
Herr O O O O
Drou O O O O
, O O O O
Advokat O O O O
, O O O O
war O O O O
mit O O O O
seiner O O O O
Gattin O O O O
, O O O O
seiner O O O O
Schwiegermutter O O O O
der O O O O
Frau O O O O
Deulau O O O O
geladen O O O O
, O O O O
der O O O O
Herr O O O O
Guairal O O O O
, O O O O
Sekretair O O O O
des O O O O
Palais O O O O
, O O O O
mit O O O O
seiner O O O O
Ehehälfte O O O O
, O O O O
der O O O O
Rath O O O O
Tribolet O O O O
, O O O O
die O O O O
Herren O O O O
Bournaux O O O O
, O O O O
Dumesnil O O O O
und O O O O
Naudif O O O O
-- O O O O
lauter O O O O
bekannte O O O O
und O O O O
geachtete O O O O
Personen O O O O
, O O O O
befanden O O O O
sich O O O O
unter O O O O
den O O O O
Gästen O O O O
. O O O O
Herr O O O O
Lenoir O O O O
hatte O O O O
seit O O O O
längerer O O O O
Zeit O O O O
einen O O O O
Diener O O O O
in O O O O
seinem O O O O
Hause O O O O
, O O O O
dem O O O O
er O O O O
als O O O O
Hagestolz O O O O
sein O O O O
Vertrauen O O O O
unbedingt O O O O
schenkte O O O O
. O O O O
Dieser O O O O
Diener O O O O
hieß O O O O
No O O O O
ë O O O O
l O O O O
Roi O O O O
. O O O O
Er O O O O
war O O O O
etwa O O O O
achtund O O O O
vierzig O O O O
Jahre O O O O
alt O O O O
und O O O O
galt O O reported O
bei O O reported O
uns O O reported O
jüngeren O O reported O
Leuten O O reported O
für O O reported O
eine O O reported O
Autorität O O reported O
in O O reported O
Sachen O O reported O
des O O reported O
Lakaienwesens O O reported O
. O O reported O
Er O O O O
konnte O O O O
nun O O O O
, O O O O
wie O O O O
Viele O O O O
seines O O O O
Gleichen O O O O
, O O O O
keinen O O O O
Nebenbuhler O O O O
im O O O O
Hause O O O O
und O O O O
am O O O O
Tisch O O O O
seines O O O O
Herrn O O O O
leiden O O O O
. O O O O
Nicht O O O O
allein O O O O
die O O O O
Verkürzung O O O O
der O O O O
Trinkgelder O O O O
war O O O O
es O O O O
, O O O O
was O O O O
Roi O O O O
im O O O O
Auge O O O O
hatte O O O O
-- O O O O
er O O O O
litt O O O O
überhaupt O O O O
keinen O O O O
Widerspruch O O O O
, O O O O
und O O O O
da O O O O
Herr O O O O
Lenoir O O O O
sich O O O O
sehr O O O O
ungern O O O O
um O O O O
Dinge O O O O
seines O O O O
Junggesellenhausstandes O O O O
kümmerte O O O O
, O O O O
durfte O O O O
Roi O O O O
ungehindert O O O O
schalten O O O O
. O O O O
Daher O O O O
kam O O O O
es O O O O
denn O O O O
, O O O O
daß O O O O
häufig O O O O
, O O O O
wenn O O O O
keine O O O O
allzu O O O O
große O O O O
Zahl O O O O
von O O O O
Gästen O O O O
an O O O O
der O O O O
Tafel O O O O
Lenoirs O O O O
speiste O O O O
, O O O O
Herr O O O O
Roi O O O O
ganz O O O O
allein O O O O
die O O O O
Schmausenden O O O O
bediente O O O O
. O O O O
Am O O O O
20. O O O O
Dezember O O O O
waren O O O O
etwa O O O O
vierzehn O O O O
Gäste O O O O
bei O O O O
Herrn O O O O
Lenoir O O O O
versammelt O O O O
, O O O O
und O O O O
Roi O O O O
hatte O O O O
sich O O O O
daher O O O O
anheischig O O O O
gemacht O O O O
, O O O O
diese O O O O
Herrschaften O O O O
allein O O O O
zu O O O O
bedienen O O O O
. O O O O
Jch O O reported O
wurde O O reported O
noch O O reported O
vor O O reported O
Beginn O O reported O
der O O reported O
Tafel O O reported O
in O O reported O
das O O reported O
Zimmer O O reported O
bestellt O O reported O
, O O O O
weil O O O O
Herr O O O O
