Darüber O O O O
ließ O O O O
sich O O O O
nicht O O O O
der O O O O
geringste O O O O
Aufschluß O O O O
finden O O O O
; O O O O
Paul O O O O
hatte O O O O
das O O O O
Gefühl O O O O
, O O O O
daß O indirect O O
ihm O indirect O O
selbst O indirect O O
ein O indirect O O
Unglück O indirect O O
drohe O indirect O O
. O indirect O O
Der O O O O
Gedanke O O O O
fuhr O O O O
ihm O O O O
durch O O O O
den O O O O
Kopf O O O O
, O O O O
daß O indirect O O
Rina O indirect O O
in O indirect O O
dem O indirect O O
Geheimnis O indirect O O
mit O indirect O O
einbegriffen O indirect O O
sei O indirect O O
, O O O O
aber O O O O
er O O O O
sagte O O O O
sich O O O O
, O O O O
daß O indirect O O
es O indirect O O
ein O indirect O O
alberner O indirect O O
Einfall O indirect O O
sei O indirect O O
. O indirect O O
Denn O O O freeIndirect
was O O O freeIndirect
für O O O freeIndirect
Beziehungen O O O freeIndirect
konnten O O O freeIndirect
zwischen O O O freeIndirect
dem O O O freeIndirect
erbärmlichen O O O freeIndirect
Gaukler O O O freeIndirect
und O O O freeIndirect
ihr O O O freeIndirect
bestehen O O O freeIndirect
? O O O freeIndirect
Aber O O O O
er O O O O
war O O O O
so O O O O
unruhig O O O O
, O O O O
wie O O O O
er O O O O
noch O O O O
nie O O O O
gewesen O O O O
war O O O O
, O O O O
und O O O O
der O O O O
Schmerz O O O O
über O O O O
den O O O O
Tod O O O O
des O O O O
treuen O O O O
Tieres O O O O
erfüllte O O O O
seine O O O O
Seele O O O O
mit O O O O
Trauer O O O O
und O O O O
unheilvollen O O reported O
Ahnungen O O reported O
. O O reported O
Cerci O O O O
rüttelte O O O O
den O O O O
still O O O O
vor O O O O
sich O O O O
Hinbrütenden O O O O
auf O O O O
. O O O O
Laß direct O O O
uns direct O O O
gehen direct O O O
, direct O O O
Paul direct O O O
, direct O O O
du direct O O O
weißt direct O O O
, direct O O O
bei direct O O O
einem direct O O O
solchen direct O O O
Stelldichein direct O O O
darf direct O O O
man direct O O O
nicht direct O O O
auf direct O O O
sich direct O O O
warten direct O O O
lassen direct O O O
. direct O O O
Ja direct O O O
, O O O O
antwortete O O O O
Paul O O O O
, O O O O
indem O O O O
er O O O O
sich O O O O
aufrichtete O O O O
und O O O O
den O O O O
Leichnam O O O O
des O O O O
Hundes O O O O
auf O O O O
die O O O O
