„ direct O O O
Jch direct O O O
weiß direct O O O
nicht direct O O O
, direct O O O
Fraue direct O O O
, direct O O O
was direct O O O
Minne direct O O O
ist direct O O O
! direct O O O
“ direct O O O
Schien O O O freeIndirect
es O O O freeIndirect
ihm O O O freeIndirect
nur O O O freeIndirect
so O O O freeIndirect
, O O O freeIndirect
als O O O freeIndirect
drücke O O O freeIndirect
ihr O O O freeIndirect
Arm O O O freeIndirect
leise O O O freeIndirect
den O O O freeIndirect
seinen O O O freeIndirect
? O O O freeIndirect
Er O O reported O
schwieg O O reported O
verwirrt O O reported O
. O O reported O
„ direct O O O
So direct O O O
sind direct O O O
Sie direct O O O
wahrlich direct O O O
ein direct O O O
Fremdling direct O O O
im direct O O O
Leben direct O O O
! direct O O O
“ direct O O O
sprach O O O O
sie O O O O
. O O O O
„ direct O O O
Halten direct O O O
Sie direct O O O
sich direct O O O
absichtlich direct O O O
fern direct O O O
von direct O O O
den direct O O O
Frauen direct O O O
? direct O O O
“ direct O O O
„ direct O O O
Jch direct O O O
halte direct O O O
mich direct O O O
nicht direct O O O
fern direct O O O
; direct O O O
aber direct O O O
meine direct O O O
lange direct O O O
Krankheit direct O O O
hat direct O O O
mich direct O O O
schüchtern direct O O O
und direct O O O
ungelenk direct O O O
gemacht direct O O O
. direct O O O
Jch direct O O O
besitze direct O O O
nichts direct O O O
Anziehendes direct O O O
für direct O O O
Frauen direct O O O
. direct O O O
“ direct O O O
„ direct O O O
Sind direct O O O
Sie direct O O O
dessen direct O O O
so direct O O O
sicher direct O O O
? direct O O O
“ direct O O O
„ direct O O O
Auch direct O O O
kenne direct O O O
ich direct O O O
wenige direct O O O
Frauen direct O O O
, direct O O O
und direct O O O
die direct O O O
ich direct O O O
bisher direct O O O
kannte direct O O O
, direct O O O
entsprechen direct O O O
meinem direct O O O
Jdeal direct O O O
nicht direct O O O
“ direct O O O
, O O O O
sagte O O O O
er O O O O
zögernd O O O O
. O O O O
Die O O O freeIndirect
ich O O O freeIndirect
kannte O O O freeIndirect
-- O O O freeIndirect
er O O O freeIndirect
wußte O O O freeIndirect
wohl O O O freeIndirect
, O O O freeIndirect
warum O O O freeIndirect
er O O O freeIndirect
in O O O freeIndirect
der O O O freeIndirect
Vergangenheit O O O freeIndirect
sprach O O O freeIndirect
. O O O freeIndirect
Wußte O O O freeIndirect
sie O O O freeIndirect
es O O O freeIndirect
auch O O O freeIndirect
