Der O O O O
Wagen O O O O
fuhr O O O O
immer O O O O
weiter O O O O
. O O O O
Franz O O O O
lief O O O O
ihm O O O O
nach O O O O
. O O O O
Jetzt O O O O
sah O O O O
er O O O O
, O O O O
daß O O O O
der O O O O
Kutscher O O O O
schlief O O O O
. O O O O
Durch O O reported O
heftiges O O reported O
Anschreien O O reported O
weckte O O reported O
ihn O O reported O
Franz O O reported O
auf O O reported O
. O O reported O
» direct O O O
Wir direct O O O
fahren direct O O O
noch direct O O O
ein direct O O O
kleines direct O O O
Stück direct O O O
weiter direct O O O
– direct O O O
die direct O O O
gerade direct O O O
Straße direct O O O
– direct O O O
verstehen direct O O O
Sie direct O O O
mich direct O O O
? direct O O O
« direct O O O
» direct O O O
Is direct O O O
' direct O O O
schon direct O O O
gut direct O O O
, direct O O O
gnä' direct O O O
Herr direct O O O
... direct O O O
« direct O O O
Emma O O O O
stieg O O O O
ein O O O O
; O O O O
nach O O O O
ihr O O O O
Franz O O O O
. O O O O
Der O O O O
Kutscher O O O O
hieb O O O O
mit O O O O
der O O O O
Peitsche O O O O
drein O O O O
; O O O O
wie O O O O
rasend O O O O
flogen O O O O
die O O O O
Pferde O O O O
über O O O O
die O O O O
aufgeweichte O O O O
Straße O O O O
hin O O O O
. O O O O
Aber O O O O
die O O O O
beiden O O O O
im O O O O
Wagen O O O O
hielten O O O O
einander O O O O
fest O O O O
umarmt O O O O
, O O O O
während O O O O
der O O O O
Wagen O O O O
sie O O O O
hin- O O O O
und O O O O
herwarf O O O O
. O O O O
» direct O O O
Ist direct O O O
das direct O O O
nicht direct O O O
auch direct O O O
ganz direct O O O
schön direct O O O
« direct O O O
, O O O O
flüsterte O O O O
Emma O O O O
ganz O O O O
nahe O O O O
an O O O O
seinem O O O O
Munde O O O O
. O O O O
In O O O O
diesem O O O O
Augenblick O O O O
war O O O O
ihr O O O O
, O O O O
als O O O O
flöge O O O O
der O O O O
Wagen O O O O
plötzlich O O O O
in O O O O
die O O O O
Höhe O O O O
– O O O O
sie O O O O
fühlte O O O O
sich O O O O
fortgeschleudert O O O O
, O O O O
wollte O O O O
sich O O O O
an O O O O
etwas O O O O
klammern O O O O
, O O O O
griff O O O O
ins O O O O
Leere O O O O
; O O O O
es O O O O
schien O O O O
ihr O O O O
, O O O O
als O O O O
drehe O O O O
sie O O O O
sich O O O O
mit O O O O
rasender O O O O
Geschwindigkeit O O O O
im O O O O
Kreise O O O O
herum O O O O
, O O O O
so O O O O
daß O O O O
sie O O O O
die O O O O
Augen O O O O
schließen O O O O
mußte O O O O
– O O O O
und O O O O
plötzlich O O O O
fühlte O O O O
sie O O O O
sich O O O O
auf O O O O
dem O O O O
Boden O O O O
liegen O O O O
, O O O O
und O O O O
eine O O O O
ungeheure O O O O
schwere O O O O
Stille O O O O
brach O O O O
herein O O O O
, O O O O
als O O O O
wenn O O O O
sie O O O O
fern O O O O
von O O O O
aller O O O O
Welt O O O O
und O O O O
völlig O O O O
einsam O O O O
wäre O O O O
. O O O O
Dann O O O O
hörte O O O O
sie O O O O
verschiedenes O O O O
durcheinander O O O O
: O O O O
Geräusch O O O O
von O O O O
Pferdehufen O O O O
, O O O O
die O O O O
ganz O O O O
in O O O O
ihrer O O O O
Nähe O O O O
auf O O O O
dem O O O O
Boden O O O O
schlugen O O O O
, O O O O
ein O O O O
leises O O O O
Wimmern O O O O
; O O O O
aber O O O O
sehen O O O O
konnte O O O O
sie O O O O
nichts O O O O
. O O O O
Jetzt O O O O
faßte O O O O
sie O O O O
eine O O O O
tolle O O O O
Angst O O O O
; O O O O
sie O O O O
schrie O O O O
; O O O O
ihre O O O O
Angst O O O O
ward O O O O
noch O O O O
größer O O O O
, O O O O
denn O O O O
sie O O O O
hörte O O O O
ihr O O O O
Schreien O O O O
nicht O O O O
. O O O O
Sie O O O O
wußte O O O O
plötzlich O O O O
ganz O O O O
genau O O O O
, O O O O
was O indirect O O
geschehen O indirect O O
war O indirect O O
: O indirect O O
der O O O O
Wagen O O O O
war O O O O
an O O O O
irgend O O O O
etwas O O O O
gestoßen O O O O
, O O O O
wohl O O O O
an O O O O
einen O O O O
der O O O O
Meilensteine O O O O
, O O O O
hatte O O O O
umgeworfen O O O O
, O O O O
und O O O O
sie O O O O
waren O O O O
herausgestürzt O O O O
. O O O O
Wo direct O O O
ist direct O O O
er direct O O O
? direct O O O
war O O O O
ihr O O O O
nächster O O O O
Gedanke O O O O
. O O O O
Sie O O reported O
rief O O reported O
seinen O O reported O
Namen O O reported O
. O O reported O
Und O O O O
sie O O O O
hörte O O O O
sich O O O O
rufen O O O O
, O O O O
ganz O O O O
leise O O O O
zwar O O O O
, O O O O
aber O O O O
sie O O O O
hörte O O O O
sich O O O O
. O O O O
Es O O O O
kam O O O O
keine O O O O
Antwort O O O O
. O O O O
Sie O O O O
versuchte O O O O
, O O O O
sich O O O O
zu O O O O
erheben O O O O
. O O O O
Es O O O O
gelang O O O O
ihr O O O O
soweit O O O O
, O O O O
daß O O O O
sie O O O O
auf O O O O
den O O O O
Boden O O O O
zu O O O O
sitzen O O O O
kam O O O O
, O O O O
und O O O O
als O O O O
sie O O O O
mit O O O O
den O O O O
Händen O O O O
ausgriff O O O O
, O O O O
fühlte O O O O
sie O O O O
einen O O O O
menschlichen O O O O
Körper O O O O
neben O O O O
sich O O O O
. O O O O
Und O O O O
nun O O O O
konnte O O O O
sie O O O O
auch O O O O
die O O O O
Dunkelheit O O O O
mit O O O O
ihrem O O O O
Auge O O O O
durchdringen O O O O
. O O O O
Franz O O O O
lag O O O O
neben O O O O
ihr O O O O
, O O O O
völlig O O O O
regungslos O O O O
. O O O O
Sie O O O O
berührte O O O O
mit O O O O
der O O O O
ausgestreckten O O O O
Hand O O O O
sein O O O O
Gesicht O O O O
; O O O O
sie O O O O
fühlte O O O O
etwas O O O O
Feuchtes O O O O
und O O O O
Warmes O O O O
darüber O O O O
fließen O O O O
. O O O O
Ihr O O O O
Atem O O O O
stockte O O O O
. O O O O
Blut O O O freeIndirect
... O O O freeIndirect
? O O O freeIndirect
Was O O O freeIndirect
war O O O freeIndirect
da O O O freeIndirect
geschehen O O O freeIndirect
