Die direct
höchste direct
Gerechtigkeit direct
ist direct
stets direct
Vergebung direct
. direct
"""" direct
Und O
er O
lächelte O
. O
Ja O
— O
das O
war O
auch O
eine O
Bekanntschaft O
— O
und O
vielleicht O
die O
eigentümlichste O
von O
allen O
, O
die O
er O
hier O
in O
seiner O
neuen O
Gemeinde O
gemacht O
hatte O
. O
Der O
Einsiedler O
ans O
dem O
Bjönntal O
. O
Aus O
dem O
Fjordende O
hinter O
Tennö O
erstreckte O
sich O
das O
Bjönntal O
tief O
in O
das O
Land O
hinein O
, O
zwischen O
den O
finstern O
Bergen O
bis O
ganz O
an O
das O
bläuende O
Grenzgebirge O
hinan O
. O
Zu O
beiden O
Seiten O
der O
Bjönna O
, O
die O
in O
breitem O
Lauf O
das O
ganze O
Tal O
durchfloß O
, O
stand O
dichter O
, O
uralter O
Tannenwald O
. O
Kein O
Übergang O
konnte O
überraschender O
sein O
, O
als O
wenn O
man O
vom O
Meeresufer O
mit O
den O
nackten O
Felsen O
in O
die O
schwarzen O
, O
sausenden O
Bjönntalwälder O
gelangte O
. O
Hier O
drinnen O
lebte O
eine O
kleine O
Bevölkerung O
eingewanderter O
Finnen O
ihr O
eigenes O
Leben O
in O
ihren O
Ansiedlungen O
, O
weit O
verschieden O
von O
dem O
des O
Fischervolks O
an O
den O
Fjorden O
oder O
auf O
den O
Inseln O
da O
draußen O
. O
Hin reported
und reported
wieder reported
hatte reported
er reported
den reported
Einsiedler reported
da reported
drinnen reported
im reported
Walde reported
nennen reported
hören reported
; O
niemand O
wußte O
so O
recht O
, O
wer indirect
er indirect
war indirect
, indirect
woher indirect
er indirect
kam indirect
, indirect
wie indirect
er indirect
hieß indirect
. indirect
Er reported
selber reported
nannte reported
sich reported
nur reported
Herr reported
Johannes reported
. reported
Viele O
Jahre O
lang O
hatte O
er O
in O
seiner O
kleinen O
Bretterhütte O
oben O
im O
Bjönntalwalde O
gelebt O
, O
wo O
er O
Jagd O
betrieb O
und O
Lachs O
im O
Elf O
fischte O
. O
Unten O
an O
die O
See O
hinab O
kam O
er O
niemals O
. O
Auch O
die O
Quänen O
da O
oben O
sahen O
nur O
wenig O
von O
ihm O
. O
- O
Aber reported
sie reported
wußten reported
doch reported
nur reported
Gutes reported
von reported
ihm reported
zu reported
berichten reported
. reported
Er O
galt O
unter O
ihnen O
als O
eine O
Art O
Arzt O
und O
hatte O
zuweilen O
Kranke O
mit O
Medizin O
geheilt O
. O
Im reported
übrigen reported
waren reported
allerlei reported
Sagen reported
über reported
ihn reported
im reported
Umlauf reported
. reported
Er indirect
sei indirect
wegen indirect
eines indirect
Verbrechens indirect
geflohen indirect
, indirect
— indirect
er indirect
habe indirect
dem indirect
russischen indirect
Kaiser indirect
einen indirect
großen indirect
Schatz indirect
geraubt indirect
und indirect
ihn indirect
unter indirect
dem indirect
Fußboden indirect
in indirect
seiner indirect
Hütte indirect
vergraben indirect
. indirect
Zum O
erstenmal O
fuhr O
der O
Pfarrer O
im O
Herbst O
in O
einem O
Flußboot O
die O
Bjönna O
hinauf O
. O
Auf O
der O
Rückfahrt O
, O
flußabwärts O
, O
erlitt O
das O
Boot O
Havarie O
, O
und O
der O
Pfarrer O
ging O
an O
Land O
, O
während O
er O
darauf O
wartete O
, O
daß O
die O
Bootsleute O
den O
Schaden O
ausbesserten O
. O
Dies O
verzögerte O
sich O
und O
die O
Dunkelheit O
des O
Herbstabends O
brach O
herein O
. O
Er O
fragte O
die O
Leute O
, O
ob indirect
es indirect
weit indirect
sei indirect
bis indirect
zu indirect
den indirect
nächsten indirect
Wohnstätten indirect
, indirect
wo indirect
er indirect
Schutz indirect
gegen indirect
den indirect
Regen indirect
finden indirect
könne indirect
, O
und O
erfuhr O
dann O
, O
daß indirect
die indirect
Hütte indirect
des indirect
Herrn indirect
Johannes indirect
gar indirect
nicht indirect
weit indirect
von indirect
hier indirect
entfernt indirect
liege indirect
. indirect
Er O
ging O
am O
Flußufer O
entlang O
, O
bis O
er O
Licht O
sah O
. O
Als O
er O
sich O
über O
den O
