„ direct
Jch direct
weiß direct
nicht direct
, direct
Fraue direct
, direct
was direct
Minne direct
ist direct
! direct
“ direct
Schien freeIndirect
es freeIndirect
ihm freeIndirect
nur freeIndirect
so freeIndirect
, freeIndirect
als freeIndirect
drücke freeIndirect
ihr freeIndirect
Arm freeIndirect
leise freeIndirect
den freeIndirect
seinen freeIndirect
? freeIndirect
Er reported
schwieg reported
verwirrt reported
. reported
„ direct
So direct
sind direct
Sie direct
wahrlich direct
ein direct
Fremdling direct
im direct
Leben direct
! direct
“ direct
sprach O
sie O
. O
„ direct
Halten direct
Sie direct
sich direct
absichtlich direct
fern direct
von direct
den direct
Frauen direct
? direct
“ direct
„ direct
Jch direct
halte direct
mich direct
nicht direct
fern direct
; direct
aber direct
meine direct
lange direct
Krankheit direct
hat direct
mich direct
schüchtern direct
und direct
ungelenk direct
gemacht direct
. direct
Jch direct
besitze direct
nichts direct
Anziehendes direct
für direct
Frauen direct
. direct
“ direct
„ direct
Sind direct
Sie direct
dessen direct
so direct
sicher direct
? direct
“ direct
„ direct
Auch direct
kenne direct
ich direct
wenige direct
Frauen direct
, direct
und direct
die direct
ich direct
bisher direct
kannte direct
, direct
entsprechen direct
meinem direct
Jdeal direct
nicht direct
“ direct
, O
sagte O
er O
zögernd O
. O
Die freeIndirect
ich freeIndirect
kannte freeIndirect
-- freeIndirect
er freeIndirect
wußte freeIndirect
wohl freeIndirect
, freeIndirect
warum freeIndirect
er freeIndirect
in freeIndirect
der freeIndirect
Vergangenheit freeIndirect
sprach freeIndirect
. freeIndirect
Wußte freeIndirect
sie freeIndirect
es freeIndirect
auch freeIndirect
? freeIndirect
Der O
Vollmond O
goß O
seinen O
Silberschein O
über O
die O
schweigende O
Welt O
. O
Die O
Rosen O
dufteten O
, O
leise O
rauschten O
die O
Wipfel O
der O
Bäume O
. O
Sie O
schritten O
stumm O
dahin O
. O
„ direct
Jch direct
möchte direct
ruhen direct
“ direct
, O
sprach O
sie O
leise O
. O
Winkte freeIndirect
dort freeIndirect
nicht freeIndirect
das freeIndirect
Halbdunkel freeIndirect
einer freeIndirect
Laube freeIndirect
? freeIndirect
Er O
führte O
sie O
hin O
, O
sie O
ließ O
sich O
nieder O
; O
aber O
er O
wagte O
nicht O
, O
dasselbe O
zu O
thun O
. O
Stumm O
, O
mit O
verschränkten O
Armen O
, O
stand O
er O
vor O
ihr O
; O
seine O
Stirn O
brannte O
, O
seine O
Pulse O
klopften O
fieberhaft O
. O
Sie O
wies O
auf O
einen O
Strauch O
weißer O
Rosen O
, O
der O
nahe O
stand O
. O
„ direct
Pflücken direct
Sie direct
mir direct
eine direct
Rose direct
! direct
“ direct
Er O
gehorchte O
. O
Als O
er O
ihr O
die O
Blume O
reichte O
, O
berührte O
ihre O
Hand O
die O
seine O
. O
Es O
war O
nicht O
Zufall O
; O
ihre O
Finger O
schlossen O
sich O
fest O
um O
die O
Rose O
und O
-- O
um O
seine O
Hand O
. O
Er O
beugte O
sich O
nieder O
; O
er O
suchte O
ihren O
Blick O
und O
fand O
ihn O
-- O
mit O
einem O
Laut O
des O
Entzückens O
sank O
er O
nieder O
und O
barg O
sein O
glühendes O
Antlitz O
in O
ihrem O
Schooß O
. O
Wenige O
Wochen O
später O
drängte O
sich O
in O
den O
Sälen O
des O
Grafen O
W. O
eine O
auserlesene O
Gesellschaft O
. O
Seinem O
Neffen O
und O
Erben O
zu O
Ehren O
, O
der O
vor O
Kurzem O
aus O
fernen O
Landen O
zurückgekehrt O
war O
, O
hatte O
der O
Graf O
einen O
glänzenden O
Ball O
veranstaltet O
. O
Jm O
bunten O
Gewühl O
achtete O
Niemand O
auf O
einen O
jungen O
Mann O
, O
der O
einsam O
an O
einem O
Pfeiler O
lehnte O
und O
mit O
finsterm O
Blick O
ein O
Paar O
verfolgte O
, O
das O
bereits O
die O
allgemeine O
Aufmerksamkeit O
erregte O
. O
„ direct
Kaum direct
angelangt direct
und direct
schon direct
gefangen direct
! direct
“ direct
flüsterte O
man O
sich O
lächelnd O
zu O
, O
als O
man O
bemerkte O
, O
wie indirect
unausgesetzt indirect
der indirect
Held indirect
des indirect
Abends indirect
sich indirect
um indirect
die indirect
reizende indirect
Wittwe indirect
Viktoria indirect
von indirect
L. indirect
bemühte indirect
. indirect
Sie O
war O
strahlend O
schön O
, O
und O
man O
hatte O
sie O
kaum O
je O
so O
liebenswürdig O
gesehen O
. O
Jhr O
anmuthigstes O
Lächeln O
aber O
, O
ihre reported
geistvollen reported
Worte reported
gehörten O
dem O
jungen O
Grafen O
, O
der O
sich O
willig O
ihrem O
Zauber O
hingab O
. O
Eben O
waren O
sie O
im O
Tanz O
durch O
den O
Saal O
geflogen O
und O
standen O
nun O
ausruhend O
neben O
einander O
. O
Als O
Viktoriens O
Auge O
durch O
die O
Versammlung O
schweifte O
, O
begegnete O
es O
dem O
Blick O
des O
finstern O
Mannes O
. O
Ruhig O
lächelnd O
hielt O
sie O
ihn O
einen O
Augenblick O
aus O
und O
wandte O
sich O
dann O
, O
einen O
Scherz O
auf O
den O
Lippen O
, O
zu O
ihrem O
Tänzer O
. O
Der O
alte O
Baron O
trat O
zu O
dem O
einsamen O
Zuschauer O
. O
„ direct
Ein direct
schönes direct
Paar direct
“ direct
, O
sprach O
er O
, O
