Unheimliche reported
Gerüchte reported
liefen reported
um reported
über reported
die reported
Quelle reported
seines reported
Reichtums reported
, O
zumal O
da O
man O
behauptete O
, O
er indirect
glaube indirect
an indirect
keinen indirect
Gott indirect
und indirect
keinen indirect
Teufel indirect
; indirect
man indirect
sehe indirect
ihn indirect
nachts indirect
wie indirect
wütend indirect
in indirect
seinem indirect
Garten indirect
umherrasen indirect
, indirect
er indirect
habe indirect
seine indirect
Seele indirect
den indirect
Mächten indirect
der indirect
Finsternis indirect
verschrieben indirect
um indirect
Geld indirect
und indirect
Gut indirect
; indirect
auch indirect
verstehe indirect
er indirect
zu indirect
» indirect
knüpfen indirect
« indirect
, indirect
d.h. indirect
den indirect
Fall indirect
der indirect
Würfel indirect
im indirect
Spiele indirect
zu indirect
lenken indirect
. indirect
Ja O
auch O
das O
Geheimnis O
, O
das O
den O
Tod O
seiner O
ersten O
Gattin O
deckte O
, O
sollte O
eine O
dunkle O
Tat O
verhüllen O
; O
man O
flüsterte O
davon O
, O
er indirect
habe indirect
sie indirect
in indirect
einem indirect
Wutanfall indirect
mit indirect
der indirect
Papierschere indirect
erstochen indirect
. indirect
Wir O
aber O
wollen O
diese O
Geheimnisse O
ruhen O
lassen O
und O
uns O
an O
die O
Wirklichkeit O
halten O
. O
Der O
Frey O
war O
kein O
Engländer O
und O
kein O
indischer O
Nabob O
, O
er O
war O
sozusagen O
» O
nicht O
weit O
her O
« O
, O
ein O
eingeborenes O
Stadtkind O
. O
Aber O
von O
erlauchtem O
Geschlecht O
war O
er O
doch O
, O
wenngleich O
nur O
eines O
schlichten O
Bäckers O
Sohn O
; O
der O
erste O
Dichter O
des O
Schwabenlandes O
, O
der O
Ruhm O
und O
Glanz O
der O
kleinen O
Stadt O
, O
war O
sein O
leiblicher O
Vetter O
; O
ja O
, O
Freys O
Mutter O
hatte O
eine O
Zeitlang O
den O
Kleinen O
der O
Frau O
Hauptmann O
Schiller O
, O
ihrer O
Base O
, O
mit O
ihrem O
eigenen O
Knaben O
zugleich O
gestillt O
, O
und O
so O
hatte O
Frey O
dieselbe O
Muttermilch O
mit O
ihm O
getrunken O
. O
Und O
er O
war O
stolz O
auf O
diese O
glorreiche O
Verwandtschaft O
; O
ja reported
er reported
rühmte reported
sich reported
selbst reported
eines reported
Funkens reported
von reported
dem reported
Dichtergeiste reported
seines reported
großen reported
Milchbruders reported
. reported
Zeuge O
des O
waren O
einige O
poetische O
Inschriften O
, O
die O
da O
und O
dort O
an O
Bäumen O
und O
auf O
Steinen O
in O
seinem O
Garten O
angebracht O
waren O
; O
ich O
glaube O
aber O
seinem indirect
Dichterruhme indirect
mehr indirect
zu indirect
nützen indirect
, indirect
wenn indirect
ich indirect
der indirect
Phantasie indirect
des indirect
Lesers indirect
überlasse indirect
, indirect
sich indirect
diese indirect
Verse indirect
selbst indirect
vorzudichten indirect
, indirect
als indirect
wenn indirect
ich indirect
sie indirect
anführe indirect
. indirect
Vor O
langen O
Jahren O
war O
der O
Frey O
als O
ein O
rüstiger O
Bäckergesell O
in O
die O
Welt O
hinausgewandert O
, O
ein O
rasches O
, O
heißes O
, O
junges O
Blut O
und O
ein O
heller O
Kopf O
; O
es O
ging O
Wien O
zu O
, O
dem O
Athen O
der O
Bäcker O
. O
Wie indirect
es indirect
ihm indirect
in indirect
der indirect
Fremde indirect
ergangen indirect
, O
das O
kann O
ich O
im O
einzelnen O
nicht O
erzählen O
, O
aus O
dem O
einfachen O
Grunde O
jenes O
Juden O
: O
» direct
i direct
weiß direct
aa direct
nit direct
« direct
; O
er O
kam O
in O
die O
stürmische O
Periode O
der O
Kriege O
mit O
Frankreich O
, O
und O
wenn O
er O
sich O
nicht O
als O
Krieger O
ins O
Schlachtgetümmel O
stürzte O
, O
so O
gelangte O
er O
doch O
dazu O
, O
sich O
selbst O
und O
dem O
Vaterlande O
zu O
dienen O
als O
Proviantkommissär O
. O
Die O
Sage O
verlautet O
nicht O
, O
daß indirect
er indirect
jemals indirect
persönlichen indirect
Anteil indirect
am indirect
Kampf indirect
genommen indirect
; O
zum O
Pulverriechen O
kam O
er O
jedenfalls O
. O
Der O
Glanzpunkt O
seiner O
Erinnerungen O
war O
, O
wie O
er O
einmal O
ganz O
in O
der O
Nähe O
des O
Generals O
Wurmser O
eine O
Talschlucht O
hinabgeritten O
, O
in O
einen O
Grund O
, O
wo O
das O
österreichische O
Heer O
sich O
aufstellen O
sollte O
. O
Mit O
dem O
praktischen O
Scharfblick O
, O
