Allein O
das O
Mädchen O
, O
welches O
wohl O
merken O
mochte O
, O
daß indirect
es indirect
gewonnen indirect
Spiel indirect
habe indirect
, O
meinte O
, O
die indirect
Eltern indirect
wüßten indirect
um indirect
seinen indirect
Gang indirect
, O
und O
erklärte O
mit O
ruhiger O
Entschiedenheit O
, O
nicht indirect
allein indirect
umkehren indirect
zu indirect
wollen indirect
, O
so O
daß O
dem O
Maler O
, O
der O
seine O
Arbeit O
nicht O
im O
Stiche O
lassen O
mochte O
, O
nichts O
übrig O
blieb O
, O
als O
Giulietta O
gewähren O
zu O
lassen O
. O
Doch O
schien O
er O
ihre O
Anwesenheit O
wenig O
zu O
beachten O
, O
denn O
ganz O
mit O
seiner O
Arbeit O
beschäftigt O
, O
sah O
er O
sich O
nach O
ihr O
gar O
nicht O
um O
, O
nahm O
ihr O
die O
Geräthschaften O
schweigend O
ab O
, O
welche O
sie O
, O
seinen reported
Wunsch reported
errathend reported
, O
geschickt O
hinreichte O
, O
und reported
gab reported
auf reported
ihre reported
sachgemäßen reported
Fragen reported
zwar reported
freundlichen reported
, reported
aber reported
kurzen reported
Bescheid reported
. reported
Jn O
der O
That O
aber O
sah O
er O
jede O
ihrer O
Bewegungen O
, O
freute O
sich O
über O
ihre O
Fragen O
, O
die O
einen O
ungewöhnlichen O
Verstand O
verriethen O
, O
und reported
war reported
mit reported
seinen reported
Gedanken reported
mehr reported
um reported
ihre reported
liebliche reported
Gestalt reported
, reported
als reported
um reported
seine reported
Arbeit reported
beschäftigt reported
, O
die O
dann O
auch O
unter O
vielem O
Auswischen O
und O
Verbessern O
nur O
langsam O
vorrückte O
. O
Auf O
dem O
Heimwege O
, O
da O
Giulietta O
schweigend O
neben O
ihm O
ging O
, O
machte reported
er reported
sie reported
, reported
wie reported
um reported
den reported
Eindruck reported
seiner reported
frühern reported
abweisenden reported
Gleichgültigkeit reported
zu reported
mildern reported
, reported
auf reported
jede reported
Blume reported
aufmerksam reported
, O
nannte reported
, reported
da reported
er reported
auch reported
ein reported
tüchtiger reported
Botaniker reported
war reported
, reported
ihren reported
Namen reported
und O
erklärte reported
ihre reported
besonderen reported
Eigenschaften reported
. reported
Giulietta O
, O
die O
Augen O
an O
des O
Malers O
Antlitz O
hängend O
, O
so O
daß O
sie O
oft O
im O
Gehen O
stolperte O
, O
horchte O
begierig O
seinen O
Worten O
und O
nannte reported
, reported
zu reported
Hause reported
angekommen reported
, reported
zu reported
seiner reported
nicht reported
geringen reported
Verwunderung reported
, reported
der reported
Mutter reported
Namen reported
und reported
Eigenschaften reported
der reported
mitgebrachten reported
Pflanzen reported
ohne reported
Fehler reported
der reported
Reihe reported
nach reported
her reported
, reported
wobei reported
sie reported
sich reported
genau reported
seiner reported
eigenen reported
Worte reported
bediente reported
. reported
Wie reported
natürlich reported
, reported
wandte reported
sich reported
das reported
Gespräch reported
der reported
drei reported
Erwachsenen reported
bald reported
wieder reported
dem reported
gestrigen reported
Vorfall reported
zu reported
. reported
Der O
Wirth O
hatte O
, O
trotz O
eifriger O
Nachforschungen O
, O
seinen O
Bruder O
nicht O
ausfindig O
machen O
können O
, O
und O
sprach O
die O
Ueberzeugung O
aus O
, O
derselbe indirect
habe indirect
sich indirect
aus indirect
