Sie indirect
habe indirect
zu indirect
böse indirect
Erfahrungen indirect
mit indirect
den indirect
Ärzten indirect
hier indirect
am indirect
Ort indirect
gemacht indirect
, indirect
zu indirect
ihm indirect
aber indirect
habe indirect
sie indirect
sofort indirect
das indirect
rückhaltloseste indirect
Vertrauen indirect
gefaßt indirect
; indirect
und indirect
wenn indirect
irgendeiner indirect
, indirect
das indirect
fühle indirect
sie indirect
, indirect
sei indirect
er indirect
imstande indirect
, indirect
ihr indirect
das indirect
geliebte indirect
Kind indirect
zu indirect
retten indirect
. indirect
So O
blieb O
ihm O
denn O
nichts O
anderes O
übrig O
, O
als reported
vorläufig reported
für reported
den reported
nächsten reported
Morgen reported
seinen reported
Besuch reported
in reported
Aussicht reported
zu reported
stellen reported
, O
und O
nachdem O
er O
noch O
eine O
Weile O
still O
beobachtend O
am O
Krankenlager O
des O
Kindes O
gestanden O
hatte O
, O
das O
jetzt O
ruhiger O
atmete O
, O
drückte reported
er reported
der reported
Mutter reported
herzlich reported
die reported
Hand reported
und reported
empfahl reported
sich reported
, O
gefolgt O
von O
ihren O
dankbar O
heißen O
Blicken O
. O
Rasch O
eilte O
er O
ins O
zweite O
Stockwerk O
, O
schloß O
seine O
Wohnung O
auf O
und O
trat O
ins O
Speisezimmer O
, O
das O
er O
leer O
fand O
. O
Sie direct
hat direct
rasch direct
die direct
Geduld direct
verloren direct
, O
dachte O
er O
bei O
sich O
. O
Das direct
war direct
zu direct
erwarten direct
. direct
Vielleicht direct
ist direct
es direct
gut direct
so direct
, direct
da direct
das direct
Kind direct
unten direct
doch direct
wohl direct
eine direct
ansteckende direct
Krankheit direct
bekommen direct
wird direct
. direct
Das direct
ist direct
ihr direct
wohl direct
auch direct
durch direct
den direct
Kopf direct
gegangen direct
. direct
Freilich direct
, direct
Sabine direct
wäre direct
in direct
einem direct
solchen direct
Fall direct
nicht direct
geflohen direct
. direct
Immerhin direct
hat direct
sie direct
sich's direct
vorher direct
noch direct
schmecken direct
lassen direct
. direct
Er O
betrachtete O
den O
Tisch O
mit O
den O
Resten O
des O
Mahls O
, O
und O
seine O
Lippen O
zuckten O
verächtlich O
. O
Es direct
wäre direct
keine direct
üble direct
Idee direct
, O
sagte O
er O
sich O
dann O
, O
sich direct
nochmals direct
in direct
den direct
