Dies O
konnte O
natürlich O
im O
ersten O
Jahre O
nicht O
Alles O
geschehen O
, O
denn O
diese O
Umgestaltung O
erfoderte O
viel O
Zeit O
und O
Mühe O
; O
doch O
Karl O
und O
die O
Seinen O
sputeten O
sich O
Jahr O
aus O
Jahr O
ein O
und O
die O
Erfolge O
zeigten O
sich O
bei O
jeder O
Ernte O
in O
ganz O
erwünschter O
Art O
, O
so reported
, reported
daß reported
die reported
andern reported
Bauern reported
bald reported
anders reported
denken reported
lernten reported
und O
beim O
Anblick O
des O
reichen O
Erntesegens O
, O
welcher O
sich O
auf O
Karl's O
Feldern O
mit O
jedem O
Jahre O
mehrte O
, O
verwundert O
ausriefen O
: O
„ direct
Wer direct
hätte direct
Das direct
gedacht direct
! direct
Der direct
Wirker direct
ist direct
wahrlich direct
kein direct
Narr direct
; direct
wir direct
können direct
bei direct
ihm direct
in direct
die direct
Schule direct
gehen direct
! direct
“ direct
Mit O
der O
Verschönerung O
und O
Verbesserung O
seiner O
Ökonomie O
stieg O
auch O
Karl's O
Ansehen O
im O
Dorfe O
. O
Man O
näherte O
sich O
ihm O
vertrauensvoll O
und O
bat reported
um reported
seinen reported
Rath reported
, O
wobei O
er O
sich O
höchst O
gefällig O
und O
anspruchslos O
zeigte O
. O
Durch O
ihn O
lernten O
seine O
Nachbarn O
viel O
und O
Niemand O
wagte O
mehr O
einen O
Spott O
, O
sondern O
ein O
Jeder O
dachte O
bei O
sich O
, O
wenn O
ihm O
ja O
bei O
Karl's O
Thätigkeit O
etwas O
auffiel O
: O
„ direct
Wer direct
weiß direct
, direct
was direct
er direct
vorhat direct
; direct
man direct
darf direct
ihn direct
nicht direct
nach direct
gewöhnlichem direct
Bauerverstande direct
beurtheilen direct
! direct
“ direct
Fünf O
Jahre O
hatte O
Karl O
in O
seinem O
Gebirgsgute O
gewirthschaftet O
. O
Der O
Name O
„ O
Polengut O
“ O
haftete O
zwar O
noch O
auf O
demselben O
, O
aber O
es O
war O
in O
der O
kurzen O
Zeit O
von O
innen O
und O
außen O
ganz O
umgewandelt O
. O
Jn O
den O
Wohn= O
und O
Wirthschaftsräumen O
, O
im O
Hofe O
und O
Garten O
herrschte O
eine O
Ordnung O
und O
Sauberkeit O
, O
welche O
fast O
an O
städtische O
Einrichtungen O
erinnerte O
und O
die O
Grundstücke O
waren O
im O
Werthe O
um O
das O
Doppelte O
gestiegen O
. O
Dieselben O
Dienstboten O
, O
mit O
welchen O
Wirker O
im O
Gebirge O
den O
Anfang O
gemacht O
hatte O
, O
standen O
ihm O
neben O
den O
Neulingen O
immer O
noch O
treu O
zur O
Seite O
, O
ohne reported
an reported
einen reported
Wegzug reported
oder reported
an reported
eine reported
Verbesserung reported
zu reported
denken reported
, O
denn O
sie O
meinten O
, O
daß indirect
sie indirect
es indirect
nirgends indirect
besser indirect
bekommen indirect
könnten indirect
als indirect
bei indirect
ihrem indirect
Herrn indirect
. indirect
Dieser O
war O
mit O
den O
Erfolgen O
seines O
Sputens O
sehr O
zufrieden O
und O
er reported
dankte reported
mit reported
den reported
Seinen reported
Gott reported
täglich reported
für reported
die reported
gütige reported
Führung reported
seines reported
Lebens reported
. reported
Heiterkeit O
, O
Lust O
zur O
Arbeit O
, O
gegenseitige O
Milde O
und O
Nachsicht O
und O
die O
Worte O
: O
„ direct
Spute direct
dich direct
! direct
“ direct
machten O
ihm O
den O
Aufenthalt O
in O
seinem O
Gute O
höchst O
angenehm O
. O
Den O
Armen O
seines O
Dorfs O
war O
er O
ein O
Vater O
. O
Er O
gab O
ihnen O
nicht O
Almosen O
nach O
gewöhnlicher O
Art O
, O
sondern O
er O
suchte O
ihnen O
Beschäftigung O
zu O
verschaffen O
und O
lohnte O
ausgezeichnet O
dafür O
, O
weil reported
er reported
die reported
Ansicht reported
seiner reported
Mutter reported
richtig reported
fand reported
, reported
daß reported
ein reported
verdienter reported
Groschen reported
besser reported
sei reported
als reported
ein reported
erbettelter reported
Thaler reported
. reported
Auch O
fremde O
Arme O
gingen O
nicht O
ohne O
Unterstützung O
von O
seiner O
Thür O
; O
je O
mehr O
Segen O
er O
aber O
stiftete O
, O
desto O
mehr O
segnete O
ihn O
Gott O
. O
Nach O
und O
nach O
hatte O
Karl O
auch O
die O
Cultur O
seiner O
Waldungen O
begonnen O
, O
womit O
es O
freilich O
nicht O
so O
schnell O
vonstatten O
ging O
, O
da O
dieselben O
zu O
schlecht O
gehalten O
worden O
waren O
. O
Einzelne O
Flächen O
wandelte O
er O
sofort O
in O
Feld O
um O
, O
da O
ihm O
der O
Boden O
dazu O
sehr O
tauglich O
erschien O
, O
andere O
trieb O
er O
ab O
, O
um O
sie O
von O
neuem O
zu O
bepflanzen O
und O
nur O
wenig O
Strecken O
ließ O
er O
stehen O
, O
indem O
er O
hier O
und O
da O
nachpflanzte O
. O
Den O
Lohn O
für O
diese O
Mühen O
konnte O
er O
freilich O
erst O
in O
spätern O
Tagen O
seines O
Lebens O
erwarten O
; O
aber O
dies O
hielt O
ihn O
nicht O
