Aber O
der O
Knabe O
sprang O
unter O
seinen O
Händen O
fort O
und O
riß O
seine O
gespannte O
Armbrust O
von O
der O
Wand O
, O
die O
er O
tags O
vorher O
dorthin O
gehangen O
hatte O
. O
Er O
schoß O
, O
und O
den O
Eindruck O
seines O
Bolzens O
könnt O
Ihr O
noch O
heutzutage O
in O
dem O
schwarzen O
Eichengetäfel O
sehen O
; O
aber O
den O
Obristen O
traf O
er O
nicht O
. O
Da O
warf O
er O
sich O
in O
die O
Knie O
und O
rief O
: O
» direct
Laß direct
mich direct
leben direct
; direct
ich direct
schenke direct
dir direct
mein direct
kleines direct
Nordlandsroß direct
und direct
auch direct
das direct
schöne direct
rote direct
Sattelzeug direct
! direct
« direct
Der O
finstere O
Mann O
stand O
mit O
untergeschlagenen O
Armen O
vor O
ihm O
. O
» direct
Dein direct
Nordlandsroß direct
« direct
, O
erwiderte O
er O
, O
» direct
läuft direct
mir direct
noch direct
lange direct
nicht direct
schnell direct
genug direct
. direct
« direct
» direct
Lieber direct
Hager direct
, direct
laß direct
mich direct
leben direct
! direct
« direct
rief O
der O
Knabe O
wieder O
; O
» direct
wenn direct
ich direct
groß direct
bin direct
, direct
will direct
ich direct
dir direct
mein direct
Schloß direct
geben direct
und direct
alle direct
schönen direct
Wälder direct
, direct
die direct
dazu direct
gehören direct
! direct
« direct
» direct
Die direct
will direct
ich direct
bälder direct
noch direct
bekommen direct
« direct
, O
sagte O
der O
Oberst O
. O
Da O
senkte O
der O
Knabe O
das O
Haupt O
und O
rief O
: O
» direct
So direct
ergebe direct
ich direct
mich direct
in direct
die direct
Allbarmherzigkeit direct
Gottes direct
! direct
« direct
» direct
Das direct
war direct
das direct
rechte direct
Wort direct
! direct
« direct
sagte O
der O
böse O
Mann O
. O
Aber O
der O
Knabe O
sprang O
noch O
einmal O
auf O
und O
flog O
an O
den O
Wänden O
des O
Gemaches O
entlang O
; O
der O
Oberst O
jagte O
ihn O
wie O
ein O
Wildbret O
. O
Als O
sie O
aber O
an O
den O
verhangenen O
Spiegel O
kamen O
, O
verwickelte O
der O
Knabe O
seine O
Füße O
in O
dem O
Bahrtuch O
, O
daß O
er O
jählings O
zu O
Boden O
stürzte O
. O
Da O
war O
auch O
der O
böse O
Mann O
über O
ihm O
. O
– O
– O
In indirect
demselben indirect
Augenblick indirect
– O
so O
wird O
erzählt O
– O
› indirect
als indirect
dieser indirect
zum indirect
Faustschlage indirect
ausholte indirect
und indirect
der indirect
Knabe indirect
die indirect
kleinen indirect
Hände indirect
schützend indirect
über indirect
seinem indirect
Herzen indirect
kreuzte indirect
, indirect
stand indirect
der indirect
alte indirect
Hausmeister indirect
tief indirect
unten indirect
im indirect
hintersten indirect
Verschlage indirect
des indirect
Kellers indirect
, indirect
wo indirect
ein indirect
Knecht indirect
mit indirect
der indirect
Abzapfung indirect
eines indirect
Fasses indirect
Ingelheimer indirect
beschäftigt indirect
war indirect
. indirect
» direct
Hast direct
du direct
nichts direct
gehört direct
, direct
Kaspar direct
? direct
« direct
rief O
er O
und O
setzte O
das O
Lämpchen O
, O
das O
er O
in O
der O
Hand O
gehalten O
, O
auf O
das O
Faß O
. O
Der O
Knecht O
schüttelte O
den O
Kopf O
. O
Mir direct
war direct
« direct
, O
sagte O
der O
Alte O
, O
» direct
als direct
hörte direct
ich direct
den direct
Junker direct
Kuno direct
meinen direct
Namen direct
rufen direct
. direct
« direct
» direct
Ihr direct
irrt direct
Euch direct
, direct
Meister direct
« direct
, O
erwiderte O
der O
Knecht O
; O
» direct
hier direct
unten direct
hört direct
sich direct
nichts direct
! direct
« direct
Eine O
Weile O
stand O
es O
an O
; O
da O
rief O
der O
Alte O
wieder O
: O
» direct
Um direct
Gott direct
, direct
Kaspar direct
, direct
da direct
hat direct
es direct
nochmals direct
mich direct
gerufen direct
; direct
das direct
war direct
ein direct
Notschrei direct
aus direct
meines direct
Junkers direct
Kehle direct
! direct
« direct
Der O
Knecht O
fuhr O
in O
seiner O
Arbeit O
fort O
. O
» direct
Ich direct
höre direct
nur direct
den direct
roten direct
Wein direct
vom direct
Fasse direct
rinnen direct
« direct
, O
sagte O
er O
. O
Der O
Alte O
aber O
ließ O
sich O
nicht O
beruhigen O
; O
er O
stieg O
in O
das O
Schloß O
hinauf O
er O
ging O
von O
Tür O
zu O
Tür O
, O
erst O
in O
dem O
Erdgeschoß O
und O
dann O
droben O
in O
dem O
oberen O
Stockwerk O
. O
Als O
er O
die O
Tür O
der O
entlegenen O
Rüstkammer O
öffnete O
, O
da O
leuchtete O
ihm O
der O
Spiegel O
des O
Cyprianus O
entgegen O
, O
auf O
den O
die O
Abendsonne O
schien O
. O
» direct
Wes direct
ruchlose direct
Hand direct
hat direct
denn direct
das direct
herabgerissen direct
? direct
« direct
murmelte O
der O
Alte O
; O
als O
er O
aber O
das O
Bahrtuch O
vom O
Boden O
hob O
, O
sah O
er O
darunter O
den O
Leichnam O
des O
Knaben O
und O
sah O
die O
dunkeln O
Locken O
über O
den O
geschlossenen O
Augenlidern O
liegen O
. O
Der O
alte O
Mann O
stürzte O
in O
die O
Knie O
und O
warf O
sich O
jammernd O
über O
ihn O
. O
Er O
löste O
die O
Kleider O
und O
suchte O
an O
dem O
Körper O
seines O
Lieblings O
nach O
der O
Spur O
des O
Todes O
. O
Aber O
er O
fand O
nichts O
als O
nur O
über O
dem O
Herzen O
einen O
dunkelroten O
Flecken O
. O
Lange O
blieb O
er O
noch O
finster O
und O
grübelnd reported
auf reported
den reported
Knien reported
liegen reported
. reported
Dann O
hüllte O
er O
den O
Knaben O
in O
das O
Bahrtuch O
, O
nahm O
ihn O
auf O
seine O
Arme O
und O
trug O
ihn O
in O
das O
Erdgeschoß O
hinab O
nach O
dem O
Zimmer O
der O
Gräfin O
. O
