Die direct
Schwachen direct
lässt direct
man direct
doch direct
zurück direct
. direct
Sonst direct
kommt direct
kaum direct
einer direct
lebend direct
an direct
“ direct
, O
sagte O
der O
Ladendiener O
, O
der reported
augenscheinlich reported
mit reported
seiner reported
Kenntnis reported
dessen reported
prahlte reported
, reported
was reported
in reported
der reported
Ordnung reported
war reported
. reported
Der O
Polizist O
richtete O
sich O
, O
nachdem O
er O
die O
Hemdenschnüre O
aufgelöst O
, O
in O
die O
Höhe O
und O
schaute O
um O
sich O
. O
„ direct
Geht direct
auseinander direct
, direct
sage direct
ich direct
. direct
Ist direct
doch direct
nicht direct
eure direct
Sache direct
! direct
Was direct
steht direct
ihr direct
da direct
zusammen direct
? direct
“ direct
sagte O
er O
und O
wandte O
sich O
, O
Beifall O
suchend O
, O
an O
Nechljudow O
, O
und O
da O
er O
in O
seinen O
Augen O
keinem O
Beifall O
begegnete O
, O
schaute O
er O
den O
Escortesoldaten O
an O
. O
Aber O
der O
Escortesoldat O
stand O
auf O
der O
Seite O
, O
betrachtete O
seinen O
abgelaufenen O
Absatz O
und O
war O
ganz O
gleichgiltig O
gegen O
die O
Verlegenheit O
des O
Polizisten O
. O
„ direct
Die direct
es direct
angeht direct
, direct
die direct
kümmern direct
sich direct
nicht direct
darum direct
, direct
Ist direct
denn direct
das direct
in direct
der direct
Ordnung direct
, direct
die direct
Menschen direct
zutode direct
zu direct
quälen direct
? direct
“ direct
„ direct
Sträfling direct
ist direct
Sträfling direct
, direct
aber direct
doch direct
immer direct
ein direct
Mensch direct
! direct
“ direct
hieß O
es O
in O
der O
Menge O
. O
„ direct
Legt direct
ihm direct
den direct
Kopf direct
höher direct
und direct
gebt direct
ihm direct
Wasser direct
“ direct
, O
sagte O
Nechljudow O
. O
„ direct
Sind direct
schon direct
nach direct
Wasser direct
gegangen direct
“ direct
, O
antwortete O
der O
Polizist O
, O
fasste O
den O
Sträfling O
unter O
der O
Achsel O
und O
zog O
den O
Rumpf O
mit O
Mühe O
etwas O
höher O
. O
„ direct
Was direct
ist direct
da direct
für direct
ein direct
Auflauf direct
? direct
“ direct
ertönte O
plötzlich O
eine O
bestimmte O
Befehlshaberstimme O
, O
und O
zu O
dem O
Menschenhaufen O
um O
den O
Arrestanten O
trat O
mit O
schnellen O
Schritten O
ein O
Revieraufseher O
in O
ungewöhn O
lich O
sauberem O
und O
glänzendem O
Kittel O
und O
noch O
glänzenderen O
hohen O
Stiefeln O
. O
„ direct
Auseinander direct
gehen direct
! direct
Hier direct
ist direct
nichts direct
zu direct
stehen direct
! direct
“ direct
schrie O
er O
den O
Haufen O
an O
, O
da O
er O
noch O
nicht O
sah O
, O
warum O
die O
Menge O
zusammengelaufen O
war O
. O
Als O
er O
aber O
dicht O
herantrat O
und O
den O
sterbenden O
Arrestanten O
erblickte O
, O
machte O
er O
mit O
dem O
Kopf O
ein O
Zeichen O
der O
Bestätigung O
, O
als O
ob O
er O
eben O
dasselbe O
erwartet O
hätte O
und O
wandte O
sich O
an O
den O
Polizisten O
. O
„ direct
Wie direct
ist direct
das direct
gekommen direct
? direct
“ direct
Der O
Polizist O
erzählte O
, O
dass indirect
der indirect
Zug indirect
marschiert indirect
sei indirect
und indirect
der indirect
Sträfling indirect
umgefallen indirect
wäre indirect
; indirect
der indirect
Escorteossicier indirect
hätte indirect
dann indirect
befohlen indirect
, indirect
ihn indirect
zurückzulassen indirect
. indirect
„ direct
Also direct
was direct
? direct
Muss direct
aufs direct
Revierbureau direct
. direct
Droschke direct
! direct
“ direct
„ direct
Ein direct
Hausknecht direct
ist direct
hingelaufen direct
“ direct
, O
sagte O
der O
Polizist O
und O
legte O
die O
Hand O
an O
den O
Mützenschirm O
. O
Der reported
Landendiener reported
begann reported
etwas reported
von reported
der reported
Hitze reported
zu reported
reden reported
... reported
„ direct
Ist direct
das direct
Deine direct
Sache direct
? direct
Ah direct
? direct
Geh direct
deiner direct
Wege direct
“ direct
, O
sagte O
der O
Revieraufseher O
und O
sah O
ihn O
so O
strenge O
an O
, O
dass reported
der reported
Ladendiener reported
verstummte reported
. reported
„ direct
Man direct
muss direct
ihm direct
Wasser direct
zu direct
trinken direct
geben direct
“ direct
, O
sagte O
Nechljudow O
. O
Der O
Nevieraufseher O
sah O
auch O
Nechljudow O
strenge O
an O
, O
sagte reported
aber reported
nichts reported
. reported
Als O
aber O
der O
Hausknecht O
in O
einem O
Kruge O
Wasser O
brachte O
, O
befahl O
er O
dem O
Polizisten O
, O
es indirect
dem indirect
Sträfling indirect
anzubieten indirect
. indirect
Der O
Polizist O
hob O
den O
herabgesunkenen O
Kopf O
in O
die O
Höhe O
und O
versuchte O
, O
das O
Wasser O
in O
den O
Mund O
zu O
gießeu O
, O
aber O
der O
Sträfling O
nahm O
es O
nicht O
; O
das O
Wasser O
floß O
heraus O
über O
den O
Bart O
, O
benässte O
die O
Jacke O
auf O
der O
Brust O
und O
das O
staubige O
Hemd O
aus O
Hanfleinwand O
. O
„ direct
Gieß direct
es direct
über direct
den direct
Kopf direct
! direct
“ direct
commandierte O
der O
