Orso O
fliehet O
gleich O
dem O
Hirsche O
, O
Um O
den O
Buschwald O
zu O
erreichen O
; O
Doch O
verrannt O
sind O
schon O
die O
Wege O
, O
Das O
Gebirg O
ist O
abgeschnitten O
. O
Ach freeIndirect
, freeIndirect
wohin freeIndirect
? freeIndirect
Sieh freeIndirect
, freeIndirect
fest freeIndirect
am freeIndirect
Hügel freeIndirect
Steht freeIndirect
ein freeIndirect
Haus freeIndirect
! freeIndirect
Winkt freeIndirect
dort freeIndirect
nicht freeIndirect
Zuflucht freeIndirect
? freeIndirect
Weh freeIndirect
, freeIndirect
es freeIndirect
ist freeIndirect
das freeIndirect
Haus freeIndirect
des freeIndirect
Feindes freeIndirect
, freeIndirect
Weh freeIndirect
, freeIndirect
es freeIndirect
ist freeIndirect
das freeIndirect
Haus freeIndirect
Ruggero's freeIndirect
! freeIndirect
Dennoch O
springt O
zur O
Thüre O
Orso O
, O
Bricht O
hinein O
, O
durchsucht O
die O
Stuben O
; O
Die O
Bewohner O
sind O
im O
Dorfe O
, O
Und O
er O
weiß O
sich O
Herr O
und O
Meister O
. O
Büchse O
, O
Blei O
und O
Pulver O
hat O
er O
, O
Nahrung O
bietet O
ihm O
der O
Keller O
, O
Rasch O
verrammelt O
er O
den O
Zugang O
, O
Lange O
kann O
er O
sich O
vertheid'gen O
. O
Und O
schon O
nahet O
mit O
den O
Sippen O
Dort O
Ruggero O
. O
Keiner O
waget O
Sich O
heran O
, O
aus O
jeder O
Lücke O
Droht O
des O
Orso O
sichre O
Kugel O
. O
Wüthend O
schnaubt O
der O
Eigenthümer O
, O
Daß indirect
in indirect
seinem indirect
Haus indirect
der indirect
Todfeind indirect
Schutz indirect
gefunden indirect
; O
wilder O
tobt O
er O
, O
Als O
den O
todten O
Sohn O
sie O
bringen O
. O
Und O
er O
holet O
bei O
dem O
Nachbarn O
Einen O
Feuerbrand O
vom O
Herde O
, O
Schleudert O
ihn O
in O
blinder O
Rachlust O
Auf O
das O
Dach O
der O
eignen O
Hütte O
. O
Mit O
entsetzlich O
grauser O
Freude O
Sieht O
er O
, O
wie O
die O
Flamme O
lecket O
; O
Rings O
das O
Dach O
steht O
schon O
in O
Gluten O
, O
Das O
Gebälk O
fängt O
an O
zu O
brechen O
. O
Heulend O
stürzt O
sein O
Weib O
zur O
Stelle O
. O
„ direct
Rasender direct
! direct
“ direct
so O
ruft O
sie O
gräßlich O
, O
Willst direct
du direct
kinderlos direct
dich direct
machen direct
? direct
Jn direct
der direct
Hütte direct
schläft direct
Francesko direct
! direct
„ direct
Weh direct
, direct
Francesko direct
, direct
unser direct
jüngstes direct
, direct
Einz'ges direct
Kind direct
wird direct
nun direct
verbrennen direct
! direct
“ direct
- O
Wie O
zerbrach O
da O
seine O
Rachlust O
! O
Stier O
und O
starr O
sah O
er O
in's O
Glutmeer O
. O
