Er O
aber O
hatte O
mit O
der O
einen O
Hand O
das O
Notenpult O
, O
mit O
der O
andern O
seine O
Violine O
angefaßt O
und O
rief O
hastig O
: O
» direct
Was direct
ich direct
devotest direct
verbitten direct
muß direct
. direct
Das direct
Honorarium direct
für direct
mein direct
Spiel direct
ist direct
mir direct
bereits direct
in direct
Fülle direct
zuteil direct
geworden direct
, direct
eines direct
andern direct
Verdienstes direct
aber direct
bin direct
ich direct
mir direct
zur direct
Zeit direct
nicht direct
bewußt direct
. direct
« direct
Dabei O
machte O
er O
mir O
mit O
einer O
Abart O
vornehmer O
Leichtigkeit O
einen O
ziemlich O
linkischen O
Kratzfuß O
und O
entfernte O
sich O
, O
so O
schnell O
ihn O
seine O
alten O
Beine O
trugen O
. O
Ich indirect
hatte indirect
, O
wie O
gesagt O
, O
die indirect
Lust indirect
verloren indirect
, indirect
dem indirect
Volksfeste indirect
für indirect
diesen indirect
Tag indirect
länger indirect
beizuwohnen indirect
, O
ich O
ging O
daher O
heimwärts O
, O
den O
Weg O
nach O
der O
Leopoldstadt O
einschlagend O
, O
und O
, O
von O
Staub O
und O
Hitze O
erschöpft O
, O
trat O
ich O
in O
einen O
der O
dortigen O
vielen O
Wirtsgärten O
, O
die O
, O
an O
gewöhnlichen O
Tagen O
überfüllt O
, O
heute O
ihre O
ganze O
Kundschaft O
der O
Brigittenau O
abgegeben O
hatten O
. O
Die O
Stille O
des O
Ortes O
, O
im O
Abstich O
der O
lärmenden O
Volksmenge O
, O
tat O
mir O
wohl O
, O
und reported
mich reported
verschiedenen reported
Gedanken reported
überlassend reported
, reported
an reported
denen reported
der reported
alte reported
Spielmann reported
nicht reported
den reported
letzten reported
Anteil reported
hatte reported
, O
war O
es O
völlig O
Nacht O
geworden O
, O
als reported
ich reported
endlich reported
des reported
Nachhausegehens reported
gedachte reported
, O
den O
Betrag O
meiner O
Rechnung O
auf O
den O
Tisch O
legte O
und O
der O
Stadt O
zuschritt O
. O
In indirect
der indirect
Gärtnergasse indirect
, O
hatte O
der O
alte O
Mann O
gesagt O
, O
wohne indirect
er indirect
. indirect
» direct
Ist direct
hier direct
in direct
der direct
Nähe direct
eine direct
Gärtnergasse direct
? direct
« direct
fragte O
ich O
einen O
kleinen O
Jungen O
, O
der O
über O
den O
Weg O
lief O
. O
» direct
Dort direct
, direct
Herr direct
! direct
« direct
versetzte O
er O
, O
indem O
er O
auf O
eine O
Querstraße O
hinwies O
, O
die O
, O
von O
der O
Häusermasse O
der O
Vorstadt O
sich O
entfernend O
, O
gegen O
das O
freie O
Feld O
hinaus O
lief O
. O
Ich O
folgte O
der O
Richtung O
. O
Die O
Straße O
bestand O
aus O
zerstreuten O
einzelnen O
Häusern O
, O
die O
, O
zwischen O
großen O
Küchengärten O
gelegen O
, O
die O
