Beide O
Rotten O
stehn O
schlagfertig O
Vor O
den O
Schranken O
in O
dem O
Saale O
, O
Und O
das O
Volk O
mit O
Ungeduld O
Harret O
drängend O
der O
Signale O
. O
Unter O
goldnem O
Baldachin O
Und O
umrauscht O
vom O
Hofgesinde O
Sitzt O
der O
König O
und O
die O
Kön'gin O
; O
Diese O
gleichet O
einem O
Kinde O
. O
Ein O
französisch O
stumpfes O
Näschen O
, O
Schalkheit O
kichert O
in O
den O
Mienen O
, O
Doch O
bezaubernd O
sind O
des O
Mundes O
Jmmer O
lächelnde O
Rubinen O
. O
Schöne O
, O
flatterhafte O
Blume O
- O
Daß O
sich O
ihrer O
Gott O
erbarme O
! O
- O
Von O
dem O
heitern O
Seine O
=Ufer O
Wurde O
sie O
verpflanzt O
, O
die O
Arme O
, O
Hierher O
in O
den O
steifen O
Boden O
Der O
hispanischen O
Grandezza O
; O
Weiland O
hieß O
sie O
Blauch' O
de O
Bourbon O
, O
Donna O
Blanka O
heißt O
sie O
jetzo O
. O
Pedro reported
wird reported
genannt reported
der reported
König reported
Mit reported
dem reported
Zusatz reported
der reported
Grausame reported
Aber O
heute O
, O
milden O
Sinnes O
, O
Jst O
er O
besser O
als O
sein O
Name O
. O
Unterhält reported
sich reported
gut reported
gelaunt reported
Mit reported
des reported
Hofes reported
Edelleuten reported
; O
Auch reported
den reported
Juden reported
und reported
den reported
Mohren reported
Sagt reported
er reported
viele reported
Artigkeiten reported
. reported
Diese O
Ritter O
ohne O
Vorhaut O
Sind O
des O
Königs O
Lieblingsschranzen O
, O
Sie reported
befehl'gen reported
seine reported
Heere reported
, O
Sie O
verwalten O
die O
Finanzen O
. O
Aber O
plötzlich O
Paukenschläge O
, O
Und O
es O
melden O
die O
Trompeten O
, O
Daß O
begonnen O
hat O
der O
Maulkampf O
, O
Der reported
Disput reported
der reported
zwei reported
Athleten reported
. reported
Der O
Gardian O
der O
Franciskaner O
Bricht O
hervor O
mit O
frommem O
Grimme O
; O
Polternd O
roh O
und O
widrig O
greinend O
Jst O
abwechselnd O
seine O
Stimme O
. O
Jn reported
des reported
Vaters reported
und reported
des reported
Sohnes reported
Und reported
des reported
heil'gen reported
Geistes reported
Namen reported
Exorcieret reported
er reported
den reported
Rabbi reported
, reported
Jakobs reported
moledeiten reported
Saamen reported
. reported
Denn O
bei O
solchen O
Kontroversen O
Sind O
oft O
Teufelchen O
verborgen O
Jn O
dem O
Juden O
, O
die O
mit O
Scharfsinn O
, O
Witz O
und O
Gründen O
ihn O
versorgen O
. O
Nun O
die O
Teufel O
ausgetrieben O
Durch O
die O
Macht O
des O
Exorcismus O
, O
Kommt O
der O
Mönch O
auch O
zur O
Dogmatik O
, O
Kugelt O
ab O
den O
Katechismus O
. O
