^ O
Nun O
wurde O
der O
dritte O
Leichnam O
gebracht O
. O
Wieder O
wichen O
die O
Bauern O
bei O
dem O
Erscheinen O
des O
Burgherrn O
zurück O
, O
und O
wieder O
strömten O
sie O
vor O
, O
als O
sich O
die O
Tür O
hinter O
ihm O
schloß O
. O
Da direct
habt direct
ihr direct
sie direct
, O
sagte O
Girret O
, O
er direct
hat direct
sie direct
freigegeben direct
. direct
Aber direct
wenn direct
ihr direct
wieder direct
eine direct
Botschaft direct
auf direct
das direct
Burghaus direct
habt direct
, direct
so direct
schickt direct
einen direct
andern direct
. direct
Er O
trat O
beiseite O
und O
wischte O
sich O
mit O
dem O
Ärmel O
seines O
Wamses O
den O
kalten O
Schweiß O
von O
der O
Stirn O
. O
Drei direct
Leichen direct
auf direct
einen direct
Tag direct
! direct
rief O
Goerres O
, O
der O
Totengräber O
. O
Das direct
haben direct
wir direct
zu direct
Weinfelder direct
seit direct
Anno direct
siebenundachtzig direct
nicht direct
mehr direct
gehabt direct
! direct
Und direct
gestern direct
eine direct
— direct
macht direct
vier direct
. direct
Er O
wollte O
noch O
hinzufügen O
: O
Meinethalben direct
mags direct
so direct
weiter direct
gehn direct
. direct
Aber O
er O
besann O
sich O
noch O
rechtzeitig O
und O
schwieg reported
. reported
Man O
hob O
die O
Leichname O
auf O
und O
trug O
sie O
ins O
Dorf O
. O
In O
den O
nächsten O
Nächten O
blieb O
alles O
still O
. O
Herr O
Gyllis O
kannte O
seine O
Hofesleute O
genau O
genug O
, O
daß O
er O
wissen O
konnte O
, O
sie indirect
würden indirect
keinen indirect
neuen indirect
Angriff indirect
auf indirect
seine indirect
Person indirect
mehr indirect
wagen indirect
. indirect
Er O
hatte O
in O
ihren O
Mienen O
die O
eigentümliche O
Scheu O
bemerkt O
, O
die O
sie O
nur O
an O
den O
Tag O
zu O
legen O
pflegten O
, O
wenn reported
sie reported
an reported
den reported
Einfluß reported
einer reported
übernatürlichen reported
Macht reported
glaubten reported
. reported
Er O
wußte O
, O
daß indirect
sie indirect
ihm indirect
seit indirect
Agrippas indirect
Besuch indirect
im indirect
Burghaus indirect
zaubrische indirect
Kräfte indirect
und indirect
die indirect
Verbindung indirect
mit indirect
dem indirect
Bösen indirect
zutrauten indirect
, indirect
und indirect
daß indirect
sie indirect
darin indirect
durch indirect
sein indirect
Verhalten indirect
bei indirect
dem indirect
Malefizgericht indirect
gegen indirect
die indirect
rote indirect
nett indirect
bestärkt indirect
worden indirect
waren indirect
. indirect
Und O
wie O
die O
Bauern O
, O
so O
war O
er O
selbst O
auch O
davon O
überzeugt O
, O
daß indirect
er indirect
seine indirect
Rettung indirect
einer indirect
übernatürlichen indirect
Macht indirect
verdankte indirect
, O
nur O
mit O
dem O
Unterschiede O
, O
daß reported
nach reported
der reported
Bauern reported
Meinung reported
diese reported
Hilfe reported
von reported
unten reported
, reported
nach reported
seiner reported
eignen reported
aber reported
von reported
oben reported
gekommen reported
war reported
. reported
Und O
so O
lebte O
er O
in O
diesen O
Tagen O
ruhiger O
als O
je O
zuvor O
. O
Eines O
Nachts O
— O
der O
Mond O
war O
beinahe O
voll O
geworden O
— O
hatte O
der O
Burgherr O
wieder O
lange O
über O
den O
Büchern O
gesessen O
und O
wollte O
gerade O
sein O
Lager O
aufsuchen O
, O
als O
er O
auf O
ein O
seltsames O
plätscherndes O
Geräusch O
aufmerksam O
wurde O
, O
das O
vom O
Weiher O
her O
kam O
. O
Er O
löschte O
das O
Licht O
und O
trat O
ans O
Fenster O
. O
Im O
Frühling O
und O
im O
Herbst O
, O
wenn O
die O
wilden O
Schwäne O
und O
die O
Hohlgänse O
erschienen O
, O
wäre O
ein O
nächtlicher O
Lärm O
auf O
dem O
Teiche O
nichts O
Ungewöhnliches O
gewesen O
, O
aber O
jetzt O
, O
zur O
Zeit O
der O
Sommerwende O
, O
war O
an O
einen O
Einfall O
des O
Wassergeflügels O
nicht O
zu O
denken O
. O
Auch O
von O
den O
Fischen O
konnte O
das O
Geräusch O
nicht O
herrühren O
; O
die O
Streichzeit O
war O
längst O
vorüber O
, O
und O
das O
Emporschnellen O
der O
von O
den O
Hechten O
verfolgten O
Futterfische O
klang O
anders O
. O
Herr O
Gyllis O
konnte O
auf O
der O
vom O
Monde O
beschienenen O
Wasserfläche O
eine O
lange O
Wellenbahn O
erkennen O
, O
die O
in O
strudelnde O
Kreise O
endete O
. O
Jetzt O
tauchte O
ganz O
nahe O
bei O
der O
Sperrmauer O
etwas O
Weißes O
empor O
— O
ein O
menschlicher O
Körper O
— O
ein O
nackter O
Frauenleib O
. O
Die O
Badende O
hielt O
sich O
an O
der O
Mauer O
fest O
und O
schwang O
sich O
hinauf O
. O
Von O
den O
schimmernden O
Schultern O
und O
Armen O
troff O
die O
silberne O
Flut O
, O
und O
die O
Fülle O
des O
nassen O
Haares O
legte O
sich O
wie O
ein O
leuchtender O
Mantel O
um O
Brust O
und O
Rücken O
. O
Der O
Burgherr O
fuhr O
zurück O
, O
er O
fühlte O
, O
wie indirect
sein indirect
Herz indirect
schneller indirect
zu indirect
klopfen indirect
begann indirect
, indirect
und indirect
wie indirect
sein indirect
Blut indirect
in indirect
den indirect
Halsadern indirect
hämmerte indirect
. indirect
Zugleich O
wurde O
ihm O
die O
Kehle O
so O
trocken O
, O
als O
sei O
er O
dem O
Verschmachten O
