Zur O O reported O
Erleichterung O O reported O
des O O reported O
Gesammtüberblickes O O reported O
theilt O O reported O
die O O reported O
Botschaft O O reported O
zunächst O O reported O
eine O O reported O
Reihe O O reported O
interessanter O O reported O
Angaben O O reported O
über O O reported O
den O O reported O
schweizerischen O O reported O
Verkehr O O reported O
mit O O reported O
Italien O O reported O
mit O O reported O
. O O reported O
Wir O O O O
entnehmen O O O O
denselben O O O O
folgende O O O O
Ziffern O O O O
: O O O O
Es O O O O
betrug O O O O
im O O O O
Jahre O O O O
1890 O O O O
die O O O O
schweizerische O O O O
Gesammtausfuhr O O O O
704 O O O O
, O O O O
die O O O O
Gesammteinfuhr O O O O
953 O O O O
Millionen O O O O
. O O O O
An O O O O
dieser O O O O
Summe O O O O
partizipirt O O O O
die O O O O
Ausfuhr O O O O
nach O O O O
Italien O O O O
mit O O O O
51 O O O O
Millionen O O O O
in O O O O
fünfter O O O O
Linie O O O O
( O O O O
zuerst O O O O
kommt O O O O
Deutschland O O O O
mit O O O O
185 O O O O
, O O O O
Frankreich O O O O
mit O O O O
130 O O O O
, O O O O
England O O O O
mit O O O O
107 O O O O
, O O O O
Vereinigte O O O O
Staaten O O O O
mit O O O O
83 O O O O
Mill. O O O O
) O O O O
; O O O O
wogegen O O O O
die O O O O
Einfuhr O O O O
aus O O O O
Italien O O O O
in O O O O
die O O O O
Schweiz O O O O
128 O O O O
Millionen O O O O
beträgt O O O O
und O O O O
nur O O O O
von O O O O
derjenigen O O O O
Deutschlands O O O O
( O O O O
291 O O O O
Millionen O O O O
) O O O O
und O O O O
Frankreichs O O O O
( O O O O
210 O O O O
) O O O O
übertroffen O O O O
wird O O O O
. O O O O
Von O O O O
1862—1890 O O O O
gestaltete O O O O
sich O O O O
der O O O O
schweizerisch-italienische O O O O
Waarenverkehr O O O O
folgendermaßen O O O O
: O O O O
Schweizerische O O O O
Ausfuhr O O O O
nach O O O O
Italien O O O O
im O O O O
Jahre O O O O
1862 O O O O
: O O O O
81 O O O O
Millionen O O O O
; O O O O
1870 O O O O
: O O O O
49 O O O O
; O O O O
1880 O O O O
: O O O O
34 O O O O
; O O O O
1885 O O O O
: O O O O
69 O O O O
; O O O O
1890 O O O O
: O O O O
55. O O O O
Schweizerische O O O O
Einfuhr O O O O
aus O O O O
Italien O O O O
1862 O O O O
: O O O O
139 O O O O
; O O O O
1870 O O O O
: O O O O
135 O O O O
; O O O O
1880 O O O O
: O O O O
102 O O O O
; O O O O
1885 O O O O
: O O O O
108 O O O O
; O O O O
1890 O O O O
: O O O O
169 O O O O
. O O O O
Es O O O O
sind O O O O
nun O O O O
auf O O O O
eine O O O O
Reihe O O O O
schweizerischer O O O O
Ausfuhrartikel O O O O
, O O O O
durch O O O O
den O O O O
neuen O O O O
Vertrag O O O O
, O O O O
nebst O O O O
den O O O O
bisherigen O O O O
Begünstigungen O O O O
, O O O O
mehr O O O O
oder O O O O
weniger O O O O
erhebliche O O O O
Konzessionen O O O O
erlangt O O O O
worden O O O O
. O O O O
Die O O O O
Ausfuhrsumme O O O O
derjenigen O O O O
Artikel O O O O
, O O O O
auf O O O O
welche O O O O
sich O O O O
diese O O O O
neuen O O O O
Zollermäßigungen O O O O
beziehen O O O O
, O O O O
beläuft O O O O
sich O O O O
auf O O O O
ungefähr O O O O
15 O O O O
Millionen O O O O
Franken O O O O
oder O O O O
30 O O O O
Prozent O O O O
der O O O O
Gesammtausfuhr O O O O
nach O O O O
Italien O O O O
. O O O O
Die O O O O
bis O O O O
zur O O O O
Anwendung O O O O
des O O O O
Generaltarifs O O O O
gültig O O O O
gewesenen O O O O
schweizerischen O O O O
Zölle O O O O
sind O O O O
hingegen O O O O
nur O O O O
für O O O O
einen O O O O
Artikel O O O O
ermäßigt O O O O
worden O O O O
, O O O O
was O O O O
freilich O O O O
nur O O O O
darauf O O O O
hindeutet O O O O
, O O O O
daß O O O O
bis O O O O
jetzt O O O O
eine O O O O
große O O O O
Ungleichheit O O O O
zu O O O O
Gunsten O O O O
Italiens O O O O
bestand O O O O
die O O O O
nun O O O O
einigermaßen O O O O
vermindert O O O O
wird O O O O
. O O O O
Der O O O O
neue O O O O
Vertrag O O O O
muß O O O O
vom O O O O
Standpunkt O O O O
der O O O O
schweizerischen O O O O
Interessen O O O O
nur O O O O
als O O O O
bescheidene O O O O
Erleichterung O O O O
unseres O O O O
Exportes O O O O
nach O O O O
Italien O O O O
betrachtet O O O O
werden O O O O
. O O O O
Für O O O O
einen O O O O
großen O O O O
Theil O O O O
unserer O O O O
Ausfuhrartikel O O O O
sind O O O O
die O O O O
vereinbarten O O O O
Zölle O O O O
immer O O O O
noch O O O O
zu O O O O
hoch O O O O
und O O O O
nöthigen O O O O
uns O O O O
, O O O O
unsere O O reported O
Hoffnungen O O reported O
auf O O reported O
weitere O O reported O
Verbesserungen O O reported O
durch O O reported O
einen O O reported O
spätern O O reported O
Vertrag O O reported O
zu O O reported O
setzen O O reported O
. O O reported O
— O O O O
Der O O O O
Bundesrath O O O O
begründet O O O O
in O O O O
seiner O O O O
Botschaft O O O O
an O O O O
die O O O O
Bundesversammlung O O O O
die O O O O
vorgeschlagene O O O O
Verlegung O O O O
des O O O O
Kreiszolldirektionssitzes O O O O
von O O O O
Chur O O O O
nach O O O O
St. O O O O
Gallen O O O O
mit O O O O
den O O O O
Worten O O O O
: O O O O
Als direct O O O
im direct O O O
Jahre direct O O O
1849 direct O O O
der direct O O O
Direktionssitz direct O O O
nach direct O O O
Chur direct O O O
verlegt direct O O O
wurde direct O O O
, direct O O O
bewegte direct O O O
sich direct O O O
noch direct O O O
ein direct O O O
