Seltsames O O O O
Ereigniss O O O O
. O O O O
D O O O O
ie O O O O
schwedische O O O O
Zeitung O O O O
„ O O O O
Swenska O O O O
Biet O O O O
“ O O O O
theilt O O O O
folgende O O O O
seltsame O O O O
Erzählung O O O O
nach O O reported O
einem O O reported O
Berichte O O reported O
des O O reported O
Pfarrers O O reported O
Hammar O O reported O
mit O O O O
: O O O O
Am direct O O O
12. direct O O O
Dec. direct O O O
v. direct O O O
J. direct O O O
standen direct O O O
im direct O O O
Kirchsprengel direct O O O
Näsby direct O O O
in direct O O O
dem direct O O O
Dorfe direct O O O
Oestad direct O O O
zwei direct O O O
Knechte direct O O O
auf direct O O O
der direct O O O
Tenne direct O O O
und direct O O O
draschen direct O O O
Getreide direct O O O
. direct O O O
Um direct O O O
8 direct O O O
Uhr direct O O O
hörten direct O O O
sie direct O O O
mit direct O O O
der direct O O O
Arbeit direct O O O
auf direct O O O
und direct O O O
der direct O O O
eine direct O O O
, direct O O O
Nils direct O O O
Andersson direct O O O
, direct O O O
ging direct O O O
nach direct O O O
dem direct O O O
Stalle direct O O O
, direct O O O
um direct O O O
den direct O O O
Pferden direct O O O
Nachfutter direct O O O
zu direct O O O
geben direct O O O
, direct O O O
während direct O O O
der direct O O O
andere direct O O O
, direct O O O
Sven direct O O O
, direct O O O
in direct O O O
der direct O O O
Thür direct O O O
der direct O O O
Tenne direct O O O
, direct O O O
dem direct O O O
Stalle direct O O O
gegenüber direct O O O
stand direct O O O
, direct O O O
die direct O O O
Rückkunft direct O O O
seines direct O O O
Kameraden direct O O O
abwartend direct O O O
. direct O O O
Als direct O O O
Nils direct O O O
die direct O O O
Stallthür direct O O O
öffnete direct O O O
, direct O O O
fuhr direct O O O
sie direct O O O
mit direct O O O
der direct O O O
größten direct O O O
Heftigkeit direct O O O
auf direct O O O
, direct O O O
als direct O O O
würde direct O O O
sie direct O O O
durch direct O O O
einen direct O O O
überaus direct O O O
starken direct O O O
Orkan direct O O O
getrieben direct O O O
, direct O O O
wiewol direct O O O
doch direct O O O
das direct O O O
Wetter direct O O O
ganz direct O O O
still direct O O O
war direct O O O
, direct O O O
und direct O O O
schlug direct O O O
mit direct O O O
großem direct O O O
Geräusch direct O O O
an direct O O O
die direct O O O
