Die direct O O O
Schwachen direct O O O
lässt direct O O O
man direct O O O
doch direct O O O
zurück direct O O O
. direct O O O
Sonst direct O O O
kommt direct O O O
kaum direct O O O
einer direct O O O
lebend direct O O O
an direct O O O
“ direct O O O
, O O O O
sagte O O O O
der O O O O
Ladendiener O O O O
, O O O O
der O O reported O
augenscheinlich O O reported O
mit O O reported O
seiner O O reported O
Kenntnis O O reported O
dessen O O reported O
prahlte O O reported O
, O O reported O
was O O reported O
in O O reported O
der O O reported O
Ordnung O O reported O
war O O reported O
. O O reported O
Der O O O O
Polizist O O O O
richtete O O O O
sich O O O O
, O O O O
nachdem O O O O
er O O O O
die O O O O
Hemdenschnüre O O O O
aufgelöst O O O O
, O O O O
in O O O O
die O O O O
Höhe O O O O
und O O O O
schaute O O O O
um O O O O
sich O O O O
. O O O O
„ direct O O O
Geht direct O O O
auseinander direct O O O
, direct O O O
sage direct O O O
ich direct O O O
. direct O O O
Ist direct O O O
doch direct O O O
nicht direct O O O
eure direct O O O
Sache direct O O O
! direct O O O
Was direct O O O
steht direct O O O
ihr direct O O O
da direct O O O
zusammen direct O O O
? direct O O O
“ direct O O O
sagte O O O O
er O O O O
und O O O O
wandte O O O O
sich O O O O
, O O O O
Beifall O O O O
suchend O O O O
, O O O O
an O O O O
Nechljudow O O O O
, O O O O
und O O O O
da O O O O
er O O O O
in O O O O
seinen O O O O
Augen O O O O
keinem O O O O
Beifall O O O O
begegnete O O O O
, O O O O
schaute O O O O
er O O O O
den O O O O
Escortesoldaten O O O O
an O O O O
. O O O O
Aber O O O O
der O O O O
Escortesoldat O O O O
stand O O O O
auf O O O O
der O O O O
Seite O O O O
, O O O O
betrachtete O O O O
seinen O O O O
abgelaufenen O O O O
Absatz O O O O
und O O O O
war O O O O
ganz O O O O
gleichgiltig O O O O
gegen O O O O
die O O O O
Verlegenheit O O O O
des O O O O
Polizisten O O O O
. O O O O
„ direct O O O
Die direct O O O
es direct O O O
angeht direct O O O
, direct O O O
die direct O O O
kümmern direct O O O
sich direct O O O
nicht direct O O O
darum direct O O O
, direct O O O
Ist direct O O O
denn direct O O O
das direct O O O
in direct O O O
der direct O O O
Ordnung direct O O O
, direct O O O
die direct O O O
Menschen direct O O O
zutode direct O O O
zu direct O O O
quälen direct O O O
? direct O O O
“ direct O O O
„ direct O O O
Sträfling direct O O O
ist direct O O O
Sträfling direct O O O
, direct O O O
aber direct O O O
doch direct O O O
immer direct O O O
ein direct O O O
Mensch direct O O O
! direct O O O
“ direct O O O
hieß O O O O
es O O O O
in O O O O
der O O O O
Menge O O O O
. O O O O
„ direct O O O
Legt direct O O O
ihm direct O O O
den direct O O O
Kopf direct O O O
höher direct O O O
und direct O O O
