Auf direct O O O
daß direct O O O
fester direct O O O
uns're direct O O O
Hände direct O O O
, direct O O O
Uns're direct O O O
Herzen direct O O O
sich direct O O O
umfassen direct O O O
, direct O O O
Gib direct O O O
zum direct O O O
Weib direct O O O
mir direct O O O
dieses direct O O O
Mädchen direct O O O
, direct O O O
Minnehaha direct O O O
, direct O O O
Lachend direct O O O
Wasser direct O O O
, direct O O O
Schönste direct O O O
der direct O O O
Dacotahfrauen direct O O O
! direct O O O
“ direct O O O
Und O O reported O
der O O reported O
alte O O reported O
Pfeilemacher O O reported O
, O O reported O
Schwieg O O reported O
, O O O O
bevor O O reported O
er O O reported O
Antwort O O reported O
sagte O O reported O
, O O O O
Raucht' O O reported O
ein O O reported O
Weilchen O O reported O
erst O O reported O
in O O reported O
Schweigen O O reported O
, O O O O
Blickte O O O O
stolz O O O O
auf O O O O
Hiawatha O O O O
, O O O O
Liebevoll O O O O
auf O O O O
Lachend O O O O
Wasser O O O O
, O O O O
Und O O O O
gab O O O O
Antwort O O O O
dann O O O O
sehr O O O O
ernsthaft O O O O
: O O O O
„ direct O O O
Ja direct O O O
, direct O O O
wenn direct O O O
es direct O O O
des direct O O O
Mädchens direct O O O
Wunsch direct O O O
ist direct O O O
; direct O O O
Sprich direct O O O
du direct O O O
selber direct O O O
, direct O O O
Minnehaha direct O O O
! direct O O O
“ direct O O O
Und O O O O
die O O O O
süße O O O O
Lachend O O O O
Wasser O O O O
Schien O O O O
noch O O O O
süßer O O O O
, O O O O
wie O O O O
sie O O O O
stand O O O O
dort O O O O
, O O O O
Weder O O O O
willig O O O O
noch O O O O
sich O O O O
sträubend O O O O
; O O O O
Wie O O O O
sie O O O O
ging O O O O
zu O O O O
Hiawatha O O O O
, O O O O
Leise O O O O
neben O O O O
ihn O O O O
sich O O O O
setzte O O O O
, O O O O
Sprechend O O O O
, O O O O
und O O O O
darob O O O O
erröthend O O O O
: O O O O
„ direct O O O
Jch direct O O O
will direct O O O
folgen direct O O O
dir direct O O O
, direct O O O
mein direct O O O
Gatte direct O O O
! direct O O O
“ direct O O O
Dieß O O O O
war O O O O
Hiawatha's O O O O
Werben O O O O
! O O O O
So O O O O
gewann O O O O
er O O O O
sich O O O O
die O O O O
Tochter O O O O
Des O O O O
bejahrten O O O O
Pfeilemachers O O O O
Jn O O O O
dem O O O O
Lande O O O O
der O O O O
Dacotahs O O O O
! O O O O
Aus O O O O
dem O O O O
Wigwam O O O O
jetzo O O O O
schied O O O O
er O O O O
, O O O O
Mit O O O O
sich O O O O
führend O O O O
Lachend O O O O
Wasser O O O O
; O O O O
Gingen O O O O
Hand O O O O
in O O O O
Hand O O O O
die O O O O
beiden O O O O
Durch O O O O
das O O O O
Waldland O O O O
und O O O O
die O O O O
Wiese O O O O
, O O O O
Ließen O O O O
einsam O O O O
steh O O O O
'n O O O O
den O O O O
Alten O O O O
Jn O O O O
dem O O O O
Thürweg O O O O
seines O O O O
Wigwams O O O O
, O O O O
Hörten O O reported O
Minnehaha's O O reported O
Fälle O O reported O
Zuruf O O reported O
brausen O O reported O
aus O O reported O
der O O reported O
Ferne O O reported O
, O O O O
Hörten O O O O
sie O O O O
von O O O O
Weitem O O O O
rufen O O O O
: O O O O
„ direct O O O
Lebewohl direct O O O
, direct O O O
o direct O O O
Minnehaha direct O O O
! direct O O O
“ direct O O O
Und O O O O
der O O O O
alte O O O O
Pfeilemacher O O O O
Ging O O O O
an O O O O
seine O O O O
Arbeit O O O O
wieder O O O O
, O O O O
Saß O O O O
in O O O O
seinem O O O O
sonn'gen O O O O
Thürweg O O O O
, O O O O
Murmelnd O O O O
bei O O O O
sich O O O O
selbst O O O O
und O O O O
sprechend O O O O
: O O O O
„ direct O O O
So direct O O O
verlassen direct O O O
uns direct O O O
die direct O O O
Töchter direct O O O
, direct O O O
So direct O O O
, direct O O O
die direct O O O
wir direct O O O
, direct O O O
und direct O O O
die direct O O O
uns direct O O O
lieben direct O O O
! direct O O O
Grad direct O O O
wenn direct O O O
sie direct O O O
uns direct O O O
helfen direct O O O
können direct O O O
, direct O O O
Wenn direct O O O
wir direct O O O
alt direct O O O
uns direct O O O
auf direct O O O
sie direct O O O
stützen direct O O O
, direct O O O
Kommt direct O O O
ein direct O O O
Knab direct O O O
mit direct O O O
stolzen direct O O O
Federn direct O O O
, direct O O O
Mit direct O O O
der direct O O O
Flöt direct O O O
' direct O O O
aus direct O O O
Rohr direct O O O
, direct O O O
ein direct O O O
Fremder direct O O O
Wandert direct O O O
pfeifend direct O O O
durch direct O O O
das direct O O O
Dorf direct O O O
hin direct O O O
, direct O O O
Lacht direct O O O
und direct O O O
winkt direct O O O
dem direct O O O
schönsten direct O O O
Mädchen direct O O O
, direct O O O
Und direct O O O
sie direct O O O
folgt direct O O O
, direct O O O
wohin direct O O O
er direct O O O
führt direct O O O
sie direct O O O
, direct O O O
Alles direct O O O
lassend direct O O O
um direct O O O
den direct O O O
Fremden direct O O O
! direct O O O
“ direct O O O
Lustig O O O O
war O O O O
die O O O O
Reise O O O O
heimwärts O O O O
, O O O O
Durch O O O O
unendlich O O O O
lange O O O O
Wälder O O O O
, O O O O
Ueber O O O O
Berg O O O O
und O O O O
über O O O O
Wiese O O O O
, O O O O
Ueber O O O O
Hügel O O O O
, O O O O
Fluß O O O O
und O O O O
Hohlweg O O O O
. O O O O
